EventId,EventTemplate,Occurrences
40b2c2e9,<<*><*><*> <*>:<*>:<*>> [NOTICE] SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> Level[NOTICE] magic[<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,58
797201b2,showKeyguard:false,6
cff1c62f,onChange selfChange:false uri.toString():content:/<*> mIsObserveAutoBrightnessChange:true,135
a69523ee,enqueueNotificationInternal: n.getKey = <*>|<*>|<*>|null|<*>,179
d5784c47,|CORE| CNE received unexpected action: <*>,28
b0e6cff6,getMobileDataEnabled()+ subId=<*>,8
f6b700ff,setAppStartingWindow: token=Token{<*> ActivityRecord{<*> u0 <*> <*> pkg=<*> transferFrom=Token{<*> ActivityRecord{<*> u0 <*> <*> windowFlags=<*> createIfNeeded=false okToDisplay=true,6
97fdc376,<*> is -<*>,680
cae93133,[qiyi_LOG_INFO Utility] isQiyiPackage <*>,43
c94847fb,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*> <*> <*> <*>,160
7fee6131,"Change in state from: <*> <*>:<*>:<*>,isRoaming=false,dataSim=true,networkName=中国移动,networkNameData=中国移动,dataConnected=true,isDefault=true,isEmergency=false,airplaneMode=false,carrierNetworkChangeMode=false,userSetup=true",165
992c17bf,<*>()<-<*>> : <*> <*> <*> <*>,178
fba7d5b7,platform_set_channel_map mixer_ctl_name:Playback Channel Map12,5
85a6e745,<*> TcpClientThread.connect(TcpClientThread.java:<*>) will connect to <*>:<*>,35
5508fe10,<*> volume=<*>,120
6056199b,"HwPhoneWindowManager has intercept Key : <*>, isdown : <*> flags : <*>",36
3d0e3e7d,<*>|MSG_RECORD_DATA_TO_FILE,22
d639dd08,isWiredHeadsetOn...,94
3a9fdcf1,"<<*><*><*> <*>:<*>:<*>> [NOTICE] SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> Level[NOTICE] magic[<*> <*>]:s(<*>, <*>),r(<*>, <*>)in 20s;vsock(<*>, <*>, <*>, <*>), sock(<*>, <*>, <*>, <*>), times(<*>, <*>, <*>, <*>), delay(<*>, <*>)ms, m(<*>, <*>)KB, p:<*>, s:<*>, t(<*>, <*>, <*>, <*>), u(<*>, <*>, <*>, <*>), c(<*>, <*>, <*>, <*>), e(<*>, <*>)/(<*>, <*>), k:<*>, d(<*>, <*>), de(<*>), s(online, <*>, <*>), SSL(<*>), UDP(<*>), r_d(<*>), s_d(<*>), c_d(<*>), dur(<*> m), vs(<*>, <*>, <*>), sysFM(<*> KB), ls(<*>, <*>),bypass[<*>]:[<*>]",55
62c38581,"onSignalStrengthsChanged signalStrength=SignalStrength: -<*> <*> -<*> <*> -<*> <*> -<*> <*> <*> <*> -<*> -<*> <*> <*> <*> false gw|lte level=<*> isSuspend=false levelOld=<*>,mSignalStrength level=<*>",259
9361d325,"apply hwPhoneState.mSubId:<*> anyMobileVisible:false mIsAirplaneMode:false, mobileGroupVisible=true",623
76f2362d,removeNotificationViews:<*>|<*>|<*>|null|<*>,19
f134c188,"<*>|standStepCounter report <*> steps,write fe",26
f7d6677d,expired arrive. level:-<*>,13
5f2c0349,Error reading charge file,251
0ce98313,<*> <*> <*> <*>,567
2ab4fb33,batch called handle:<*> sample_ns:<*> latency_ns:<*>,35
34f178d6,<*> <*> <*>; <*> <*>,35
c0440256,"PowerManagerNotifier onUserActivity: event=<*>, uid=<*>",289
71540b5f,readRilMessage: Buffer = [B@<*> HexData = [<*>],152
933e6ed3,<*> = false,159
10a67a1a,Response ID <*> is not served in this process.,48
4788d13a,InputDispatcher::monitor frozen check!,34
d6169692,updateDimmedActivatedHideSensitive <*>,387
4a982f49,Sending signal. PID: <*> SIG: <*>,18
ff2248b9,"sending:{""handlerName"":""getRegisteredJsHandler"",""callbackId"":""java_cb_1"",""data"":null}",530
a519c499,invoke the <*> method,15
5185f06d,ACTION_BATTERY_CHANGED pluggedType: <*>,27
bd421c6b,not <*>,5
bf219a3e,"msg.recv{<*>} LoginResp.printNonSensitiveComponentParams(LoginResp.java:<*>) {heartBeatTime=<*>, sipDSCP=<*>, mobileAnr=<*>, myBonusChineseName=整点一问, myBonusURL=http:/<*>.huawei.com<*>/, feedbackUrl=http:/<*>.huawei.com<*>.html#category=<*>, dataDSCP=<*>, maxcontact=<*>, regExpires=<*>, gatewaySVNAddr=<*>, voiceDSCP=<*>, cloudUserId=espace_client, kindlyTips=MsgType:<*>;Tips:;MsgType:<*>;Tips: 未知消息类型，您当前的版本不支持 / Unknown message type, your current version is not supported;, myBonusDisplay=<*>, cpuCheckCircle=<*>.<*>, audiocodecMobile=<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>, anyContactUserId=espace_client, cloudServerURL=http:/<*>.huawei.com<*>, timeEnable=<*>, wrMDMFile=<*>, myBonusEnglishDis=Treasure-hunt for bonus points!, noPushStart=<*>:<*>, cloudUploadURL=http:/<*>.huawei.com<*>, anyContactToken=<*>, anyContactUploadURL=http:/<*>.huawei.com<*>, mosValue=<*>.<*>, pushType=<*>, anyContactServerURL=http:/<*>.huawei.com<*>, audioCodec=<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>, audioDSCP=<*>, totalsize=<*>, portraitpixelw=<*>, noPushEnd=<*>:<*>, VoIPRegister=<*>, isEnableAnyOfficeBrowser=YES, gatewaySVNPort=<*>, clientsBothOnline=<*>, maaDSCP=<*>, sipTLSPort=<*>, limittext=<*>, performanceIMReport=<*>, rejectResponse=<*>, callsessiontimeout=<*>, imageEncry=<*>, priorityRtp=<*>, limitimagebytes=<*>, JailbreakingDetect=<*>, performancedataReport=<*>, myBonusEnglishName=Fight for Points, pushflag=<*>, videoDSCP=<*>, enableSRTP=<*>, maxConfMember=<*>, revokeMsg=<*>, enableSipTLS=<*>, portraitpixelh=<*>}",11
3ed06330,Listener network packet by uids: [<*>],6
92e3a8e0,Launcher receiver screen off broadcast sendmessage true,14
9242c377,tcp.recv{<*>} TcpClientThread.selfDisconnectSocket(TcpClientThread.java:<*>) self disconnecting to <*>,18
6082a0b3,tcp.recv{<*>} TcpClientThread.onReceiverWork(TcpClientThread.java:<*>) <*>,39
e938abc4,fingerprintd,10
a08b0602,applyInPlace=true <*> alertAgain=true,171
52f0846c,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*>,274
c4ed84c7,"mExtDataOld:ExtData [mMasterNetWorkType=<*>, mSlaveNetWorkType=<*>, mMasterNetWorkLevel=<*>, mSlaveNetWorkLevel=-<*>, mDataState=<*>, mDataActivity=<*>, mDataNetType=<*>] mExtData:ExtData [mMasterNetWorkType=<*>, mSlaveNetWorkType=<*>, mMasterNetWorkLevel=<*>, mSlaveNetWorkLevel=-<*>, mDataState=<*>, mDataActivity=<*>, mDataNetType=<*>]",231
5881aa26,<*> caller <*> does not hold REAL_GET_TASKS; limiting output,784
ea3cf8e4,<*> suspend blocker <*>,806
5e6a4da8,isInMultiWindowMode ret: <*>,23
255b14d1,"release:lock=<*>, flg=<*>, <*> <*> <*> uid=<*>, pid=<*>",366
cbd75268,listAudioPorts() got <*> ports needed <*>,23
b52e7a75,<*> business...,51
87ad48a0,set(PendingIntent{<*>: PendingIntentRecord{<*> <*> <*> : type=<*> triggerAtTime=<*> win=<*> tElapsed=<*> maxElapsed=<*> interval=<*> flags=<*>,145
bc8e1962,"<*><*><*> <*>:<*>:<*>.<*> T:<*>   DEBUG: [CUPID]void CUPID::CacheManager::SendItem(const CUPID::SendingQueueItem&)(): sending: <*>, url or data: %7B%22u%<*>%3A%<*>%<*>%2C%22a%<*>%3A%<*>%<*>%2C%22v%<*>%3A%<*>%<*>%2C%22e%<*>%3A%<*>%<*>%2C%22y%<*>%3A%22qc%<*>%<*>%<*>%2C%22s%<*>%3A%<*>%<*>%2C%22av%<*>%3A%<*>%2E7%<*>%<*>%2C%22vv%<*>%3A%<*>%<*>%<*>%2C%22mk%<*>%3A%<*>%<*>%2C%22ol%<*>%3A1%2C%22nw%<*>%3A0%2C%22b%<*>%3A%<*>%<*>%2C%22c%<*>%3A%<*>%<*>%2C%22d%<*>%3A%<*>%<*>%2C%22g%<*>%3A%<*>%<*>%2C%22h%<*>%3A%<*>%<*>%2C%22l%<*>%3A%22NTguMjUxLjE1Mi4yNw%3D%3D%<*>%2C%22m%<*>%3A%<*>%<*>%<*>%<*>%<*>%<*>%<*>%2C%22n%<*>%3A%<*>%<*>%2C%22w%<*>%3A%<*>%<*>%2C%22inventory%<*>%3A%5B%7B%22t%<*>%3A%5B%22s%<*>%5D%2C%22ri%<*>%3A%<*>%3Ap2%7C3%<*>%3B%<*>%2C%22oi%<*>%3A%<*>%3Ap2%7C3%<*>%3B%<*>%2C%22di%<*>%3A%<*>%<*>%2C%22fi%<*>%3A%<*>%3Ap3%<*>%3B%<*>%2C%<*>",1
0e6678d6,CTRL-DEBUG: <*> sock=<*> sndbuf=<*> outq=<*> send_len=<*>,264
93542be6,updateBarBgColor,19
214ee144,<*> compensate: cache <*>,401
d9ccac95,"formatChinaDateTime, change to China <*>",142
e770cf57,"notifyUiVisibilityChanged:vis=<*>, SystemUiVisibility=<*>",53
3e03b5e1,handleTimeUpdate,40
8fb112c7,getMMIPdafTestMode: mode : (null),31
b1ffc7b2,Split enqueueing broadcast [callerApp]:ProcessRecord{<*> <*>,540
662d2cc5,<*> old=<*>,65
89197d8e,VideoCallPresenter - <*> <*> <*>,7
ce780cf8,check perfhub service fail!,20
89a18e39,<*> <*> entering state <*>,27
7dcce74c,receive ACTION_USER_PRESENT and unlock.,3
106e91f6,addr=<*>:<*>:<*>:1f:f0:<*>,2
80e4c1c5,Animating brightness: <*> rate=<*>,102
dae27d40,Setting mHideLockScreen to true by win Window{<*> u0 <*><*>.<*>},33
7233f052,received broadcast <*>,74
18984f58,MSG_RETURN_AP_CURRY_RSSI rssi = -<*>,10
a38d24b3,"is Beta User, userType = <*>",75
914ff115,<*> = <*> <*>,176
5eed7083,"x_ois_off=<*>, y_ois_off=<*>, x_srv_off=<*>, y_srv_off=<*>",7
13d7f369,"selectOutput() commonFlags for output <*>, <*>",63
665842a3,"<*> <*> <*>, <*> <*>",83
0b79c44b,<*> <*> ==================== TCP CLIENT <*> <*> ====================,116
04bbd147,updateTint: tint=<*>,362
6b2c294d,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*> <*> <*>,363
981885d8,<*> (<*>),7
61e5c210,monitor check touch devices,52
340cc0f2,Add randomness: count=<*> entropy=<*>,53
887fe452,RCV <- {<*> <*> <*> <*> <*>,183
dc691a3b,Adding AppId <*> to temp whitelist. New entry: true,1
b38592a8,getSeekBarProgress isAutoMode:true current brightness:<*> <*>,113
ee19cd7b,<*> - <*> false,24
8ec489f1,"PermissionDbVisitor:insertHistoryRecord:HistoryRecord[packageName:<*>,permissionType:<*>,action:<*>,dateStartTime:<*>,timestamp:<*>]",255
ff095c31,<*> level<*>,24
4ffef652,Report temperature: <*> temp :<*> report_threshold:<*>,69
6c5e5869,... <*> more,11
567e1510,<*>|Alarm uploadStaticsToDB totalSteps=<*>,1
6b15297e,<*> <*> <*> OK !,45
2630e619,subId:<*> phoneType:<*> networktype:<*> targetClass:<*> masterLevel:<*> slaveLevel:-<*>,305
dd89ff5c,"[Thermal_Hw] temperature_filter: get invalid temperature, use old temp",262
4fd951f2,getOutputForDevice() returns output <*>,22
6dbb8533,"triggerBuildingIndex(): invalid id, return.",47
77ce676a,InCallPresenter - Phone switching state: <*> -> INCOMING,2
84acd9ec,"during_ms:<*>,period_ms:<*>",18
99c748ea,"sdcard infos: [StorageItem{ path=<*>/, totalSize=25759281152bytes, <*> }]",2
369539c7,"Invalid profile no. <*>, total profiles <*> only",141
85b4f6fb,getNextIndex: <*> from <*> to <*>; size: <*>,85
65d64fd5,dispatch ordered broadcast <*> BroadcastRecord{<*> <*> <*> has <*> receivers,322
59abb7ab,CTRL_IFACE: <*> id=<*> <*>,56
5f8dae6f,wlan0:   key_info <*> (ver=<*> keyidx=<*> rsvd=<*> Pairwise Ack),1
5210da50,updateClipping <*>,369
08aca820,GlowPadAnswerFragment - Show answer UI: <*>,11
1bfa58a5,"collectReceiverComponents, callerApp: ProcessRecord{<*> <*> <*> receiver size:<*>, flags: <*>",198
5df795cc,"ambient lux=<*>.<*>,timeStamp =<*>",71
ed0f8b46,ClientMonitor destroy,6
97fdd2c8,<*> finished,596
168bef57,Reporting idle of ActivityRecord{<*> token=<*>@<*> {<*><*>.<*>}} <*>,31
d4f875c6,"set_token,  copy mac string failed.",1
f4aaa700,<*>|upDateHealthNotification()|<*>|<*>.<*>|<*>,154
cd718c03,<*> to device policy manager service.,31
86c61981,<*> finish,248
e33b2d0c,"[INFO:CONSOLE(<*>)] ""Uncaught ReferenceError: WebViewJavascriptBridge is not defined"", source:  (<*>)",492
23a4c504,"writeSummaryFromParcelLocked, duration: <*>",42
4bd5039d,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=true,mode=true,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",38
7ef40a35,APS <*>,118
a25288cb,[RouteService.onDestroy],13
fb195195,<*> <*> <*> <*> <*>,339
c340622f,requestLocationUpdates,4
ab8bfce1,<*> notification <*> <*> <*>|<*>|<*>|null|<*>,155
9ad0125d,remove(PendingIntent{<*>: PendingIntentRecord{<*> <*> <*> changed bounds; rebatching,168
f0d4584e,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*> <*>,140
bc0259ad,Prepared write state in <*>,3
38e5bb72,"[main<*>]HwOucApplication--onCreate, <*>",7
97952a10,[PollingService.onStartCommand]Start,2
0e5e64a6,"int <*> int*, int*) const <*> <*>",26
794df350,<<*><*><*> <*>:<*>:<*>> [WARN] ANYOFFICE: jni/../<*>/../<*>.c--><*> AnyOffice_SDK_Service_ReadLogLevel fopen is err!,8
e3a6048b,text not in xml format,18
144646b3,remove(PendingIntent{<*>: PendingIntentRecord{<*> android broadcastIntent}}) changed bounds; rebatching,79
5c60a576,"Background <*> concurrent mark sweep GC freed <*> AllocSpace objects, <*> LOS objects, <*>% free, <*> paused <*> total <*>",29
686c2732,onClockLocationChange,12
60f9e4cc,"MSG_QUERY_TCP_INFO called,count:<*>",104
e2b949d6,Change in state from: <*> <*> <*>,14
99e75217,removeNotificationChildren,224
e796b97c,send_cmd_kernel: cmd=<*>,146
8df48d07,Thread<*>{<*>} VPNWork.onNetChanged(VPNWork.java:<*>) SVN login success notify,4
3a1cf6b2,WifiMonitor:wlan0 cnt=<*> dispatchEvent: CTRL-EVENT-STATE-CHANGE <*> state=<*> <*> <*>,9
de91cf54,main{<*>} MultipleGroupAdapter.setDataSource(MultipleGroupAdapter.java:<*>) [groupmemlist] --> setDataSource,8
ceb0a156,"updateIsPoweredLocked: <*> <*> oldPlugType=<*>, mPlugType=<*>, mBatteryLevel=<*>",24
72f70b0a,Priority group <*>,2
878089f9,"4G, isCAState=false",9
b867f510,handleChildDismissed,1
f8ed0d73,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*> <*> <*> <*> <*>,170
3642b76d,"onSignal: mSubId=<*>,currDataSubID=<*>",426
084a42ce,need to <*> <*> <*>,74
2ad3d50e,<*> <*> - hexdump(len=<*>): [REMOVED],120
091e2427,"has pending msg(QUERY_TCP_INFO),skip!",2
8d7c0e6b,<*> <*> <*> <*> <*> <*> <*>,142
689e712a,"Final value: x_offset=<*>.<*>, y_offset=<*>.<*>, z_offset=<*>.<*>",24
8ef06ea2,Dispatching event to interface: <*>,65
5c6104ed,Couldn't create directory for SharedPreferences file <*>.android.settings<*>.xml,48
803d242c,Moved from <*> to <*>,32
39c12959,RCV <- {<*> IfaceClass active <*> <*> <*>},96
186e0c30,CTRL_IFACE: Failed to get network variable <*>,25
f6188414,"onNotificationPosted: StatusBarNotification(pkg=<*> user=UserHandle{<*>} id=<*> tag=null key=<*>|<*>|<*>|null|<*>: <*> contentView=null vibrate=null sound=null defaults=<*> flags=<*> color=<*> vis=PRIVATE)) important=<*>, post=<*>, when=<*>, vis=<*>, userid=<*>",142
4382623a,<*> <*> <*> = <*>@<*>,110
29e8c83d,"WeatherDynamicUpdater update before : mDrawingData[<*>] = <*> <*>, <*>",38
8bd6e539,Caller checkPermission fail,45
fdd7ca0a,JIT profile information will not be recorded: profile file does not exits.,35
d9f8fa5a,duration: <*> STATUS_REPORT_TIMESPAN: <*> / (<*> * <*> * <*> * <*>) day STATUS_REPORT_TIMESPAN_FOR_BETA: <*> / (<*> * <*> * <*> * <*>) day,9
75d85989,setRequest ProviderRequest[OFF],36
49908fb9,LISTEN_CELL_LOCATION uid:<*>,26
2ca9ba8e,Returning system default Launcher,40
457b50af,not allow execute,2
1fa059f9,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",16
a3af36d4,"retrieveServiceLocked, callerApp: ProcessRecord{<*> <*> flags: <*>",221
c660a5a6,MagicLink-BtAndWifiWrapper:====>handleWifiP2pStateChanged: WIFI_P2P_STATE_DISABLED,1
51a0b521,InCallController: onCallRemoved with id TC@TC@<*>: CSW.sD@E4Q,1
c0076149,<*> for <*> <*>,186
3e42a09f,DisplayPowerState Updating screen state: <*> backlight=<*>,41
3f269dfa,back light level before map = <*>,93
06327cf8,updateNotificationShade,404
dc5ec7d2,wsr,6
4356c629,<*>()<-<*>> : <*> <*> <*>,198
b917e947,<*> <*> is null,67
e15daecc,Excessive delay in setPowerMode(): <*>,27
ed7b652f,"moveTaskToBack, resuming home stack",3
faf4e288,<*> <*> <*> hide input,18
a7dcc523,onShowStatusChange show:false,177
bdabe1fa,<*> has been <*>,15
fe51e6c6,bssid=<*>:<*>:bc:<*>:<*>:<*>;freq=<*>;level=-<*>;flags=<*>;ssid=Huawei-Employee;,1
378757b2,"onProposedRotationChanged, rotation=<*>",50
706e1786,"refreshState=hishare, BooleanState[,icon=ResourceIcon[resId=<*>],label=Huawei Share,labelTint=<*>,textChangedDelay=<*>,contentDescription=Huawei Share,dualLabelContentDescription=null,minimalContentDescription=null,minimalAccessibilityClassName=<*>,expandedAccessibilityClassName=<*>,autoMirrorDrawable=false,disabledByPolicy=false,enforcedAdmin=null,value=false]",3
955993f6,*** <*> callback for <*>,29
db4d0254,"[INFO:CONSOLE(<*>)] ""Uncaught SyntaxError: Unexpected token var"", source:  (<*>)",547
b5d63767,nl80211: Supported vendor <*> vendor_id=<*> subcmd=<*>,32
