EventId,EventTemplate,Occurrences
c714f956,"ProximitySensor - ProximitySensor{keybrd=<*>, dpad=<*>, offhook=<*>, hor=<*>, ui=<*>, aud=EARPIECE}",8
c0440256,"PowerManagerNotifier onUserActivity: event=<*>, uid=<*>",110
6bf4888f,isCardAbsent slot:<*> slotState:<*>,127
186687fa,setMobileDataIndicatorsHuawei subId:<*> visible:true strengthIcon:<*> typeIcon:<*> <*> <*> <*> <*> <*> <*> isRoaming:false,246
6b2c294d,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*> <*> <*>,172
8d321202,<*> is <*>,7
0abafcf6,<*> <*> = <*>,149
b1ffc7b2,Split enqueueing broadcast [callerApp]:ProcessRecord{<*> <*>,232
bfda29b2,"Skipping, withExcluded: false, tr.intent:Intent { act=<*> <*> typ=application<*>.android.package-archive flg=<*> cmp=<*>/.PackageInstallerActivity (has extras) }",22
f1d88716,platform_check_backends_match: Invalid snd_device =,5
887fe452,RCV <- {<*> <*> <*> <*> <*>,83
cb8e09e6,stopWifiDisplayScanLocked <*>,34
8c88ae90,<*> freq=<*> qual=<*> noise=-<*>~ level=-<*> <*> flags=<*> age=<*> est=<*>,32
9aeab320,Model  onReceive user=UserHandle{<*>},20
52f0846c,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*>,81
b7e2a7f0,<*> <*> <*> : <*>,47
a0ca20d7,"onCreateView : ClassNotFoundException, In this case we want to let the base class take a crack at it",91
903962f9,msg.recv{<*>} TcpClientThread.onRecv(TcpClientThread.java:<*>) <*> <*> <*>,47
642a9679,handleLteCaStatusChange,21
8ec489f1,"PermissionDbVisitor:insertHistoryRecord:HistoryRecord[packageName:<*>,permissionType:<*>,action:<*>,dateStartTime:<*>,timestamp:<*>]",107
4e531719,ServiceNeeded not bring down service:ServiceRecord{<*> u0 euid: <*> <*>,8
15b7f3ba,HsmWifiDetectManager:initWifiSecFeature: Should not enable wifi secure detection,3
fb195195,<*> <*> <*> <*> <*>,690
974222b2,hideTraffic,62
2bd0bdb0,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",948
aabbf6f3,<*>|compensate received,74
3642b76d,"onSignal: mSubId=<*>,currDataSubID=<*>",151
778d08f5,shouldBlockLocation  ret:false,153
a648b8c4,<*> schedule,7
39c12959,RCV <- {<*> IfaceClass active <*> <*> <*>},31
096f6daa,P2P: Channels - hexdump(len=<*>): <*> <*> <*> <*> <*> <*> <*> <*> <*> 0a 0b 0c 0d,5
e0a88b5d,apply skiped :<*>,22
5c5162a9,WPS: attr type=<*> len=<*>,488
51ab493a,getNewOutputDevice() selected device <*>,7
2701f85c,isCurrentBySim()=false,703
0c4100f1,"Application <*> is depended by other app, delay to H!",15
21a28837,mSeekListener onProgressChanged progress:<*> fromUser:false,85
4379bba9,nl80211: Register frame type=<*> (WLAN_FC_STYPE_ACTION) nl_handle=<*> match=<*>,6
4e20954f,<*> randomness: <*> entropy=<*>,23
8121af5c,setOverlap <*> mDimmed:false,20
02b4a9bd,<*> exit with code(<*>),36
24e376b0,do_identify operation CANCELED,3
82896bc3,nl80211: Received scan results (<*> BSSes),3
d34dec16,Received Broadcast Intent ACTION_UNSOL_RESPONSE_OEM_HOOK_RAW,19
557293bf,<*> wakeLock now,3
f0d4584e,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*> <*>,58
674534bc,"panelExpansionChanged <*>.<*>, <*>",8
07cbd8cd,WidgetDataManager:my location is <*>,6
1abc4f41,disable: < expand <*> alerts <*> <*> <*> <*> clock navigationbar <*> quick_settings >,11
09377b45,HoldService:locationInfo switch is on . pid = <*>,84
06327cf8,updateNotificationShade,196
b433dc0c,DialpadFragment mBroadcastReceiver action:<*>,10
9b389384,PFW.HwPFWService:alarm trigger,2
6bd83b52,notifyStartedGoingToSleep,3
42ae929e,windowsGone(): ActivityRecord{<*> u0 <*> <*>,7
89df29dc,<*> <*> <*> <*> <*> = <*>,10
535da20b,Calling a method in the system process without a qualified user: <*>:<*> <*>:<*> <*> <*> <*>,34
b0536e14,<*> <*> : <*>,79
255b14d1,"release:lock=<*>, flg=<*>, <*> <*> <*> uid=<*>, pid=<*>",150
1d75714a,RefreshBatteryInfo isBatteryLow: <*>,19
d95819d7,[HME_JPEG_DEC_Delete](<*>): HME_JPEG_DEC_Delete: decoder_ctx=null,277
20fb726e,"unfrz ok, pid: [<*>, <*>]",5
a3a47f5c,ImsSenderRxr : [UNSL]< UNSOL_SSAC_CHANGED <*>$SsacInfo@<*>[SUB0],37
25d17e27,"<*> package: <*>, visible: <*>",24
05a2c5d1,read Events lux: <*>.<*>,9
b9c78ba0,nl80211: Delete PMKID for <*>:<*>:<*>:1f:f0:<*>,1
8d589afa,begin,187
18e04965,received cell-signal:<*>,177
5f2c0349,Error reading charge file,80
3a5f71e8,mStatsXtProcUid: <*> does not exist!,16
0f87aaed,I<*> ulp_msg_process_system_update(const UlpSystemEvent): systemEvent:<*>,10
220146c6,applyInPlace=true shouldPeek=false alertAgain=true,60
f4912ffa,hideScrim(),6
d96bae30,<*> : <*> <*> <*> = <*>,35
41d83d71,Client requesting input be <*> <*>,160
7912b0ad,<*> seekBarProgress:<*>,66
fa2f7f45,[CheckNewVersionThread<*>]getBackColorOfPhoe is (hwouc<*>.java:<*>),3
577a9b5e,Oem ID in QCRILHOOK UNSOL RESP is QOEMHOOK,27
195d90b7,out_get_latency: Latency <*>,25
9ad0125d,remove(PendingIntent{<*>: PendingIntentRecord{<*> <*> <*> changed bounds; rebatching,61
c0076149,<*> for <*> <*>,64
76e26663,"[Thermal_Hw] temperature_valid, battery : temperature is invalid, invalid temperatrue is <*>",105
af1a6af9,msg = <*> received,78
61e5c210,monitor check touch devices,18
95e59097,BtChrStatisticsManager:uploadDevInfoCHREvent not dev info record in DB.,1
4015b24a,update_calls: enter:,1
bc2fb95a,"t:false, fl: false, p: <*>, ce: true, we: <*>",220
097f7632,<*>|upLoadOneMinuteDataToEngine time=<*> step=<*> altitude=<*> motion=<*>,14
156d8f48,"onLayout:left=<*>, top=<*>, right=<*>, bottom=<*>, offset=<*>",24
7beeef1d,<*> = true,12
765af2cc,QSEECom_send_cmd return!,85
36225107,"<*> <*>.<*><*>, <*>.<*><*>, <*>.<*><*>, <*>.<*><*>, <*>",157
8db40da1,[query] Query CallLog,3
ea3cf8e4,<*> suspend blocker <*>,279
f627456b,refresh statusview showing:true,2
256a6cba,uid:<*> pid:<*> PhoneStateListener.LISTEN_CELL_LOCATION:<*> events:<*>,17
f56a70a2,fpc poll irq interupt,4
6241c266,Watch Thread{<*>} LoginC.doWatch(LoginC.java:<*>) Login_By_Step-> watch count =  <*>,33
ab8bfce1,<*> notification <*> <*> <*>|<*>|<*>|null|<*>,75
d6169692,updateDimmedActivatedHideSensitive <*>,143
db4d0254,"[INFO:CONSOLE(<*>)] ""Uncaught SyntaxError: Unexpected token var"", source:  (<*>)",240
b7939ac8,"GetAddrInfoHandler addr: <*> {<*>, <*>, <*>} <*>",49
e8d64dec,set notification panel padding = <*>,69
8e24bebd,"TencentScanTask:This is hw app, ignore its data, pkg:<*>",2
0e6678d6,CTRL-DEBUG: <*> sock=<*> sndbuf=<*> outq=<*> send_len=<*>,117
967351bd,"orderd <*> broadcast:(BroadcastRecord{<*> <*> <*> should be proxyed, target:(BroadcastFilter{<*> u0 ReceiverList{<*> <*> <*> remote:<*>}})",4
99a227ed,<*>: <*>,2
44c8e78c,New app record ProcessRecord{<*> <*> thread=<*>@<*> pid=<*> <*>,20
5ef8598f,!!! onInputChecked<*> <*>,2
bc48b694,<*> <*> <*> { act=<*> <*> },6
91fbea16,"obtain, <*>",58
a843f56f,loadPagerImageView loadType:<*> mCurrentPosition:<*>,1
3724ff0f,"count:<*>,rx_sum:<*>,tx_sum:<*>,rxBytes:<*>,during_ms:<*>,rx_speed:<*>.<*>,tx_speed:<*>.<*>,rto:<*>.<*>",11
419d7406,getHwUidPolicy uid = <*> policy = <*>,6
d7497a9b,at <*>,659
ec266f92,Sleeping (uid <*>)...,5
200f0250,<<*><*><*> <*>:<*>:<*>> [NOTICE] SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> Level[NOTICE] magic[<*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,18
1f8c50db,csr,189
8e829e30,<*> false,271
da637d73,<*> <*> <*> = true,7
35f12158,ImsSenderRxr :  Tag -<*> <*> <*> <*>[SUB0],28
213ea5c2,call <*>,5
c43ad460,<*> <*> Intent { <*> },2
6eb551d0,read from oem info: <*>,24
b5ac1799,Sending non-protected broadcast <*> from system uid <*> pkg android,5
e43c4efc,workerFunction <*>,11
544e4e60,debug-info : sync <*> <*> <*> <*> <*>,2
3066e5a8,No config file found <*>,36
8fb112c7,getMMIPdafTestMode: mode : (null),11
80e4c1c5,Animating brightness: <*> rate=<*>,48
3769b1e7,mSimSubId:<*> onDataActivity: direction=<*>,118
cea6a32f,notifyInterfaceClassActivity: client is <*>,357
c4ed84c7,"mExtDataOld:ExtData [mMasterNetWorkType=<*>, mSlaveNetWorkType=<*>, mMasterNetWorkLevel=<*>, mSlaveNetWorkLevel=-<*>, mDataState=<*>, mDataActivity=<*>, mDataNetType=<*>] mExtData:ExtData [mMasterNetWorkType=<*>, mSlaveNetWorkType=<*>, mMasterNetWorkLevel=<*>, mSlaveNetWorkLevel=-<*>, mDataState=<*>, mDataActivity=<*>, mDataNetType=<*>]",73
06a5e9da,process buffer and get message,59
5c6104ed,Couldn't create directory for SharedPreferences file <*>.android.settings<*>.xml,22
5881aa26,<*> caller <*> does not hold REAL_GET_TASKS; limiting output,318
6ee09992,"onTouchEvent: code=<*>, action=<*>, event=MotionEvent { <*> actionButton=<*>, id[<*>]=<*>, x[<*>]=<*>.<*>, y[<*>]=<*>.<*>, toolType[<*>]=TOOL_TYPE_FINGER, buttonState=<*>, metaState=<*>, flags=<*>, edgeFlags=<*>, pointerCount=<*>, historySize=<*>, eventTime=<*>, downTime=<*>, deviceId=<*>, source=<*> }",13
f34968f0,wifiSleepPolicy:<*>,15
e32b8f61,BSS: last_scan_res_used=<*><*>,1
992c17bf,<*>()<-<*>> : <*> <*> <*> <*>,76
147e02fb,<*>|REPORT : <*> <*> <*> <*>,53
de125124,clearEffects CurrentUser AFWuser or AllUser :<*>|<*>|<*>|null|<*>,1
f360e1f9,battery changed pluggedType: <*>,10
b810f158,<*>| <*> from Prefence success and <*> <*>,11
6dd708bb,"APS: 2DSDR: <*>, we will clear SDR ratio",21
b38592a8,getSeekBarProgress isAutoMode:true current brightness:<*> <*>,50
06ecb2d7,"DisplayPowerController updatePowerState <*> <*> useProximitySensorbyPhone=true, screenBrightness=<*>, screenAutoBrightnessAdjustment=<*>.<*>, brightnessSetByUser=true, useAutoBrightness=true, blockScreenOn=false, lowPowerMode=false, boostScreenBrightness=false, dozeScreenBrightness=-<*>, dozeScreenState=UNKNOWN, useTwilight=false, useSmartBacklight=true, <*> <*> screenAutoBrightness=-<*>, userId=<*>",42
9c719279,UnreadContentObserver onChange() : className=<*>,6
bd65475c,StartupResidentService:InnerHandler Message:<*>,55
add4625a,The tag is null error!,18
fee16fee,NumberMarkInfo:this classify is out of scope,1
71540b5f,readRilMessage: Buffer = [B@<*> HexData = [<*>],65
e9aa76e5,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",121
ce729188,AwareMem_EventTracker: <*> is abandoned for memory <*> <*> but policy can not execute,13
97fdd2c8,<*> finished,236
5ff7a9e2,rmt_storage_client_thread: <*>: clnt_h=<*> Unblock worker thread (th_id: <*>),3
d61274f6,Unhandled message { when=-1ms what=<*> target=<*>$SmHandler },1
ff2248b9,"sending:{""handlerName"":""getRegisteredJsHandler"",""callbackId"":""java_cb_1"",""data"":null}",219
6ffb32a1,cancelNotificationLocked:<*>|<*>|<*>|null|<*>,9
93f2db08,save position time : <*><*><*> <*>:<*>:<*> uri : content:/<*>.<*><*>,1
e6766bc7,RCV <- {<*> <*> <*> <*> <*> <*>,41
139e6e1c,"AutoCleanService:onDestroy, cancel task and unregisterReceiver",1
60f9e4cc,"MSG_QUERY_TCP_INFO called,count:<*>",29
1086528e,Moving to PAUSED: ActivityRecord{<*> u0 <*> <*> (pause complete),11
a13c983e,onEntryUpdated:<*>|<*>|<*>|null|<*>,55
0b79c44b,<*> <*> ==================== TCP CLIENT <*> <*> ====================,44
d855e1bf,Launcher.LauncherProvider  launcher-restore query - uri:content:/<*>.<*><*>,14
affccc96,"<*><*><*> <*>:<*>:<*>.<*> T:<*>    INFO: network-load(<*>): send request: http:/<*>.<*><*>.gif, set timeout: <*>",1
2630e619,subId:<*> phoneType:<*> networktype:<*> targetClass:<*> masterLevel:<*> slaveLevel:-<*>,138
8ead5b1b,AutoStartupDataMgr:isUnderControll third party not in whitelist: <*>,53
f6487d8b,"<*> <*> <*> *, void *, int, int, <*> <*>",24
82880553,"<*> app:<*>,uid:<*>,result:true",16
6f34f7e9,<*> <*> = false,24
c4e5e0d3,mode change : <*>,9
3f09854e,[qiyi_LOG_INFO syz] player_pause addRealPlayerTime(),1
97fdc376,<*> is -<*>,248
1ae44650,tcp.conn{<*>} ServiceC.connectedNotify(ServiceC.java:<*>) <*>,15
a36d9040,"Application <*> is im app and connected ok, delay to H!",13
4ce88dc0,<*> TcpClientThread.disconnectSocket(TcpClientThread.java:<*>) disconnecting to <*>,11
1056344a,wlan0: Control interface command <*> <*> <*>,27
56b980c4,InCallPresenter - <*>,8
b7ceb05e,allowVideoCallsInLowBattery: false isCarrierOneSupported: false mIsLowbattery: false,14
fc07a722,RecentLogic{<*>} RecentLogic.addConversationEntity(RecentLogic.java:<*>) add chat recent!,9
e4b9b611,"not in link monitoring mode, ignore TCP result .",67
1b6baa91,enqueueNotificationInternal: pkg=<*> id=<*> <*> contentView=null vibrate=null sound=null defaults=<*> flags=<*> color=<*> vis=PRIVATE),62
113ac3c0,svid: <*> cn0: <*>.<*> elev: <*>.<*> azimuth: <*>.<*>   A,23
214ee144,<*> compensate: cache <*>,163
96737926,"ready=false,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=true,mode=true,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",28
23e2be5d,setSystemUiVisibility vis=<*> mask=<*> <*> newVal=<*> diff=<*>,23
9917cdb2,"RCV unsolicited event from native daemon, event = <*> IfaceClass idle <*> <*>",23
321606c5,ldh run_socket_server() str=<*>,2
419c8da7,<*> is empty,30
3ca9d8d2,"answer call by keyCode = <*>, down = <*> isSupVolumnkeyAnswerCall = false",15
9d111850,"<meta http-equiv=""X-UA-Compatible"" content=""IE=edge,chrome=<*>"">",1
0dec0f0c,CtrlSocket processCtrlSocket pid = <*> cmd = <*> param = <*> ret = <*>,14
0f1b177d,I<*> :: Data Item Value: IS_SCREEN_ON: <*>,10
7c8d9f9a,applyIconTint ignore,47
ace9e30b,"updateBluetooth::bluetoothEnabled:false, bluetoothConnected=false, bluetoothTransfering=false",7
6082a0b3,tcp.recv{<*>} TcpClientThread.onReceiverWork(TcpClientThread.java:<*>) <*>,20
baea943a,<*> temp_new :<*> temp_old :<*>,27
7c5af11b,Cannot call determinedVisibility() - never saw a connection for the pid: <*>,216
b083982b,"bindServiceLocked, r: ServiceRecord{<*> u0 euid: <*> <*> euid: <*>",45
f1500e09,"transitionTo:mode=<*>, <*>",39
66c57377,CtrlSocket restoreScrOnStatus <*>,4
cf41ef93,processLowerBatteryLevel <*> batteryLevel:<*> intent:act:<*> flag:<*> technology=Li-ion icon-small=<*> max_charging_voltage=<*> health=<*> max_charging_current=<*> status=<*> plugged=<*> present=true charge_counter=<*> level=<*> scale=<*> temperature=<*> voltage=<*> invalid_charger=<*>,16
4ffef652,Report temperature: <*> temp :<*> report_threshold:<*>,30
193724d8,"processInd: STEP COUNTER: steps <*>, running_total <*> SAM TS: <*> HAL TS:<*> elapsedRealtimeNano:<*>",1
29de50f6,"ready=false,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",81
2f1221d8,remove(null) changed bounds; rebatching,21
fdd7ca0a,JIT profile information will not be recorded: profile file does not exits.,15
3f269dfa,back light level before map = <*>,40
37c69eae,"int <*> void*, int*) const <*> = <*>",8
f8ed0d73,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*> <*> <*> <*> <*>,60
2a1ac20b,"cancelNotificationWithTag pid <*>,uid = <*>,tag = <*> <*> =<*>",42
4c32608b,Application requested orientation <*> got rotation <*> which has compatible metrics,25
cf771ba1,platform_send_audio_calibration: sending audio calibration for snd_device(<*>) acdb_id(<*>),4
4dbc0a08,"setFocusedApp update app ops, mTaskChanged set to:false",11
87d8a9c1,proc: <*> launch <*> lastTimes = <*>,12
1751db94,LM mrssi=-<*>,4
2794c21f,batch:sensor(<*>) <*> report_rate_f=<*>.000000Hz curr sample rate:<*>.<*> cur rpt rate:<*> max:<*>.<*> min:<*>.<*>,9
1703b836,<*> true,12
10b9fef8,"void android::HwAlgorithmicInformation::setSmartAeInfo(int, int*, SmartAE_EXIF_INFO_t*), calculated hdr exposure time sequence is",5
6ed37c98,isSimPinSecure mSimDatas is null or empty,37
69495a22,id=<*> ssid='Huawei-Employee',2
1bd8dab1,<*> called,18
e23c2601,handleBatteryUpdate,9
e0a9ed1c,<*>: sys<*> (No such file or directory),87
5e6a4da8,isInMultiWindowMode ret: <*>,8
2261e17d,wifi_send_command: cmd:'IFNAME=wlan0 <*>,31
c418acdc,finishComposingText on inactive InputConnection,8
c94847fb,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*> <*> <*> <*>,64
04bbd147,updateTint: tint=<*>,154
39c31a59,checkRoamingStateChanged : cur country is CN home country is CN,2
b18c0efa,<*> changed,4
933e6ed3,<*> = false,51
dae27d40,Setting mHideLockScreen to true by win Window{<*> u0 <*><*>.<*>},7
4aee5212,poll before: g_monitor_fd =<*>,53
10dd3131,This is not beta user build,6
4aa6a60b,Sending non-protected broadcast <*> from system <*> pkg <*>,41
b1ca55af,"ImsSenderRxr : Response data: [<*>, <*>, -<*>, -<*>, -<*>, -<*>, <*>, <*>, <*>, -<*>, <*>, <*>, <*>, <*>, -<*>, <*>, <*>, <*>, <*>, -<*>, -<*>, <*>, <*>, <*>, -<*>, <*>, <*>, <*>, <*>, -<*>, -<*>, <*>, <*>, <*>, -<*>, <*>, <*>, <*>, <*>, -<*>, -<*>, <*>, <*>, <*>, -<*>, <*>, <*>, <*>, <*>, -<*>, -<*>, <*>, <*>][SUB0]",16
7233f052,received broadcast <*>,26
e2ac0bf1,"L2ConnectedState !NETWORK_CONNECTION_EVENT  rt=<*><*> <*> <*> <*>:<*>:bc:0b:<*>:<*> nid=<*> ""Huawei-Employee""WPA_EAP",1
a110105a,Apply window <*> <*>,38
67836fb0,nl80211: Set wlan0 operstate <*>-><*> <*>,3
e1241fbc,"Skipping, withExcluded: false, tr.intent:Intent { act=<*> flg=<*> <*> (has extras) }",17
60409a50,AppAutoStartupPolicy:prevent start receiver of package <*> for action <*>,37
01d48686,"APS: 2DSDR: CanvasContext::setSDRZoomout(), the SDR ratio from ViewRootImpl is <*> native window width = <*>, height = <*>",42
971fcf96,<*>()<-<*>> : <*> <*>,25
3ab27eea,Received kernel message payload: event <*>,57
a0c32c5b,Pid:<*> <*>,2
3a6dd788,BatteryIntent received: <*>,15
3c00c274,random_mix_pool - hexdump(len=<*>): [REMOVED],47
cf1ed93a,[Utils.lockCreate] <>,1
6c747f63,<*> returns,8
ac9ac602,Enqueueing ordered <*> BroadcastRecord{<*> <*> <*> prev had <*>,124
3a9fdcf1,"<<*><*><*> <*>:<*>:<*>> [NOTICE] SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> Level[NOTICE] magic[<*> <*>]:s(<*>, <*>),r(<*>, <*>)in 20s;vsock(<*>, <*>, <*>, <*>), sock(<*>, <*>, <*>, <*>), times(<*>, <*>, <*>, <*>), delay(<*>, <*>)ms, m(<*>, <*>)KB, p:<*>, s:<*>, t(<*>, <*>, <*>, <*>), u(<*>, <*>, <*>, <*>), c(<*>, <*>, <*>, <*>), e(<*>, <*>)/(<*>, <*>), k:<*>, d(<*>, <*>), de(<*>), s(online, <*>, <*>), SSL(<*>), UDP(<*>), r_d(<*>), s_d(<*>), c_d(<*>), dur(<*> m), vs(<*>, <*>, <*>), sysFM(<*> KB), ls(<*>, <*>),bypass[<*>]:[<*>]",26
38363343,trim and enqueue <*> Parallel:(<*>) Ordered:(<*>)(BroadcastRecord{<*> <*> <*>}),23
186e0c30,CTRL_IFACE: Failed to get network variable <*>,21
bd89bf8a,<*> treamType: <*>,8
d00ff103,"Rac Change (PDC) data: [-<*>, -<*>]",44
1b6e8da5,<*> calling driver setDelay <*> ms,14
22270aa3,notifyFinishedGoingToSleep,3
31252fc1,"cancelNotification,index:-<*>",26
85b4f6fb,getNextIndex: <*> from <*> to <*>; size: <*>,30
40b2c2e9,<<*><*><*> <*>:<*>:<*>> [NOTICE] SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> Level[NOTICE] magic[<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,29
5660b286,"ImsServiceSub : broadcastVopsSsacIntent Vops = true , Ssac = false",23
52093544,OKC-Native: Delete probe req okc ie,2
e355a51d,Can't find ssid.,17
0783bc09,Showing window: showInput=true <*> mWindowAdded=true <*> <*> mInputStarted=true mShowInputFlags=<*>,6
ab78f890,Is User Assigned Wallpaper? : <*>  false,6
fac33929,KGSvcCall <*>,16
d973d721,UpdateSetting:Is auto update in time : true nextAlarm = <*>,3
9549a65f,iqiyi message: <*> <*> <*>,14
d8f0cf20,"flush,<*> handle <*>",6
a8c16001,wlan0: Scan completed in <*>.<*> seconds,1
a3956ef7,Incall is gone,4
1bfa58a5,"collectReceiverComponents, callerApp: ProcessRecord{<*> <*> <*> receiver size:<*>, flags: <*>",72
2c293650,"getOutput() device <*>, stream <*>, samplingRate <*>, format <*>, channelMask <*>, flags <*>",20
08a5c467,"getTimeTickInfo:[mMillisUntilFinished:<*>, mHour:<*>, mMinute:<*>, mSecond:<*>]",9
78e73e71,msg.recv{<*>} <*> <*> <*> bytes <*> <*>,40
05f65413,<*> <*> wake and wifi lock!,5
02333bff,"postEventFromNative: msg=<*>,arg1=<*>,arg2=<*>",57
f266121e,write <*> failed,8
1a40f00f,Destroying surface <*> called by <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*> <*>:<*>,22
2528b7c7,metricFileReportProcess move <*> log file to done dir for metricId = <*>,5
638ef865,<*> (Permission denied),1
342fdb81,"onBatteryLevelChanged: level=<*>, <*> <*> PercentColor=-<*>",9
eba1ced2,LoginThread{<*>} LoginC.goToStepInStep(LoginC.java:<*>) Login_By_Step->SVNConnect,4
6e3702dc,<*> <*> what=<*> <*> <*>,34
5480b10e,Reading a NULL string not supported here.,36
