EventId,EventTemplate,Occurrences
c4ed84c7,"mExtDataOld:ExtData [mMasterNetWorkType=<*>, mSlaveNetWorkType=<*>, mMasterNetWorkLevel=<*>, mSlaveNetWorkLevel=-<*>, mDataState=<*>, mDataActivity=<*>, mDataNetType=<*>] mExtData:ExtData [mMasterNetWorkType=<*>, mSlaveNetWorkType=<*>, mMasterNetWorkLevel=<*>, mSlaveNetWorkLevel=-<*>, mDataState=<*>, mDataActivity=<*>, mDataNetType=<*>]",11
a0ca20d7,"onCreateView : ClassNotFoundException, In this case we want to let the base class take a crack at it",6
db4d0254,"[INFO:CONSOLE(<*>)] ""Uncaught SyntaxError: Unexpected token var"", source:  (<*>)",24
72e97b94,"setBackgroundColor:new=<*>, <*>",5
2b52fbf8,tcp.recv{<*>} TcpClientThread.onReceiverWork(TcpClientThread.java:<*>) get tcp message <*>,5
f14ebdce,mVSimCurCardType is -<*>,30
78e73e71,msg.recv{<*>} <*> <*> <*> bytes <*> <*>,7
ac85a1b9,"<*> <*> <*> : <*>, <*> : <*>",2
3936c259,loadMagazine,3
84db6a37,transitionTo: <*> animate=false,15
d131a918,NDC Command {<*> firewall disable_chain dozable} took too long (1073ms),1
bcb1d4f1,InCallActivity - <*>,5
b9fd97bc,bmp is null : false,6
c630935a,check_usecases_codec_backend:<*>: check_usecases num.of Usecases to switch <*>,2
a6b9ef39,isMusicActive...,4
0e6678d6,CTRL-DEBUG: <*> sock=<*> sndbuf=<*> outq=<*> send_len=<*>,9
1e8a3d16,<<*><*><*> <*>:<*>:<*>> [NOTICE] SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> Level[NOTICE] magic[<*> <*> <*> <*> <*> <*>,12
db769a5d,Unable to get wifi info  or wifi is not open!!!,1
f6f27585,<*> freq=<*> qual=<*> noise=-<*>~ level=-<*> snr=<*> flags=<*> age=<*> est=<*>,3
154324e4,onReceive: action=<*>,1
ab5ae1b3,"state.clipTopAmount:<*>, i:<*>",6
a36d9040,"Application <*> is im app and connected ok, delay to H!",2
3a53e72e,SND -> {<*> bandwidth setglobalalert <*>},2
77fde11c,isValidCountryIso: CN,2
883931c7,e id:<*> <*>,2
6f9804e7,Calling a method in the system process without a qualified user: <*>:<*> <*>:<*> <*> <*> <*>:<*>,7
1e27846c,ConnectedState !CMD_UPDATE_WIFIPRO_CONFIGURATIONS uid=<*>  rt=<*><*> <*> <*>,2
2a838e25,RCV <- {<*> <*> Tethering stats list completed},1
2c0886d0,Setting HAL <*> mode to <*>,5
d7273d40,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*>,3
bba78f6d,<*> <*> <*> id = <*>,2
d54d413e,trim and enqueue background Parallel:(<*>) Ordered:(<*>)(BroadcastRecord{<*> <*> <*>}),2
971fcf96,<*>()<-<*>> : <*> <*>,5
e0a9ed1c,<*>: sys<*> (No such file or directory),10
4356c629,<*>()<-<*>> : <*> <*> <*>,10
92666e0a,audio_extn_fbsp_set_parameters: Speaker protection disabled,2
2f4d232c,CrashHandler init,1
d8827dd5,moveTaskToBack: TaskRecord{<*> #<*> A=<*> U=<*> StackId=<*> sz=<*>},1
20dde6b6,earliestValidTime + <*>,23
bc2fb95a,"t:false, fl: false, p: <*>, ce: true, we: <*>",21
6d01af69,KeyguardServiceDelegate  onScreenTurnedOn(showListener = <*>$<*>@<*>),2
e226c199,applyModeBackground <*> <*> animate=false,3
23e91dde,new ScenarioAction sPoolSize: <*>,9
214ee144,<*> compensate: cache <*>,22
c94847fb,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*> <*> <*> <*>,7
9aeab320,Model  onReceive user=UserHandle{<*>},3
f9a6bb09,pool<*>-thread<*>{<*>} BaseBroadcast.sendBroadcast(BaseBroadcast.java:<*>) no receiver for action#<*>,1
31252fc1,"cancelNotification,index:-<*>",3
c285a0cd,"<*> <*> = <*>, <*> = <*>",7
11e518d0,<*> <*> <*> { act=<*> flg=<*> (has extras) },5
6ed37c98,isSimPinSecure mSimDatas is null or empty,3
b917e947,<*> <*> is null,3
333b6e01,wlan0: Control interface command <*>,5
f96ce7bc,disableEffects=null canInterrupt=false once update: false,14
7ac49e6d,"DisplayBase::SetDisplayState: Set state = <*>, display <*>",2
23051d9f,[PhoneIntfMgr] getDataEnabled: subId=<*> <*>,4
9b50b930,onStepCounterChange stepsNum:<*>,6
bd65475c,StartupResidentService:InnerHandler Message:<*>,7
6b36b124,"iqiyi message: ==== isProcesssExist: stat=<*>, errno=<*>",3
e4b9b611,"not in link monitoring mode, ignore TCP result .",5
9c82eca3,CtrlSocket receive screen on intent!,1
b99a4ec2,DynamicUpdater call updateFolder,2
974222b2,hideTraffic,5
c68fa020,"acquire lock=<*>, flags=<*>, <*> <*> <*> uid=<*>, pid=<*>",30
836b1060,updateQsState:false,5
0f805f1b,scheduleLightAlarmLocked(<*>),1
60b86640,Dispatching event to interface: wlan0,3
a8b2cf2b,<*>()<-<*>> : <*>,23
ace9e30b,"updateBluetooth::bluetoothEnabled:false, bluetoothConnected=false, bluetoothTransfering=false",1
de9aca52,getRecentTasks: <*>,8
35c7a856,WatchThread{<*>} TcpClient.disconnect_i(TcpClient.java:<*>) ==================== TCP CLIENT DISCONNECT ====================,2
fc07a722,RecentLogic{<*>} RecentLogic.addConversationEntity(RecentLogic.java:<*>) add chat recent!,2
f04fdca8,"answer call by keyCode = <*>, down = true, isSupVolumnkeyAnswerCall = false",1
0abafcf6,<*> <*> = <*>,33
00033694,Sending SAM_ENABLE to fs_data,2
0c16924c,isNetworkAvailable::netInfo isConnected!,1
220146c6,applyInPlace=true shouldPeek=false alertAgain=true,7
144646b3,remove(PendingIntent{<*>: PendingIntentRecord{<*> android broadcastIntent}}) changed bounds; rebatching,4
fd5c8b75,"Thread<*>{<*>} LoginC.connectToServerThread(LoginC.java:<*>) Connect to MAA , ip = <*>",2
370498a7,Calling <*>,31
5c5162a9,WPS: attr type=<*> len=<*>,66
02333bff,"postEventFromNative: msg=<*>,arg1=<*>,arg2=<*>",5
2f307f01,not 3G net type. do nothing.,5
ba9591f2,"frz ok, pid: [<*>, <*>, <*>]",1
583a5079,"updateConfiguration freq=<*> BSSID=<*>:<*>:bc:<*>:<*>:c1 RSSI=-<*> ""Huawei-Employee""WPA_EAP",1
ac80de97,power log dlsym ok,1
9b55e5b5,<*> - <*> state <*> <*>,3
de72014e,"WatchThread{<*>} TcpCirChannel.connect(TcpCirChannel.java:<*>) Connect to server  address = [<*>,]  port = <*>",4
dd89ff5c,"[Thermal_Hw] temperature_filter: get invalid temperature, use old temp",17
40e397aa,LoginThread{<*>} LoginC.doLoginByStep(LoginC.java:<*>) Login_By_Step-> at <*>,2
dc7b1768,Dis-Feature : <*>,5
3ab27eea,Received kernel message payload: event <*>,8
6082a0b3,tcp.recv{<*>} TcpClientThread.onReceiverWork(TcpClientThread.java:<*>) <*>,4
53038e67,"Initialized EGL, version <*>.<*>",1
765af2cc,QSEECom_send_cmd return!,11
5881aa26,<*> caller <*> does not hold REAL_GET_TASKS; limiting output,49
b7ac9fc7,Sdcard free size is <*> B. InitialState is <*>,2
29cf7af1,<*>|rebuild notification,8
6b5c361a,"cancelNotificationWithTag pid <*>,uid = <*>,tag = null,pkg =<*>,id =<*>",1
0c1bafa7,"Client requesting input be hidden, pid=<*>",17
6e8eb7e4,msg.recv{<*>} TupHelper.configSip(TupHelper.java:<*>) SBC:<*>,2
af89bb87,[SdcardManager.isMounted]Path:<*>,4
482ee688,<*> <*>.<*>,3
e1d2b5d3,onStartCommand,1
fdd7ca0a,JIT profile information will not be recorded: profile file does not exits.,3
147e02fb,<*>|REPORT : <*> <*> <*> <*>,11
a38d24b3,"is Beta User, userType = <*>",7
06ecb2d7,"DisplayPowerController updatePowerState <*> <*> useProximitySensorbyPhone=true, screenBrightness=<*>, screenAutoBrightnessAdjustment=<*>.<*>, brightnessSetByUser=true, useAutoBrightness=true, blockScreenOn=false, lowPowerMode=false, boostScreenBrightness=false, dozeScreenBrightness=-<*>, dozeScreenState=UNKNOWN, useTwilight=false, useSmartBacklight=true, <*> <*> screenAutoBrightness=-<*>, userId=<*>",10
113ac3c0,svid: <*> cn0: <*>.<*> elev: <*>.<*> azimuth: <*>.<*>   A,2
26f8395e,Rcvd UNSOL response with <*> bytes data for SUB0,5
e53a0c8f,[ReceiverUtils.launchOpenService],2
ff57fcf5,[ReceiverDispatcher<*>]send msg to remote srv success(android<*>:-<*>),1
fc6f3a22,WPS: WFA subelement id=<*> len=<*>,5
734ac61a,"CubicBezierInterpolator  mControlPoint1x = <*>.<*>, mControlPoint1y = <*>.<*>, mControlPoint2x = <*>.<*>, mControlPoint2y = <*>.<*>",8
2efe6596,moveTaskToFront: moving tr=TaskRecord{<*> #<*> A=<*> U=<*> StackId=<*> sz=<*>} reason=bringingFoundTaskToFront,1
baea943a,<*> temp_new :<*> temp_old :<*>,5
992c17bf,<*>()<-<*>> : <*> <*> <*> <*>,7
7912b0ad,<*> seekBarProgress:<*>,9
b5d71439,"static void qcamera::QCamera2HardwareInterface::metadata_stream_cb_routine(mm_camera_super_buf_t*, qcamera::QCameraStream*, void*) pMetaData->ae_params.settled = <*>",2
8f29116c,<*> -> <*>,8
08e3e569,updateSignalStrength: signalStrength=SignalStrength: -<*> <*> -<*> <*> -<*> <*> -<*> <*> <*> <*> -<*> -<*> <*> <*> <*> false gw|lte,15
4312d976,<*>|flush sensor data,2
8ec489f1,"PermissionDbVisitor:insertHistoryRecord:HistoryRecord[packageName:<*>,permissionType:<*>,action:<*>,dateStartTime:<*>,timestamp:<*>]",18
8a999a7a,"cancelNotificationLocked called,tell the app,reason = <*>",2
35f12158,ImsSenderRxr :  Tag -<*> <*> <*> <*>[SUB0],4
3c00c274,random_mix_pool - hexdump(len=<*>): [REMOVED],6
b2d13f09,mThermalService is NULL!,6
c4e541af,<*> = <*>,4
10a67a1a,Response ID <*> is not served in this process.,5
629c2dcc,begin of formatChinaDateRange <*>,7
9cac4a85,"release:lock=<*>, flg=<*>, <*> <*> ws=null, uid=<*>, pid=<*>",23
06a943c5,search,3
9d671f2e,notifyScreenTurnedOn,1
2630e619,subId:<*> phoneType:<*> networktype:<*> targetClass:<*> masterLevel:<*> slaveLevel:-<*>,18
ab8bfce1,<*> notification <*> <*> <*>|<*>|<*>|null|<*>,7
b284a9e6,audio_extn_set_anc_parameters: anc_enabled:<*>,3
ecf44762,CTRL_IFACE: GET_NETWORK id=<*> <*>,5
09377b45,HoldService:locationInfo switch is on . pid = <*>,13
5210da50,updateClipping <*>,19
0de7afaf,"onBindView linkPlus = true, detailedState = CONNECTED, noInternet = false, noHandover = false, reason = <*>, ssid:TP-LINK_fen",1
bdcf048a,"onUEvent fcpStatus = <*>,scpStatus =<*>,ovpStatus=<*>",10
30f487cd,batch:sensor(<*>) handle:<*> flags:<*> period_ns <*>,1
887fe452,RCV <- {<*> <*> <*> <*> <*>,6
882f05c1,AwareMem_EventTracker: <*> is abandoned for memory critical <*> but policy can not execute,2
23aaf594,"sending alarm Alarm{<*> type <*> when <*> <*>},repeatInterval = <*>,listenerTag =null",4
066474a4,<*> <*> rt=<*><*> <*> <*>,8
63ead4e7,"set flash ledARGB=<*>, ledOn:<*>, ledOff:<*>",1
93ce3ea2,"<*> <*> <*>, <*> <*>, <*> <*>",5
12db26de,DefaultState ignore cmd: <*>,1
ff52c40c,<*>,1
ef8b63f2,"[<*>.<*><*>, <*>.<*><*>, <*>.<*><*>, <*>.<*><*>, <*>.<*><*>, <*>.<*><*>, <*>.<*><*>]",2
1fdbf4af,CallObjectMethod strat,1
18e04965,received cell-signal:<*>,16
2ca9ba8e,Returning system default Launcher,4
60f9e4cc,"MSG_QUERY_TCP_INFO called,count:<*>",4
14f6875d,new Process app=ProcessRecord{<*> <*> name: <*> euid: <*>,2
8d589afa,begin,23
0a635792,<*> onCreate,2
db1f71c9,"proxyWakeLockByPidUid, pid: <*>, uid: <*>, proxy: false",2
155ec9bd,"Skipping, withExcluded: false, tr.intent:Intent { flg=<*> cmp=<*>/.recents.RecentsActivity bnds=[<*>,<*>][<*>,<*>] }",1
96a3fba8,"AwareMem_Kill: updateGroupList process: move high frequent=<*>, uid=<*>",3
6e43f859,[StartupguideUtils.isScreenLocked]isScreenLocked=true,1
8db1e158,ImsServiceSubHandler : Message received: what = <*>,3
a69523ee,enqueueNotificationInternal: n.getKey = <*>|<*>|<*>|null|<*>,9
40b2c2e9,<<*><*><*> <*>:<*>:<*>> [NOTICE] SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> Level[NOTICE] magic[<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,3
0527bda0,"DisplayPowerState Updating screen state: state=ON, backlight=<*>",2
a13c983e,onEntryUpdated:<*>|<*>|<*>|null|<*>,11
b7939ac8,"GetAddrInfoHandler addr: <*> {<*>, <*>, <*>} <*>",9
56c60484,WindowOrientationListener enabled,2
097f7632,<*>|upLoadOneMinuteDataToEngine time=<*> step=<*> altitude=<*> motion=<*>,4
93032403,<*> drop <*>,2
0f8708e2,<*> what=<*>,7
65d64fd5,dispatch ordered broadcast <*> BroadcastRecord{<*> <*> <*> has <*> receivers,15
5480b10e,Reading a NULL string not supported here.,8
f6d45c36,"overlapAmount:<*>.<*>, previousNotificationEnd:<*>.<*>, <*> location:<*>, i:<*>, getTopPadding:<*>.<*>, <*>",5
b8f18dc2,DynamicUpdater registerReceiver,4
681b7794,"sending broadcast to Pid = <*>, Uid = <*>",4
06a5e9da,process buffer and get message,7
8ed2f581,Alarm triggering (type <*> or <*>): [Alarm{<*> type <*> when <*> <*>}],1
a3c99ab3,"flingToHeight: vel=<*>.<*>, expand=true, target=<*>.<*>, collapseSpeedUpFactor=<*>.<*>, expandBecauseOfFalsing=false",1
87f8be53,iqiyi message: create--runOnSubprocess isProcessExist true,3
f8f8bbff,makeExpandedInvisible: mExpandedVisible=true,1
c0537a17,syncCalendar begin!,1
c280a002,"notifyListenerHuawei::origin typeIcon:<*> <*> isSuspend:false, showDataIcon=true, dataConnected=true, isRoaming=false",19
3c2ee2af,cancelAutohide,3
5ef036cb,frozenCheckLocked mDispatchFrozen=<*> mNextUnblockedEvent=<*>,3
3642b76d,"onSignal: mSubId=<*>,currDataSubID=<*>",25
19523ea0,onStartedGoingToSleep switch to next Magazine,1
71540b5f,readRilMessage: Buffer = [B@<*> HexData = [<*>],10
22464425,<*> =<*>,5
3fca3d24,Failed to <*> <*> <*>,2
02560bfd,SimpleLauncherModeaction= <*> = <*>,1
cf1f40ee,wlan0: BSS: Remove id <*> BSSID <*>:<*>:bc:0b:<*>:<*> SSID 'Huawei-Employee' due to no match in scan,1
02ee0349,rmt_storage_client_thread: <*>: clnt_h=<*>: req_h=<*> msg_id=<*>: Bytes written = <*>,1
9081fcce,<*> <*> <*> = <*> = <*>,2
70c8d459,"<*> enable, <*>: <*>",5
d00e9730,"enter addToIdleMessage(type:<*>), mainloop is busy, add to idleMessage",1
05a2c5d1,read Events lux: <*>.<*>,1
a110105a,Apply window <*> <*>,12
ff7c1265,"onEntryAdded:<*>|<*>|<*>|null|<*>, group=<*>|<*>|<*>|null|<*>",6
a072ad60,qsc_send_cmd finish,11
1e93f739,interceptKeyTq keycode=<*> interactive=true keyguardActive=false policyFlags=<*> down <*> canceled false,2
34e7eb62,wlan0: Own scan request started a scan in <*>.<*> seconds,1
1f8c50db,csr,18
a4de5f72,huawei_audio <*> test Type =<*>,6
f7ce7506,"SmartAE_QCOM,mFrameCnt:<*>,mStableFrameBegin:<*>,cameraID:<*>,isSaliencyOrChOver:<*>,SAE_EVComp:<*>,mSetEVComp:<*>,T:<*>,ISO:<*>,target:<*>,currentY:<*>,isAEStable:<*>,aeLock:<*>,mIsSetEVComp:<*>,mYTotalMean:<*>,isDiffYMean:<*>,mStable:<*>,mImageStable:<*>,msnapShotMode:<*>,faceNum:<*>,mTouched:<*>,faceTouchEVComp:<*>,isDualHDR:<*>,HDRInfo:<*>,isHDR:<*>,HDRReserveData:<*>,HDRFrameNum:<*>,HDREV:<*> <*> <*> <*> <*> <*>,NL_EVComLevel:<*>,mCurrentScene:<*>,ColorCompValid:<*>,mSetColorComp:<*>",1
778d08f5,shouldBlockLocation  ret:false,15
b1b60d59,onStartedWakingUp(),2
3769b1e7,mSimSubId:<*> onDataActivity: direction=<*>,10
097119b5,"HwCHRWifiPacketCnt [mTXGood=<*>, mTXbad=<*>, mRXGood=<*>] rssi=-<*>",1
2e02716f,updateVisibility parent class:class <*>,3
a35fc894,"collectReceiverComponents, callerApp: null, intent:<*>, receiver size:<*>, flags: <*>",2
5a9c4c63,[ReceiverDispatcher<*>]read to Send:DA(android<*>:-<*>),1
4aee5212,poll before: g_monitor_fd =<*>,8
99e75217,removeNotificationChildren,5
8ead5b1b,AutoStartupDataMgr:isUnderControll third party not in whitelist: <*>,5
b18e9436,<*> ...,3
0dac4754,"c: true, w: <*> t: false, l: false",23
dac23bad,DeviceActiveState{ when=<*> what=<*> target=<*>$SmHandler },1
12ff57a9,IEs - hexdump(len=<*>): <*> <*> <*> <*> <*> <*> 5f <*> <*> <*> <*> <*> <*> <*> <*> 8b <*> 0c <*> <*> <*> <*> <*> <*> 2a <*> <*> <*> <*> <*> <*> <*> ...,1
427dd9c6,set(PendingIntent{<*>: PendingIntentRecord{<*> android broadcastIntent}}) : type=<*> triggerAtTime=<*> win=<*> tElapsed=<*> maxElapsed=<*> interval=<*> flags=<*>,6
d6169692,updateDimmedActivatedHideSensitive <*>,21
e8d64dec,set notification panel padding = <*>,8
4ab813a7,"updateLightsLocked --> level:<*>, status:<*>",1
e0b351b6,"getStatic,count:<*>,work status:false",3
0be8f529,dumpTrace:begin,1
32d3366d,update()   updated:  <*>,4
d9df84a3,<*>|calculateCaloriesWithCache totalCalories=<*>,1
c0440256,"PowerManagerNotifier onUserActivity: event=<*>, uid=<*>",19
add4625a,The tag is null error!,3
9f8ce8e9,"QOS_level:<*>(<*>),use <*>",8
4a8988b6,"GetAddrInfoHandler: getaddrinfo failed! count=<*>, total=<*> <*> {<*>,<*>,<*>,<*>,<*>}",1
0e5ba7a7,<*> TcpClient.clearAll(TcpClient.java:<*>) ==================== TCP CLIENT CLEAR ALL ====================,2
9088debc,adev_set_parameters: exit with code(<*>),2
6bf4888f,isCardAbsent slot:<*> slotState:<*>,15
0a829a53,wlan0: CTRL-EVENT-REGDOM-CHANGE init=USER type=COUNTRY alpha2=CN,1
01bfa1ce,"writeSummaryFromParcelLocked, IRat:<*>, mWcdmaBandTimeLen:<*>",1
b75c0d78,stopFilter m_filterIsStarted:false,1
c438fadb,"there are no wakeup alarms and the screen is off, we can delay what we have so far until the future",2
e796b97c,send_cmd_kernel: cmd=<*>,5
21a28837,mSeekListener onProgressChanged progress:<*> fromUser:false,9
60409a50,AppAutoStartupPolicy:prevent start receiver of package <*> for action <*>,6
5d15511e,[CheckNewVersionThread<*>]getNewVersionFromServer status is <*>(<*>.java:<*>),1
6ac9e23b,onNotificationRemoved: StatusBarNotification(pkg=<*> user=UserHandle{<*>} id=<*> tag=null key=<*>|<*>|<*>|null|<*>: Notification(pri=<*> contentView=null vibrate=null sound=null defaults=<*> flags=<*> color=<*> vis=PRIVATE)),2
c2ee098d,printPackageInfo end.,1
e9aa76e5,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",8
06c99f08,<*>| ## MSG_DEAL_SYSTEM_EVENT <*>,1
cd1c1993,Finished business...,5
5f2c0349,Error reading charge file,9
a3a47f5c,ImsSenderRxr : [UNSL]< UNSOL_SSAC_CHANGED <*>$SsacInfo@<*>[SUB0],5
aa1d0140,"setOverlap mOverlap:true, mDimmed:false",3
0c4100f1,"Application <*> is depended by other app, delay to H!",2
38d8713c,"<*> <*>, <*> <*>",9
4b8d59ce,<*> <*> <*> = false,11
eb231481,appName = <*>  is not in the mAdIdMap! reply none,1
d23d1317,CallLogManager: callFeatures is <*>: CSW.sD@FEo,1
56b980c4,InCallPresenter - <*>,3
55c48fcd,"NormalTrafficAnalysis:alert byte = <*>, so return",1
d95819d7,[HME_JPEG_DEC_Delete](<*>): HME_JPEG_DEC_Delete: decoder_ctx=null,32
7c19ba50,onNotificationRemoved: StatusBarNotification(pkg=<*> user=UserHandle{<*>} id=<*> tag=null key=<*>|<*>|<*>|null|<*>: Notification(pri=<*> contentView=null vibrate=null sound=null defaults=<*> flags=<*> color=<*> actions=<*> vis=PRIVATE publicVersion=Notification(pri=<*> contentView=null vibrate=null sound=null defaults=<*> flags=<*> color=<*> vis=PRIVATE))),1
c2fac089,MemoryRecoveryDMEPlugin: interrupt,1
2261e17d,wifi_send_command: cmd:'IFNAME=wlan0 <*>,3
168bef57,Reporting idle of ActivityRecord{<*> token=<*>@<*> {<*><*>.<*>}} <*>,2
e816b15f,"""workday"":[<*>,<*>,<*>,<*>,<*>,<*>],",1
236bdf7a,"void android::HwAlgorithmicInformation::setSmartAeInfo(int, int*, SmartAE_EXIF_INFO_t*), Enter frameNum = <*>, expo = <*>, pExif = <*>",1
b12d4b2d,code == CODE_GET_AD_KEY_LIST,1
8148e7d7,hw_get_smart_display_supported: start++,1
00c10815,[ReceiverUtils.resumeLogUpload]resumeSendNow,1
369539c7,"Invalid profile no. <*>, total profiles <*> only",8
bd51c47c,setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*>,2
1fe90aac,ChrLogServiceHandler msg = <*> received,1
689e712a,"Final value: x_offset=<*>.<*>, y_offset=<*>.<*>, z_offset=<*>.<*>",1
2528b7c7,metricFileReportProcess move <*> log file to done dir for metricId = <*>,3
3130d210,"APS brightness=<*>.<*>,ConvertToPercentage=<*>.<*>",5
