EventId,EventTemplate,Occurrences
3f9b4da2,ifCanSync not! no cloud version,19
a17ba72d,<*> <*> 0 0,19
3b251b90,writeDataToDB size <*>,22
3e70f5f2,setTodayTotalDetailSteps=1514297040000##4906##1048435##77229##64555##68921726,1
c659392e,setTodayTotalDetailSteps=1514888760000##13680##287479##32208##29341##202889743,1
7df8c9f7,setTodayTotalDetailSteps=1514125620000##15998##752035##31825##49260##24977541,1
96b1d3cb,setTodayTotalDetailSteps=1514903280000##23373##345263##84679##55834##10252055,1
7c62ae10,"stepSyncOrNot appSynTimes is 0, statsyncTimes is 0",30
2ebd4dc2,"saveStatData() type <*> = <*> = 2,who is 1",48
e54c7976,setTodayTotalDetailSteps=1514111640000##9364##578151##8661##16256##10978534,1
af872dcf,setTodayTotalDetailSteps=1514685540000##3145##10722##13232##1987##127467798,1
dede275d,<*> <*>,14
c145f72f,REPORT : <*> <*> <*> 390,12
365967a9,REPORT : <*> <*> <*> 240,15
a1aa3a25,REPORT : <*> <*> <*> 180,28
b8dd9886,setTodayTotalDetailSteps=1514284200000##4377##1025129##77229##62451##56114068,1
0efd8184,setTodayTotalDetailSteps=1514846340000##318##147542##31610##19177##160444666,1
73c5b33b,setTodayTotalDetailSteps=1514112600000##9738##582299##8661##22394##11913853,1
5df00b90,setTodayTotalDetailSteps=1514521620000##1610##1243255##83501##100712##293514449,1
ba6ffadd,setTodayTotalDetailSteps=1514903340000##23417##347258##87715##55834##10277052,1
f08a960b,setTodayTotalDetailSteps=1514461920000##6017##1197576##83501##91877##233797974,1
bc76d641,setTodayTotalDetailSteps=1514737800000##16##92787##31610##18631##51955133,1
dba926fc,setTodayTotalDetailSteps=1514507640000##307##1197936##83501##91877##279544461,1
4b020468,setTodayTotalDetailSteps=1514304360000##0##1074433##77229##71899##76238040,1
dc24d800,"saveHealthDetailData() deviceID = 2,clientID=1,id=1",31
b26107b2,"startSync hiSyncOption = <*> syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1",36
882eb4a6,setTodayTotalDetailSteps=1514437800000##3100##1156377##77229##73641##209720194,1
a0ed5393,setTodayTotalDetailSteps=1514805780000##4562##106314##31610##18631##119941627,1
e2d713b0,setTodayTotalDetailSteps=1514542920000##2928##1296966##83501##100712##314840841,1
366e39b5,REPORT : <*> <*> <*> 570,56
3e14ec9c,REPORT : <*> <*> <*> 540,14
f8018347,setTodayTotalDetailSteps=1514890920000##14363##321662##32208##29341##205035296,1
924beff4,setTodayTotalDetailSteps=1514113380000##10934##633126##8661##25953##12701705,1
d35b3c81,<*> the <*> is true,55
bc00f459,uploadStaticsToDB() onResult type = <*> obj=true,10
ed971e23,REPORT : <*> <*> <*> 630,27
1baa9838,setTodayTotalDetailSteps=1514215320000##13931##905358##76964##61450##114680414,1
f1f45f84,setTodayTotalDetailSteps=1514903220000##23226##345263##73639##47248##10172543,1
b3d6ad7f,flush2DB result success,22
821f0ba3,REPORT : <*> <*> <*> 150,66
1d35fa6a,setTodayTotalDetailSteps=1514391540000##0##1143631##77229##73095##163434416,1
540df4b1,"checkFirstSyncByType no such data in db ,type is 1 deviceCode is 0",34
5703067e,setTodayTotalDetailSteps=1514125800000##16381##760529##31825##54384##25154550,1
877d9f8b,setTodayTotalDetailSteps=1514643660000##7623##1507720##84671##106890##85540800,1
f36b39a4,setTodayTotalDetailSteps=1514633700000##6710##1467082##84671##106890##75610427,1
a4acf12d,setTodayTotalDetailSteps=1514298420000##5217##1064255##77229##64555##70336444,1
4fc41039,setTodayTotalDetailSteps=1514527920000##2770##1294876##83501##100712##299831480,1
02a28df5,REPORT : <*> <*> <*> 330,21
b75b8eba,setTodayTotalDetailSteps=1514688540000##4789##28544##31610##8911##2653084,1
94b36ea4,REPORT : <*> <*> <*> 660,31
812a5a6b,REPORT : <*> <*> <*> 270,22
3ba40b70,startTimer start autoSync,6
45db2e3e,setTodayTotalDetailSteps=1514373120000##5679##1088725##77229##72294##145016576,1
41541274,setTodayTotalDetailSteps=1514125560000##15791##752035##31825##40632##24871581,1
3f605027,REPORT : <*> <*> <*> 120,18
55e1e479,setTodayTotalDetailSteps=1514038440000##7029##548365##8661##14356##27186469,1
defbd06c,REPORT : <*> <*> <*> 480,28
1f071407,setTodayTotalDetailSteps=1514846280000##264##142861##31610##19177##160419130,1
bad2447b,InsertCallBack() onSuccess  type = 0 data=true,19
dcc0c955,setTodayTotalDetailSteps=1514713800000##9484##45500##31610##10265##27916145,1
252628f5,onReceive action: <*>,128
77bbab77,setTodayTotalDetailSteps=1514112960000##10312##608441##8661##23262##12314823,1
45cc2ea8,setTodayTotalDetailSteps=1514614500000##2883##1373033##84671##101811##56439730,1
51715e26,REPORT : <*> <*> <*> 600,4
e9f3bad1,setTodayTotalDetailSteps=1514872680000##7515##242728##32208##28849##186790723,1
ff274ca0,flushTempCacheToDB by <*>,9
5240a25e,checkSportDataNum setp and calories is too less,3
06235cb7,setTodayTotalDetailSteps=1514117700000##12006##687766##8661##25953##17020725,1
37c7e6e4,setTodayTotalDetailSteps=1514377920000##7189##1140886##77229##72294##149811494,1
0f54b50a,setTodayTotalDetailSteps=1514846280000##198##136990##31610##19177##160387631,1
674243ef,setTodayTotalDetailSteps=1514250600000##1437##962041##77229##62451##22476456,1
4f6d7fe7,setTodayTotalDetailSteps=1514202780000##7847##833262##45591##59646##102147136,1
4839c883,setTodayTotalDetailSteps=1514606940000##1440##1350231##84671##101811##48879110,1
5c7637ce,timeStamp <*>,28
db01b9f7,setTodayTotalDetailSteps=1514377860000##7045##1138621##77229##72294##149740138,1
7d2c7198,setTodayTotalDetailSteps=1514200980000##7847##833262##45591##59646##100293344,1
a4659b0d,setTodayTotalDetailSteps=1514805840000##4622##111333##31610##18631##119984126,1
03ab9e3f,setTodayTotalDetailSteps=1514702460000##7251##39614##31610##10265##16592477,1
4fb98b37,setTodayTotalDetailSteps=1514643540000##7478##1501271##84671##106890##85466154,1
6e048d32,setTodayTotalDetailSteps=1514888760000##13732##293043##32208##29341##202919247,1
4f7928cc,setTodayTotalDetailSteps=1514215320000##13912##903913##76964##61450##114669914,1
41e1e9a7,setTodayTotalDetailSteps=1514296920000##4700##1030469##77229##64555##68816215,1
9e44b87c,REPORT : <*> <*> <*> 810,12
8659442a,setTodayTotalDetailSteps=1514249520000##700##931864##77229##62451##21421105,1
e61748a3,setTodayTotalDetailSteps=1514602860000##1294##1350132##84671##101811##44754868,1
ffdf9bf5,updateBasicRestartStepsInfo  restartStep=4698,1
e1cb5570,setTodayTotalDetailSteps=1514903340000##23488##354713##87715##55834##10323553,1
25751f16,setTodayTotalDetailSteps=1514542980000##2953##1298117##83501##100712##314857338,1
6d4840f1,setTodayTotalDetailSteps=1514117760000##12204##695684##8661##25953##17128709,1
04206341,setTodayTotalDetailSteps=1514602860000##1304##1350132##84671##101811##44756364,1
6b160dfe,setTodayTotalDetailSteps=1514377800000##6988##1132927##77229##72294##149713141,1
8da2ae0d,REPORT : <*> <*> <*> 420,10
8cd1d94e,setTodayTotalDetailSteps=1514264520000##2478##1000870##77229##62451##36392729,1
7906660a,setTodayTotalDetailSteps=1514118540000##12643##704085##8661##33271##17899704,1
71c128cc,<*> <*> 0 3,16
124cdf1b,setTodayTotalDetailSteps=1514200320000##7212##797461##45591##57350##99681172,1
1959398e,setTodayTotalDetailSteps=1514899980000##15350##342114##32208##29341##6953873,1
55f0aaaf,setTodayTotalDetailSteps=1514847900000##952##169838##31610##19177##162031233,1
41ff33a1,setTodayTotalDetailSteps=1514284260000##4483##1027820##77229##62451##56172418,1
964bd2a4,setTodayTotalDetailSteps=1514438160000##3564##1174449##77229##76233##210074353,1
f52d2395,getTodaySportData <*>,6
5dc36091,setTodayTotalDetailSteps=1514112720000##9947##602081##8661##22394##12042853,1
49b7a73d,setTodayTotalDetailSteps=1514805720000##4423##98644##31610##18631##119850537,1
fdb54a45,setTodayTotalDetailSteps=1514437260000##2764##1147786##77229##73641##209164385,1
34ca0606,setTodayTotalDetailSteps=1514298420000##5169##1062539##77229##64555##70311445,1
af087a0c,setTodayTotalDetailSteps=1514890740000##14105##302770##32208##29341##204883262,1
5eb7de1a,setTodayTotalDetailSteps=1514724660000##11170##91977##31610##13291##38780002,1
a3cb81b9,setTodayTotalDetailSteps=1514640120000##6969##1479908##84671##106890##82046371,1
4e4f14f8,REPORT : <*> <*> <*> 840,6
ff40863d,"readHiHealthData() readOption = <*> endTime=1514908799999, <*> count = <*> <*> readType=0, alignType=0}",3
aa9dc5c1,setTodayTotalDetailSteps=1514109900000##8795##575267##8661##16256##9214429,1
5429448e,setTodayTotalDetailSteps=1514561520000##4698##1347947##84671##101048##3407991,1
3d6e4bcb,setTodayTotalDetailSteps=1514903280000##23355##345263##82195##55834##10242057,1
9fbe97f9,setTodayTotalDetailSteps=1514685360000##2606##10722##0##1987##127273694,1
c828b464,setTodayTotalDetailSteps=1514517720000##1048##1215437##83501##91877##289587807,1
b8654705,setTodayTotalDetailSteps=1514903700000##23633##362793##87715##57506##10630557,1
9f3953fe,setTodayTotalDetailSteps=1514087340000##1710##555514##8661##16256##76101332,1
b344c8e3,setTodayTotalDetailSteps=1514298420000##5216##1064216##77229##64555##70335943,1
7dd3fc29,setTodayTotalDetailSteps=1514298720000##5476##1074154##77229##71899##70607323,1
601c2004,InsertEvent success <*> <*>,14
0698a22d,setTodayTotalDetailSteps=1514216460000##14218##916183##76964##61450##115779380,1
fd4eee80,setTodayTotalDetailSteps=1514215020000##13485##882566##76964##61450##114366391,1
0ec8d9ad,saveHealthDetailData() saveOneDetailData fail hiHealthData = <*> = <*>,10
40d98b74,setTodayTotalDetailSteps=1514903460000##23573##362266##87715##56214##10390054,1
514abfb6,"insertHiHealthData() bulkSaveDetailHiHealthData fail errorCode = 4,errorMessage = ERR_DATA_INSERT",7
05fe81b3,setTodayTotalDetailSteps=1514377800000##6975##1131739##77229##72294##149706134,1
d89ba3d9,setWriteDBLastDataMinute=25239467,1
63cf699e,setTodayTotalDetailSteps=1514521320000##1138##1217157##83501##91877##293225936,1
e8f26562,setTodayTotalDetailSteps=1514525520000##2615##1288833##83501##100712##297391627,1
99ac2bff,setTodayTotalDetailSteps=1514208420000##11136##862341##45591##60995##107742464,1
3ff2fe09,setTodayTotalDetailSteps=1514208300000##11022##858860##45591##60995##107648556,1
fddf9793,setTodayTotalDetailSteps=1514798580000##1660##95419##31610##18631##112730617,1
df3b2d96,setTodayTotalDetailSteps=1514117400000##11389##647412##8661##25953##16714498,1
c02e5002,setTodayTotalDetailSteps=1514205540000##9772##848658##45591##60231##104867199,1
e71aa381,REPORT : <*> <*> <*> 450,18
df5e4b8d,REPORT : <*> <*> <*> 300,33
c8206319,REPORT : <*> <*> <*> 60,73
713dca0c,setTodayTotalDetailSteps=1514521560000##1511##1236458##83501##100712##293455431,1
05857ccb,setTodayTotalDetailSteps=1514727480000##11668##92688##31610##18631##41587838,1
670889dc,setTodayTotalDetailSteps=1514851680000##1882##177039##31610##26503##165815339,1
a7800674,setTodayTotalDetailSteps=1514644140000##8645##1585385##84671##106890##86075969,1
6104b137,setTodayTotalDetailSteps=1514686740000##4102##10722##31466##8911##902105,1
12197734,setTodayTotalDetailSteps=1514117340000##11275##635759##8661##25953##16656992,1
f08d9d00,setTodayTotalDetailSteps=1514038680000##7124##548875##8661##16256##27393470,1
32e6ba2d,setTodayTotalDetailSteps=1514682060000##916##9972##0##0##123977921,1
8c917e2d,setTodayTotalDetailSteps=1514056860000##0##549659##8661##16256##45617189,1
2a5eb408,setTodayTotalDetailSteps=1514808120000##5864##127563##31610##19177##122240601,1
e20b1ba5,setTodayTotalDetailSteps=1514543100000##3211##1319018##83501##100712##315017339,1
4704fc02,setTodayTotalDetailSteps=1514113320000##10898##631884##8661##25953##12659039,1
270ce3ca,setTodayTotalDetailSteps=1514251680000##1556##962118##77229##62451##23557378,1
737a6a08,setTodayTotalDetailSteps=1514900520000##15909##345263##37614##29341##7503436,1
416e76ba,setTodayTotalDetailSteps=1514711640000##9025##44820##31610##10265##25759138,1
7a594eab,setTodayTotalDetailSteps=1514421240000##260##1143701##77229##73095##193156159,1
d4686ba8,getStringHuid() who is com.huawei.health,2
03aeacf6,setTodayTotalDetailSteps=1514125500000##15718##749710##31825##40486##24844054,1
27801432,Alarm uploadStaticsToDB <*>,9
0a4bfa6f,setTodayTotalDetailSteps=1514805960000##4803##116206##31610##19177##120117822,1
473f0bd9,setTodayTotalDetailSteps=1514627460000##4783##1412407##84671##102904##69355638,1
211b0999,setTodayTotalDetailSteps=1514200560000##7596##827859##45591##57350##99915734,1
0b20772a,setTodayTotalDetailSteps=1514215080000##13524##882738##76964##61450##114392391,1
ae477da2,setTodayTotalDetailSteps=1514261760000##2029##977654##77229##62451##33671449,1
912689dd,setTodayTotalDetailSteps=1514627100000##4467##1392896##84671##102904##69016638,1
abf426f4,setTodayTotalDetailSteps=1514421360000##361##1144283##77229##73095##193234063,1
d2aa0160,setTodayTotalDetailSteps=1514113080000##10521##614864##8661##23262##12419857,1
0735e742,setTodayTotalDetailSteps=1514261700000##1872##967276##77229##62451##33568956,1
53b6fd8c,setTodayTotalDetailSteps=1514200740000##7773##830083##45591##58750##100088075,1
9f17cd08,setTodayTotalDetailSteps=1514041980000##7214##549659##8661##16256##30736730,1
aa745e18,setTodayTotalDetailSteps=1514375640000##6136##1103311##77229##72294##147540419,1
99d8edf5,setTodayTotalDetailSteps=1514678820000##228##5220##0##0##120700627,1
d033fbe4,setTodayTotalDetailSteps=1514626980000##4334##1386313##84671##102904##68902189,1
71fb8903,setTodayTotalDetailSteps=1514805840000##4578##107766##31610##18631##119952125,1
c13b2cc0,setTodayTotalDetailSteps=1514521380000##1273##1223486##83501##91877##293303936,1
78ba74bc,init ....com.huawei.health.manager.ae@6c0b615,1
7499dd8d,setTodayTotalDetailSteps=1514123580000##14624##734563##31825##33271##22893126,1
e8e714da,setTodayTotalDetailSteps=1514773440000##233##93255##31610##18631##87563985,1
0ed2a056,setTodayTotalDetailSteps=1514123640000##14740##737085##31825##35611##22958637,1
2738e936,setTodayTotalDetailSteps=1514461500000##5322##1194273##83501##76965##233420528,1
5ca34973,setTodayTotalDetailSteps=1514615580000##3734##1381005##84671##101896##57484435,1
2f0e309f,setTodayTotalDetailSteps=1514521560000##1549##1239973##83501##100712##293476945,1
8beb5852,setTodayTotalDetailSteps=1514455680000##3589##1174449##77229##76569##227589960,1
6e4fc711,setTodayTotalDetailSteps=1514901720000##19220##345263##48441##36557##8701591,1
50fcd3a6,setTodayTotalDetailSteps=1514303280000##5514##1074433##77229##71899##75197011,1
6f40d81e,setTodayTotalDetailSteps=1514902860000##22236##345263##72645##38640##9795734,1
9b229cf0,setTodayTotalDetailSteps=1514208060000##10899##858755##45591##60365##107396076,1
0a6d4914,setTodayTotalDetailSteps=1514298540000##5338##1074083##77229##65167##70408927,1
0bb41cfd,setTodayTotalDetailSteps=1514852640000##3232##206557##31610##27490##166751092,1
5dbdd2c2,setTodayTotalDetailSteps=1514437800000##3063##1152142##77229##73641##209700692,1
135f04e2,setTodayTotalDetailSteps=1514459520000##4410##1188669##81989##76569##231400737,1
bd48ec50,setTodayTotalDetailSteps=1514643660000##7669##1513000##84671##106890##85562801,1
74b6f3be,setTodayTotalDetailSteps=1514643420000##7273##1490273##84671##106890##85349642,1
f54f673b,setTodayTotalDetailSteps=1514461680000##5668##1194513##83501##83015##233592921,1
a504a34b,setTodayTotalDetailSteps=1514521380000##1204##1219678##83501##91877##293258433,1
354573ff,setTodayTotalDetailSteps=1514261700000##1889##967990##77229##62451##33580453,1
37ddeeb8,setTodayTotalDetailSteps=1514058360000##0##549659##8661##16256##47118181,1
8cf2bfe1,setTodayTotalDetailSteps=1514713800000##9509##46371##31610##10265##27923145,1
7c33efd9,setTodayTotalDetailSteps=1514815440000##6225##135535##31610##19177##129577461,1
47481a9d,setTodayTotalDetailSteps=1514890860000##14284##312786##32208##29341##204987778,1
fba46a2d,setTodayTotalDetailSteps=1514284140000##4221##1010775##77229##62451##56021039,1
4363717b,setTodayTotalDetailSteps=1514112600000##9788##586856##8661##22394##11944354,1
8a8c4952,setTodayTotalDetailSteps=1514629080000##5324##1447716##84671##102904##71003565,1
bffec5b5,setTodayTotalDetailSteps=1514249580000##830##946814##77229##62451##21485115,1
04bc1ac7,setTodayTotalDetailSteps=1514298300000##5069##1061518##77229##64555##70168915,1
4bf16587,setTodayTotalDetailSteps=1514374140000##5679##1088725##77229##72294##146060577,1
6093d967,setTodayTotalDetailSteps=1514521440000##1356##1231095##83501##91877##293355938,1
403b2ae8,REPORT : <*> <*> <*> 690,2
d9cb3216,setTodayTotalDetailSteps=1514118960000##13402##712051##29205##33271##18318538,1
f034e86a,"startInsertSportSync first 500 steps sync,do all sync",23
b8f319a7,setTodayTotalDetailSteps=1514615580000##3730##1381005##84671##101896##57483436,1
03facd28,setTodayTotalDetailSteps=1514884740000##12558##281114##32208##29341##198844194,1
9e13f502,setTodayTotalDetailSteps=1514459520000##4385##1186680##81989##76569##231388229,1
8d176574,setTodayTotalDetailSteps=1514776560000##432##93441##31610##18631##90672108,1
198d9347,setTodayTotalDetailSteps=1514377560000##6475##1114365##77229##72294##149430631,1
fe6f20a2,setTodayTotalDetailSteps=1514644200000##8741##1596971##84671##106890##86126981,1
941a9ead,setTodayTotalDetailSteps=1514894520000##15168##337460##32208##29341##1470420,1
700858f8,setTodayTotalDetailSteps=1514685360000##2573##10722##0##1987##127263196,1
020f8861,setWriteDBLastDataMinute=25241045,1
9c51bfe4,setTodayTotalDetailSteps=1514616240000##4232##1385971##84671##101896##58168244,1
ce00c0b8,setTodayTotalDetailSteps=1514200140000##7011##794201##45591##57350##99489644,1
5557f67d,setTodayTotalDetailSteps=1514556300000##4679##1347929##84671##101048##328200344,1
78747d93,setTodayTotalDetailSteps=1514616180000##4164##1384602##84671##101896##58067654,1
a4546243,setTodayTotalDetailSteps=1514631180000##5498##1452102##84671##104451##73070363,1
b3827b5c,setTodayTotalDetailSteps=1514628840000##4922##1416406##84671##102904##70754671,1
9f659ecc,setTodayTotalDetailSteps=1514688660000##4909##31891##31610##8911##2787135,1
9d6651a7,setTodayTotalDetailSteps=1514711640000##9025##44820##31610##10265##25791042,1
c6aae37a,setTodayTotalDetailSteps=1514713740000##9464##44964##31610##10265##27893643,1
2c0e370e,setTodayTotalDetailSteps=1514543100000##3190##1317002##83501##100712##315004837,1
75aa8e19,setTodayTotalDetailSteps=1514600280000##802##1348888##84671##101048##42172082,1
2abf1f07,getMidWareCache result=true,1
2dcb9301,setTodayTotalDetailSteps=1514205180000##9370##840008##45591##60231##104527156,1
2c534822,setTodayTotalDetailSteps=1514265360000##3217##1006200##77229##62451##37236922,1
9c97c084,setTodayTotalDetailSteps=1514375580000##5995##1098067##77229##72294##147465895,1
2944dd11,setTodayTotalDetailSteps=1514521500000##1381##1232278##83501##93017##293372432,1
49d19a2f,setTodayTotalDetailSteps=1514648280000##8974##1608622##84671##106890##90210963,1
85cf8b84,setTodayTotalDetailSteps=1514249580000##860##950352##77229##62451##21501110,1
033cc654,setTodayTotalDetailSteps=1514204700000##8981##837119##45591##60231##104030001,1
5a1671e9,setTodayTotalDetailSteps=1514898720000##15350##342114##32208##29341##5668739,1
de381ba6,setTodayTotalDetailSteps=1514643840000##8009##1549821##84671##106890##85744830,1
b34540f1,setTodayTotalDetailSteps=1514250660000##1471##962072##77229##62451##22544446,1
467bf4e9,setTodayTotalDetailSteps=1514112660000##9840##591641##8661##22394##11975352,1
6756e2c5,setTodayTotalDetailSteps=1514261820000##2087##982950##77229##62451##33711958,1
019903c5,setTodayTotalDetailSteps=1514602860000##1281##1350132##84671##101811##44751866,1
258fc325,setTodayTotalDetailSteps=1514607000000##1456##1350261##84671##101811##48882115,1
42b02672,setTodayTotalDetailSteps=1514261700000##1943##970300##77229##62451##33615950,1
85a75618,setTodayTotalDetailSteps=1514298480000##5304##1070807##77229##64555##70387422,1
9e50e6a3,setTodayTotalDetailSteps=1514885820000##13392##282288##32208##29341##199942537,1
92eedc90,setTodayTotalDetailSteps=1514057640000##0##549659##8661##16256##46385182,1
7136751b,setTodayTotalDetailSteps=1514111460000##9249##576534##8661##16256##10775200,1
3fb99fee,setTodayTotalDetailSteps=1514879700000##12018##280576##32208##29341##193825356,1
f9035e6d,setTodayTotalDetailSteps=1514643480000##7370##1499412##84671##106890##85399640,1
8ed750ba,setTodayTotalDetailSteps=1514896500000##15350##342114##32208##29341##3453670,1
298755e1,setTodayTotalDetailSteps=1514461920000##6003##1197132##83501##91877##233787472,1
077515df,setTodayTotalDetailSteps=1514688480000##4720##23972##31610##8911##2616577,1
c977b6c3,setTodayTotalDetailSteps=1514117400000##11422##650706##8661##25953##16732004,1
71d0bdd6,setTodayTotalDetailSteps=1514303400000##5514##1074433##77229##71899##75286011,1
2ea41db6,setTodayTotalDetailSteps=1514125860000##16437##764913##34753##54384##25183053,1
f319d9f2,setTodayTotalDetailSteps=1514117460000##11510##654312##8661##25953##16775913,1
d1c0d158,setTodayTotalDetailSteps=1514427480000##1610##1145494##77229##73641##199360399,1
2abb7a32,setTodayTotalDetailSteps=1514379660000##7391##1143631##77229##73095##151540817,1
9c69a79d,setTodayTotalDetailSteps=1514249640000##917##956489##77229##62451##21536607,1
32f954e8,setTodayTotalDetailSteps=1514644020000##8305##1562401##84671##106890##85906554,1
1b4fa022,setTodayTotalDetailSteps=1514633280000##5997##1454091##84671##106890##75165981,1
f4722be7,setTodayTotalDetailSteps=1514644260000##8817##1605759##84671##106890##86168470,1
a5c51bb4,setTodayTotalDetailSteps=1514543220000##3368##1334426##83501##100712##315112839,1
b37d00cf,setTodayTotalDetailSteps=1514203860000##8162##834021##45591##59646##103224454,1
df85c14b,setTodayTotalDetailSteps=1514205300000##9516##845503##45591##60231##104642644,1
801f6d3f,setTodayTotalDetailSteps=1514722500000##10631##78549##31610##10363##36613639,1
dfdd49c6,setTodayTotalDetailSteps=1514543100000##3174##1315466##83501##100712##314994838,1
187672d5,setTodayTotalDetailSteps=1514903400000##23538##359446##87715##55834##10363054,1
75356e2e,setTodayTotalDetailSteps=1514135040000##0##767037##45591##57350##34385554,1
7bd12582,setTodayTotalDetailSteps=1514852580000##3187##201170##31610##27490##166727098,1
df5b30dc,setTodayTotalDetailSteps=1514377800000##6997##1133719##77229##72294##149719137,1
2b84b74f,setTodayTotalDetailSteps=1514521680000##1709##1251173##83501##100712##293571977,1
dd87f862,setTodayTotalDetailSteps=1514714460000##9939##53432##31610##10363##28612246,1
b45660c7,setTodayTotalDetailSteps=1514250660000##1469##962072##77229##62451##22543440,1
7d8bc477,setTodayTotalDetailSteps=1514633640000##6596##1460654##84671##106890##75552426,1
1b400394,setTodayTotalDetailSteps=1514261820000##2094##983587##77229##62451##33716451,1
96cb1b69,setTodayTotalDetailSteps=1514117220000##11033##633414##8661##25953##16535559,1
00e1d367,setTodayTotalDetailSteps=1514262000000##2377##990633##77229##62451##33882630,1
f7889837,setTodayTotalDetailSteps=1514337060000##1505##1080961##77229##71899##108981976,1
87cac5ac,setTodayTotalDetailSteps=1514205240000##9429##840841##45591##60231##104562133,1
2b49357c,setTodayTotalDetailSteps=1514543160000##3309##1328684##83501##100712##315077339,1
09e3799b,setTodayTotalDetailSteps=1514525400000##2474##1281761##83501##100712##297315125,1
d0bc31cf,setTodayTotalDetailSteps=1514105280000##6346##568148##8661##16256##4612090,1
3fe030ef,setTodayTotalDetailSteps=1514215200000##13759##896679##76964##61450##114568413,1
1cd9c17b,setTodayTotalDetailSteps=1514633700000##6750##1469968##84671##106890##75631925,1
6041c10e,setTodayTotalDetailSteps=1514616240000##4211##1385572##84671##101896##58155242,1
e7c44e7f,setTodayTotalDetailSteps=1514550720000##4266##1340087##83501##101048##322617116,1
c8dda37e,setTodayTotalDetailSteps=1514461920000##6000##1197021##83501##91877##233785977,1
c7618f29,setTodayTotalDetailSteps=1514644200000##8658##1586927##84671##106890##86082467,1
170083a7,setTodayTotalDetailSteps=1514438160000##3569##1174449##77229##76473##210079347,1
c2c144cb,setTodayTotalDetailSteps=1514109840000##8742##574917##8661##16256##9189916,1
47e239f7,setTodayTotalDetailSteps=1514373240000##5679##1088725##77229##72294##145157575,1
b9cb6f1d,setTodayTotalDetailSteps=1514851860000##2174##183266##31610##26503##166001063,1
98037951,setTodayTotalDetailSteps=1514643480000##7297##1492548##84671##106890##85363638,1
90fdb975,setTodayTotalDetailSteps=1514714220000##9685##48934##31610##10265##28367260,1
60e2df8b,setTodayTotalDetailSteps=1514901480000##18516##345263##47778##36557##8448954,1
f1042479,setWriteDBLastDataMinute=25248080,1
9b9a6874,setTodayTotalDetailSteps=1514208360000##11105##860238##45591##60995##107723957,1
fdbea2ed,setTodayTotalDetailSteps=1514086920000##922##552896##8661##16256##75669040,1
a0c9458f,setTodayTotalDetailSteps=1514627400000##4681##1402655##84671##102904##69304138,1
