EventId,EventTemplate,Occurrences
5adc41f2,setTodayTotalDetailSteps=1514195640000##5462##777322##45591##57350##94976120,1
12e6613d,setTodayTotalDetailSteps=1514509740000##979##1213253##83501##91877##281643810,1
3ba40b70,startTimer start autoSync,35
ea276ca2,setTodayTotalDetailSteps=1514112660000##9867##594314##8661##22394##11991853,1
3f605027,REPORT : <*> <*> <*> 120,153
d6854676,setTodayTotalDetailSteps=1514195940000##5952##789373##45591##57350##95299511,1
705c0973,setTodayTotalDetailSteps=1514876280000##10236##261234##32208##29189##190391229,1
5e63d5d2,setTodayTotalDetailSteps=1514461680000##5676##1194513##83501##83983##233596926,1
ff562785,setTodayTotalDetailSteps=1514803560000##1916##95525##31610##18631##117680612,1
ba29c8c1,setTodayTotalDetailSteps=1514369700000##4894##1085623##77229##72294##141585531,1
6bd39835,setTodayTotalDetailSteps=1514466300000##6051##1197710##83501##91877##238200445,1
3c4bf477,setTodayTotalDetailSteps=1514903340000##23460##351773##87715##55834##10303053,1
1604232a,setTodayTotalDetailSteps=1514057460000##0##549659##8661##16256##46189180,1
a78cbf8e,setTodayTotalDetailSteps=1514123400000##14379##727582##31825##33271##22762942,1
e6e4a243,setTodayTotalDetailSteps=1514724660000##11208##91977##31610##17683##38799997,1
080879b1,setTodayTotalDetailSteps=1514543100000##3210##1318922##83501##100712##315016839,1
8d8ded97,setTodayTotalDetailSteps=1514117580000##11841##673788##8661##25953##16940546,1
8249c143,setTodayTotalDetailSteps=1514903280000##23384##345263##85921##55834##10258054,1
19472f8e,setTodayTotalDetailSteps=1514602440000##939##1349007##84671##101048##44360438,1
60a8bf8f,setTodayTotalDetailSteps=1514607120000##1554##1352216##84671##101811##49005623,1
1f1c8bc7,setTodayTotalDetailSteps=1514846280000##239##140904##31610##19177##160408130,1
6c5d2c4b,setTodayTotalDetailSteps=1514543040000##3037##1302488##83501##100712##314910341,1
3872d495,setTodayTotalDetailSteps=1514890920000##14430##328262##32208##29341##205076793,1
27f61ae8,setTodayTotalDetailSteps=1514714460000##9945##53598##31610##10363##28613242,1
02e94f86,setTodayTotalDetailSteps=1514879580000##11940##279552##32208##29341##193689060,1
3f637ee0,setTodayTotalDetailSteps=1514722440000##10536##68465##31610##10363##36561137,1
fa7a20b7,setTodayTotalDetailSteps=1514644020000##8348##1565495##84671##106890##85924544,1
d6bb23b2,setTodayTotalDetailSteps=1514085480000##125##550266##8661##16256##74203769,1
a4b5b28c,setTodayTotalDetailSteps=1514521680000##1663##1246803##83501##100712##293545974,1
91c1a59c,readXmlIfSupportEX,2
da570941,setTodayTotalDetailSteps=1514118360000##12279##700315##8661##25953##17677743,1
ff92a9a9,setTodayTotalDetailSteps=1514521380000##1184##1218670##83501##91877##293245433,1
e127b40e,setTodayTotalDetailSteps=1514264700000##2478##1000870##77229##62451##36615731,1
99969009,setTodayTotalDetailSteps=1514249640000##908##955454##77229##62451##21529105,1
dcf6254d,setTodayTotalDetailSteps=1514903340000##23400##345473##87715##55834##10267552,1
a6f092af,setTodayTotalDetailSteps=1514873460000##8405##243226##32208##29189##187579506,1
db4b14ef,setTodayTotalDetailSteps=1514377560000##6478##1114524##77229##72294##149432622,1
92a1d2f1,setTodayTotalDetailSteps=1514210400000##11975##869136##45591##61450##109759148,1
b4cdc587,setTodayTotalDetailSteps=1514123580000##14659##735421##31825##33271##22912631,1
13aa4586,setTodayTotalDetailSteps=1514262000000##2424##995403##77229##62451##33911128,1
dc9301d4,setTodayTotalDetailSteps=1514876220000##10201##260367##32208##29189##190370731,1
cc22acca,setTodayTotalDetailSteps=1514507700000##427##1205705##83501##91877##279600964,1
c52c0a95,setTodayTotalDetailSteps=1514208060000##10890##858571##45591##60365##107390574,1
eb61d878,setTodayTotalDetailSteps=1514847540000##749##163367##31610##19177##161652111,1
fc390e73,setTodayTotalDetailSteps=1514123460000##14415##731495##31825##33271##22783096,1
da21af76,setTodayTotalDetailSteps=1514525280000##2312##1272011##83501##100712##297198798,1
09da1823,setTodayTotalDetailSteps=1514678820000##250##6820##0##0##120711126,1
8e829e30,<*> false,58
54c357bb,setTodayTotalDetailSteps=1514847900000##933##168337##31610##19177##162019233,1
b8e45377,setTodayTotalDetailSteps=1514805840000##4583##108201##31610##18631##119955624,1
47e4a06c,setTodayTotalDetailSteps=1514548020000##4266##1339885##83501##101048##319885749,1
ba729682,setTodayTotalDetailSteps=1514682780000##2316##10272##0##1987##124716199,1
c31428cd,setTodayTotalDetailSteps=1514125800000##16375##759844##31825##54384##25152050,1
c5a628cf,deleteHealthNotification(),7
40fe0956,start compare with midware counter,2
5212c9e4,setTodayTotalDetailSteps=1514542920000##2926##1296880##83501##100712##314839338,1
618f8e68,setTodayTotalDetailSteps=1514901240000##17873##345263##43323##35409##8215446,1
1ed5bc27,setTodayTotalDetailSteps=1514813760000##6225##135535##31610##19177##127914326,1
82ddf58c,setTodayTotalDetailSteps=1514643960000##8260##1558416##84671##106890##85872043,1
934ee6d1,setTodayTotalDetailSteps=1514461680000##5664##1194513##83501##82531##233590919,1
45ef54cc,setTodayTotalDetailSteps=1514123520000##14528##733868##31825##33271##22843115,1
e7c44e7f,setTodayTotalDetailSteps=1514550720000##4266##1340087##83501##101048##322617116,1
f8602ef7,setTodayTotalDetailSteps=1514552520000##4266##1340087##83501##101048##324432653,1
547663c5,setTodayTotalDetailSteps=1514888700000##13630##282557##32208##29341##202860744,1
0ec8d9ad,saveHealthDetailData() saveOneDetailData fail hiHealthData = <*> = <*>,92
4973c047,setTodayTotalDetailSteps=1514722440000##10523##67035##31610##10363##36553638,1
514abfb6,"insertHiHealthData() bulkSaveDetailHiHealthData fail errorCode = 4,errorMessage = ERR_DATA_INSERT",71
635e3db7,setTodayTotalDetailSteps=1514643300000##7093##1479959##84671##106890##85197159,1
09bcf424,setTodayTotalDetailSteps=1514521680000##1693##1249653##83501##100712##293563473,1
c0168b9f,setTodayTotalDetailSteps=1514846340000##322##148046##31610##19177##160446660,1
7b2e2aab,setTodayTotalDetailSteps=1514298420000##5215##1064177##77229##64555##70335444,1
b1f04796,setTodayTotalDetailSteps=1514638980000##6938##1479704##84671##106890##80917200,1
1a6f4643,setTodayTotalDetailSteps=1514521440000##1279##1223997##83501##91877##293307934,1
10abdb9a,setTodayTotalDetailSteps=1514903760000##23684##363003##87715##57506##10700553,1
3fb99fee,setTodayTotalDetailSteps=1514879700000##12018##280576##32208##29341##193825356,1
ef464464,setTodayTotalDetailSteps=1514204700000##8958##836829##45591##60231##104025000,1
34922c0d,setTodayTotalDetailSteps=1514438160000##3539##1174449##77229##75033##210045855,1
2af35465,setTodayTotalDetailSteps=1514437860000##3209##1162386##77229##73641##209775422,1
f38e6bf7,setTodayTotalDetailSteps=1514215140000##13657##888015##76964##61450##114474412,1
453ed7f5,setTodayTotalDetailSteps=1514507700000##444##1207481##83501##91877##279608963,1
06d274dd,setTodayTotalDetailSteps=1514437980000##3365##1168161##77229##73641##209853614,1
8b089e3d,setTodayTotalDetailSteps=1514217600000##0##922040##76964##62451##116933404,1
67c39c79,setTodayTotalDetailSteps=1514633280000##5995##1453987##84671##106890##75164992,1
72432e3b,setTodayTotalDetailSteps=1514118480000##12488##700315##8661##30535##17803560,1
910d6fe1,setTodayTotalDetailSteps=1514901240000##17856##345263##43323##33277##8208940,1
43657a7b,setTodayTotalDetailSteps=1514549520000##4266##1340087##83501##101048##321416501,1
08bbbf31,setTodayTotalDetailSteps=1514208360000##11072##859602##45591##60995##107703053,1
6209ee40,setTodayTotalDetailSteps=1514678700000##73##25##0##0##120588060,1
88dcd069,setTodayTotalDetailSteps=1514206860000##10125##849131##45591##60231##106208318,1
9efed38a,setTodayTotalDetailSteps=1514890860000##14275##311688##32208##29341##204981778,1
b1119c05,setTodayTotalDetailSteps=1514211000000##12455##875332##69371##61450##110329794,1
e91e499d,setTodayTotalDetailSteps=1514056980000##0##549659##8661##16256##45738186,1
dee3fd05,setTodayTotalDetailSteps=1514125740000##16236##752035##31825##51933##25085859,1
fab285d4,setTodayTotalDetailSteps=1514303040000##5514##1074433##77229##71899##74918009,1
b726eec6,setTodayTotalDetailSteps=1514847900000##947##169443##31610##19177##162027730,1
9fbce5af,setTodayTotalDetailSteps=1514298540000##5342##1074083##77229##65575##70411422,1
1416c0e4,setTodayTotalDetailSteps=1514459460000##4335##1185861##81989##76569##231359229,1
b3765eca,setTodayTotalDetailSteps=1514200560000##7549##823443##45591##57350##99889217,1
eb8b07d4,setTodayTotalDetailSteps=1514378100000##7375##1143301##77229##72726##150019676,1
3e4395ad,setTodayTotalDetailSteps=1514643420000##7198##1483448##84671##106890##85306644,1
672a8179,setTodayTotalDetailSteps=1514890860000##14260##309858##32208##29341##204972779,1
e1bc0bdf,setTodayTotalDetailSteps=1514713800000##9527##46907##31610##10265##27934390,1
13bd7814,setTodayTotalDetailSteps=1514776560000##432##93441##31610##18631##90672430,1
6e2efe03,setTodayTotalDetailSteps=1514816580000##6225##135535##31610##19177##130738463,1
c16198ab,setTodayTotalDetailSteps=1514723100000##10799##91637##31610##10363##37207063,1
f6840ac8,getTodayNoSyncTotalValue datas is null or empty,5
528b60d3,setTodayTotalDetailSteps=1514902020000##20053##345263##67251##37475##9006486,1
e238b6d7,setTodayTotalDetailSteps=1514891220000##14584##337403##32208##29341##205325259,1
76a10fe1,setTodayTotalDetailSteps=1514261760000##2025##977286##77229##62451##33668951,1
aa1d16b4,getDiffTotalSteps= <*>,9
1c875075,setTodayTotalDetailSteps=1514846280000##203##137505##31610##19177##160390130,1
da60cb3a,setTodayTotalDetailSteps=1514908980000##0##363277##87715##57506##15956144,1
499bf89e,setTodayTotalDetailSteps=1514640840000##7014##1479959##84671##106890##82732743,1
e8848851,setTodayTotalDetailSteps=1514261640000##1839##966940##77229##62451##33554450,1
b1fd9109,setTodayTotalDetailSteps=1514686620000##3881##10722##24674##6777##771613,1
75d837f4,setTodayTotalDetailSteps=1514939820000##438##363384##93853##57506##46770727,1
07e1a5cd,setTodayTotalDetailSteps=1514200860000##7847##833208##45591##59646##100173077,1
6841d2ec,setTodayTotalDetailSteps=1514615640000##3795##1381720##84671##101896##57529936,1
abfdd75c,setTodayTotalDetailSteps=1514686680000##3941##10722##27428##8911##817334,1
f4bd4f6b,setTodayTotalDetailSteps=1514195820000##5830##787336##45591##57350##95157251,1
6da51813,setTodayTotalDetailSteps=1514607900000##1874##1361112##84671##101811##49807862,1
b2f8d115,setTodayTotalDetailSteps=1514545380000##3481##1336495##83501##100712##317289942,1
b8193b33,setTodayTotalDetailSteps=1514643780000##7947##1543116##84671##106890##85711822,1
a8b3c5ab,setTodayTotalDetailSteps=1514852640000##3295##212281##31610##27490##166784592,1
eaf857be,setTodayTotalDetailSteps=1514123580000##14651##735213##31825##33271##22908127,1
32eefa46,setTodayTotalDetailSteps=1514633220000##5969##1453470##84671##106890##75150488,1
6e2c2918,setTodayTotalDetailSteps=1514112480000##9608##580826##8661##16256##11842360,1
2218f926,setTodayTotalDetailSteps=1514043900000##7214##549659##8661##16256##32611763,1
5f94885a,setTodayTotalDetailSteps=1514059980000##0##549659##8661##16256##48736188,1
9f9df48e,setTodayTotalDetailSteps=1514377800000##6950##1129099##77229##72294##149694641,1
d353b35a,setTodayTotalDetailSteps=1514200080000##6948##792467##45591##57350##99409643,1
c2864c0d,setTodayTotalDetailSteps=1514038440000##7023##548365##8661##13786##27182973,1
b87296ce,setTodayTotalDetailSteps=1514879340000##11677##269661##32208##29341##193465124,1
54641213,setTodayTotalDetailSteps=1514298540000##5370##1074083##77229##68431##70429420,1
e747bb21,setTodayTotalDetailSteps=1514739420000##16##92787##31610##18631##53541405,1
7ad82f9f,setTodayTotalDetailSteps=1514437800000##3062##1152021##77229##73641##209700191,1
6281e092,setTodayTotalDetailSteps=1514210400000##11975##869136##45591##61450##109759249,1
2767daa3,setTodayTotalDetailSteps=1514876280000##10291##264520##32208##29189##190422228,1
d85a4724,setTodayTotalDetailSteps=1514117520000##11663##670128##8661##25953##16851915,1
a951cfab,setTodayTotalDetailSteps=1514714100000##9583##48704##31610##10265##28211660,1
44c2649e,setTodayTotalDetailSteps=1514117700000##12060##694408##8661##25953##17048218,1
0958fcbe,setTodayTotalDetailSteps=1514609160000##2128##1364855##84671##101811##51049761,1
656b6c05,setTodayTotalDetailSteps=1514261520000##1776##964168##77229##62451##33404450,1
a9f04368,setTodayTotalDetailSteps=1514211000000##12481##875332##73826##61450##110344806,1
f2b8d939,setTodayTotalDetailSteps=1514876100000##10153##259397##32208##29189##190227164,1
9fd80ceb,setTodayTotalDetailSteps=1514262000000##2366##989467##77229##62451##33875138,1
30d6e57c,setTodayTotalDetailSteps=1514724660000##11186##91977##31610##15243##38788496,1
96451cab,setTodayTotalDetailSteps=1514648280000##8979##1608622##84671##106890##90211962,1
b26e93cf,setTodayTotalDetailSteps=1514297040000##4963##1055104##77229##64555##68951231,1
63d8b764,setTodayTotalDetailSteps=1514261760000##2002##975078##77229##62451##33653951,1
858d87cc,setTodayTotalDetailSteps=1514525520000##2656##1293261##83501##100712##297444314,1
72c44ccc,setTodayTotalDetailSteps=1514836500000##0##135535##31610##19177##150625406,1
d9671570,setTodayTotalDetailSteps=1514627040000##4399##1388749##84671##102904##68973137,1
63a18065,setTodayTotalDetailSteps=1514213700000##13372##880111##76964##61450##113065345,1
78b53142,setTodayTotalDetailSteps=1514210940000##12380##875332##60285##61450##110298295,1
5e86fd19,setTodayTotalDetailSteps=1514118420000##12443##700315##8661##26443##17777046,1
69caf197,setTodayTotalDetailSteps=1514688000000##4238##19988##31610##8911##2140104,1
2f97a706,setTodayTotalDetailSteps=1514643480000##7353##1497748##84671##106890##85391641,1
e1c546f5,setTodayTotalDetailSteps=1514117340000##11272##635399##8661##25953##16655489,1
