EventId,EventTemplate,Occurrences
d6169692,updateDimmedActivatedHideSensitive <*>,312
80e4c1c5,Animating brightness: <*> rate=<*>,93
1b06c8c9,"DcTrackerBse setAnyDataEnabledFalseReason,flag=true,false,true,true",3
31534c26,<*> mReceivers <*>(android<*>:-<*>),29
b4f7e619,showNotificationAll,192
a8b2cf2b,<*>()<-<*>> : <*>,505
727a2ea9,NewEspaceMessageContentObserver  getNewEspaceMessageCount: <*>,35
aeb2b290,"can not find existing request info on mNetworkForRequestId, request is NetworkRequest [ id=<*>, legacyType=-<*>, [ Transports: <*> Capabilities: <*> ]",13
45c87252,at <*> Source),80
38d8713c,"<*> <*>, <*> <*>",130
9feca032,<*> tint=<*>,283
369539c7,"Invalid profile no. <*>, total profiles <*> only",119
fb195195,<*> <*> <*> <*> <*>,184
3de82c2a,<*> enter: usecase(<*>),9
7f021a14,end,3
6d2b2a3b,playSoundEffect   effectType: <*>,33
e988c331,onScreenTurningOn,10
bfda29b2,"Skipping, withExcluded: false, tr.intent:Intent { act=<*> <*> typ=application<*>.android.package-archive flg=<*> cmp=<*>/.PackageInstallerActivity (has extras) }",47
7fee6131,"Change in state from: <*> <*>:<*>:<*>,isRoaming=false,dataSim=true,networkName=中国移动,networkNameData=中国移动,dataConnected=true,isDefault=true,isEmergency=false,airplaneMode=false,carrierNetworkChangeMode=false,userSetup=true",138
8d7c0e6b,<*> <*> <*> <*> <*> <*> <*>,102
de978f54,<*> <*> false false,13
5c5162a9,WPS: attr type=<*> len=<*>,1035
a9a4d820,[ReceiverUtils.resumeLogUpload],5
76556e68,<*>| ## MSG_DEAL_SYSTEM_EVENT null,3
3e6fbd08,<*> end,229
ea3cf8e4,<*> suspend blocker <*>,627
6b0b29a4,<*> mPermissionType:<*>,1213
b38592a8,getSeekBarProgress isAutoMode:true current brightness:<*> <*>,100
1d75714a,RefreshBatteryInfo isBatteryLow: <*>,33
cea6a32f,notifyInterfaceClassActivity: client is <*>,722
9ad0125d,remove(PendingIntent{<*>: PendingIntentRecord{<*> <*> <*> changed bounds; rebatching,135
2561f5e6,onDataActivity: direction=<*>,258
eeec1449,querySoundEffectsEnabled...,42
a4d19564,handleNotifyScreenTurningOn,7
a20cc1e2,"sub =<*>,strMccMnc =null,hashMccMnc =[],strPlmn <*>",1392
d920e4fe,<*>|calculateCaloriesWithCache <*>,32
86c61981,<*> finish,188
60f9e4cc,"MSG_QUERY_TCP_INFO called,count:<*>",99
ec43e776,"<*> <*> <*> <*> <*>, <*> <*>",57
e796b97c,send_cmd_kernel: cmd=<*>,116
04b27629,[StoreProgressUtils.startTask]start upload task success,2
d4b8d889,"presently, hw_update_color_temp_for_rg_led interface not achieved.",561
39c12959,RCV <- {<*> IfaceClass active <*> <*> <*>},76
6e60845e,<<*><*><*> <*>:<*>:<*>> [ERR] SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> Level[ERR] magic[<*> <*>]:RefreshLoginTime: u(w00290667) refresh time <*>,6
554165dd,"ActivityRecord info: ActivityInfo{<*> <*>}, euid: <*>",7
27bfff0e,<*> <*> - <*> <*>,86
af1a6af9,msg = <*> received,139
78e73e71,msg.recv{<*>} <*> <*> <*> bytes <*> <*>,96
0dec0f0c,CtrlSocket processCtrlSocket pid = <*> cmd = <*> param = <*> ret = <*>,16
6c747f63,<*> returns,13
7e6269b4,updateWifiNoInternetState::canAcessInterent:false,1
b7e2a7f0,<*> <*> <*> : <*>,105
99e75217,removeNotificationChildren,180
33ebadf0,<*> received,201
8c68f996,<*> motionApps: <*>,7
f8ecd59b,"int android::IppAlgoSmartAE::doSmartAEAlgo(unsigned char *, void *, int, int, <*> <*> <*> <*>",24
084a42ce,need to <*> <*> <*>,45
21a28837,mSeekListener onProgressChanged progress:<*> fromUser:false,208
264c588d,trim and enqueue <*> Parallel:(<*>) Ordered:(<*>)(BroadcastRecord{<*> <*> <*>,37
9361d325,"apply hwPhoneState.mSubId:<*> anyMobileVisible:false mIsAirplaneMode:false, mobileGroupVisible=true",477
3769b1e7,mSimSubId:<*> onDataActivity: direction=<*>,299
c4ed84c7,"mExtDataOld:ExtData [mMasterNetWorkType=<*>, mSlaveNetWorkType=<*>, mMasterNetWorkLevel=<*>, mSlaveNetWorkLevel=-<*>, mDataState=<*>, mDataActivity=<*>, mDataNetType=<*>] mExtData:ExtData [mMasterNetWorkType=<*>, mSlaveNetWorkType=<*>, mMasterNetWorkLevel=<*>, mSlaveNetWorkLevel=-<*>, mDataState=<*>, mDataActivity=<*>, mDataNetType=<*>]",190
f0aa08d5,CPU architecture: <*>,1
92db941c,STAHP USING HIDDEN APIS KTHX,8
23a4c504,"writeSummaryFromParcelLocked, duration: <*>",29
76e26663,"[Thermal_Hw] temperature_valid, battery : temperature is invalid, invalid temperatrue is <*>",203
0abafcf6,<*> <*> = <*>,410
e4c0b349,Fingerprint timeout,5
26f8395e,Rcvd UNSOL response with <*> bytes data for SUB0,125
adfe9989,update_calls: cur_state=<*> new_state=<*> vsid=<*>,9
97fdc376,<*> is -<*>,523
32d3366d,update()   updated:  <*>,44
f4cc9358,MyOrientationListener: updateRotation.,42
20dde6b6,earliestValidTime + <*>,395
8d589afa,begin,365
4788d13a,InputDispatcher::monitor frozen check!,36
9b6ac439,"<*> <*>{<*> <*> <*> <*>,<*><*>,<*> #<*> app:id<*>}",83
8baf05f2,"retrieveServiceLocked, callerApp: null, flags: <*>",7
02c4d19b,Create obj success use class <*>,549
164f7556,"writeSummaryFromParcelLocked, IType:<*>, mGsmCsCallTimeLen:<*>",16
7ef40a35,APS <*>,108
5508fe10,<*> volume=<*>,91
72e60a38,worker idle,21
933deaa7,eventAction :class <*>,8
dc02c2b5,Failure getting entry for <*> (t=<*> e=<*>) (error -<*>),50
662d2cc5,<*> old=<*>,53
639f9376,PhoneStateBroadcaster: Broadcasted state change: <*>: CSW.hCCC->ICF.pFTO@E3A_3,1
a08b0602,applyInPlace=true <*> alertAgain=true,144
ee0c5ad8,InitialState got CMD_UPSTREAM_CHANGED,5
333b6e01,wlan0: Control interface command <*>,72
8e829e30,<*> false,491
a38d24b3,"is Beta User, userType = <*>",61
097f7632,<*>|upLoadOneMinuteDataToEngine time=<*> step=<*> altitude=<*> motion=<*>,30
6bf4888f,isCardAbsent slot:<*> slotState:<*>,288
8c24e988,onAcquired(<*>),16
5210da50,updateClipping <*>,303
06a5e9da,process buffer and get message,93
09b74266,wlan0: Radio work 'scan'@<*> done in <*>.<*> seconds,4
91fbea16,"obtain, <*>",133
9561dd6b,simCount:<*> phoneState:<*>,19
fb02dfe7,"FingerprintDaemonProxyEx::onTransact, code:<*>",28
414a4baa,<MCT   >< INFO> <*>: mct_pipeline_start_stream_internal: Adding session stream streamid= <*> for session=<*>,1
066474a4,<*> <*> rt=<*><*> <*> <*>,147
e22a492b,RSSI=-<*>;LINKSPEED=<*>;NOISE=<*>;FREQUENCY=<*>;,34
e8d64dec,set notification panel padding = <*>,125
6e3a4df3,batch:load_acc_oeminf_data x_offset:<*>.<*> y_offset:<*>.<*> z_offset:<*>.<*>,23
09377b45,HoldService:locationInfo switch is on . pid = <*>,156
7adb6a47,auido type:out <*> pid:<*> uid:<*>,11
c94847fb,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*> <*> <*> <*>,151
0a9d0aea,blurBitmap : <*> source bitmap; use rgb888 as target; Consueme: <*>,6
fc6f3a22,WPS: WFA subelement id=<*> len=<*>,73
a00e8760,summary = null,12
97fdd2c8,<*> finished,454
e88b88e9,"adjustStreamVolume() stream=<*>, dir=<*>, flags=<*>, caller=<*>",1
30f487cd,batch:sensor(<*>) handle:<*> flags:<*> period_ns <*>,18
3642b76d,"onSignal: mSubId=<*>,currDataSubID=<*>",343
33b850a8,<*>|Enter <*>,9
36225107,"<*> <*>.<*><*>, <*>.<*><*>, <*>.<*><*>, <*>.<*><*>, <*>",316
1d2e98e7,bssid=<*>:<*>:bc:0b:<*>:<*>;freq=<*>;level=-<*>;flags=<*>;ssid=wlanaccessv2.<*>;,4
4b20a365,bssid=<*>:<*>:bc:0b:1d:<*>;freq=<*>;level=-<*>;flags=<*>;ssid=Huawei-Employee;,2
5d4545ca,set(null) : type=<*> triggerAtTime=<*> win=<*> tElapsed=<*> maxElapsed=<*> interval=<*> flags=<*>,35
208f0350,[ReceiverManager] not log on ignore,5
a0ca20d7,"onCreateView : ClassNotFoundException, In this case we want to let the base class take a crack at it",183
9cf0acbe,"isWifiProEvaluatingAP, connectedConfig = <*> selectedConfig = <*>",15
d9ccac95,"formatChinaDateTime, change to China <*>",118
9bf6cea2,<*> enter,88
62c38581,"onSignalStrengthsChanged signalStrength=SignalStrength: -<*> <*> -<*> <*> -<*> <*> -<*> <*> <*> <*> -<*> -<*> <*> <*> <*> false gw|lte level=<*> isSuspend=false levelOld=<*>,mSignalStrength level=<*>",214
e84c590b,<*> action:<*>,105
d7273d40,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*>,49
200f0250,<<*><*><*> <*>:<*>:<*>> [NOTICE] SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> Level[NOTICE] magic[<*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,49
86827095,"updateQoeLevel current level equal to mLastDetectLevel, return",1
10b9fef8,"void android::HwAlgorithmicInformation::setSmartAeInfo(int, int*, SmartAE_EXIF_INFO_t*), calculated hdr exposure time sequence is",8
af8ab514,Heartbeat timer.timers{<*>} <*> thread <*>,8
6e3702dc,<*> <*> what=<*> <*> <*>,53
fdd7ca0a,JIT profile information will not be recorded: profile file does not exits.,19
0c357d0b,"collectReceiverComponents, callerApp: null, <*> receiver size:<*>, flags: <*>",25
ef124483,oldFocusWindow: <*> <*> <*> <*> <*> currentFocusApp: AppWindowToken{<*> token=Token{<*> ActivityRecord{<*> u0 <*> <*>,26
466e48e2,"isLogExist, file not exist",6
c36f9fef,rmt_storage_rw_iovec_cb: <*>: clnt_h=<*>: req_h=<*> msg_id=<*>: R<*> request received,7
1e4528da,[dmesg],1
72e8e0f4,scheduleCheckFreezeScreen sendMessageDelayed,20
34916be1,<*> action: <*>,22
08e3e569,updateSignalStrength: signalStrength=SignalStrength: -<*> <*> -<*> <*> -<*> <*> -<*> <*> <*> <*> -<*> -<*> <*> <*> <*> false gw|lte,223
02b4a9bd,<*> exit with code(<*>),102
5c3505dd,fingerprintdex--dev->need_liveness_authentication = false;,8
e1241fbc,"Skipping, withExcluded: false, tr.intent:Intent { act=<*> flg=<*> <*> (has extras) }",29
e9d7bf82,<*> intent Intent { <*> <*> (has extras) } on <*> queue,97
52f0846c,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*>,198
55c48fcd,"NormalTrafficAnalysis:alert byte = <*>, so return",17
d96bae30,<*> : <*> <*> <*> = <*>,67
0ae10f20,"svnConnect to <*>,<*>",4
a81175f2,"Set power mode=<*>, type=<*> flinger=<*>",12
68e34144,<*> mIsReceiverRegistered : <*>,10
18f583aa,report state:<*> event type:<*> pid:<*> uid:<*> <*> to pid: <*>,87
3066e5a8,No config file found <*>,55
7445c7c1,[qiyi_LOG_INFO DownloadEpisodeAdapter] <*>,71
ac9ac602,Enqueueing ordered <*> BroadcastRecord{<*> <*> <*> prev had <*>,231
778d08f5,shouldBlockLocation  ret:false,317
42a0eda7,iqiyi message: ==== do something  executeCmd isProcessExist true =====,37
35f12158,ImsSenderRxr :  Tag -<*> <*> <*> <*>[SUB0],69
31252fc1,"cancelNotification,index:-<*>",70
66030767,AwareMem_DMEServer: <*>,11
6e2c8f04,setBackgroundAlpha:alpha=<*>.<*>,10
419c8da7,<*> is empty,49
01d48686,"APS: 2DSDR: CanvasContext::setSDRZoomout(), the SDR ratio from ViewRootImpl is <*> native window width = <*>, height = <*>",103
0faa791c,"rtt=<*>,tcp_tx_pkts=<*>,tcp_rx_pkts=<*>",103
b9fe04b1,"becomeActiveLocked, reason = <*>",15
d95819d7,[HME_JPEG_DEC_Delete](<*>): HME_JPEG_DEC_Delete: decoder_ctx=null,545
e6766bc7,RCV <- {<*> <*> <*> <*> <*> <*>,60
69ad0fc9,(<*>) cannot open file at line <*> of [<*>],4
a7dcc523,onShowStatusChange show:false,155
d28c55a4,AntiVirusQScanListener:handleScanResult tl type=<*>,1
b1ca55af,"ImsSenderRxr : Response data: [<*>, <*>, -<*>, -<*>, -<*>, -<*>, <*>, <*>, <*>, -<*>, <*>, <*>, <*>, <*>, -<*>, <*>, <*>, <*>, <*>, -<*>, -<*>, <*>, <*>, <*>, -<*>, <*>, <*>, <*>, <*>, -<*>, -<*>, <*>, <*>, <*>, -<*>, <*>, <*>, <*>, <*>, -<*>, -<*>, <*>, <*>, <*>, -<*>, <*>, <*>, <*>, <*>, -<*>, -<*>, <*>, <*>][SUB0]",35
e0254aec,LoginThread{<*>} LoginC.beginLogin(LoginC.java:<*>) Login_By_Step->--> beginLogin,11
fdd84d99,<*> exit,24
60409a50,AppAutoStartupPolicy:prevent start receiver of package <*> for action <*>,76
2f307f01,not 3G net type. do nothing.,99
82c1458c,Sending non-protected broadcast <*> from system uid <*> pkg <*>,38
32641320,fp wakelock: use fast wakeup solution,4
bc2fb95a,"t:false, fl: false, p: <*>, ce: true, we: <*>",388
0a635792,<*> onCreate,6
45b51d65,updateLightsLocked --> level:<*> -- Solid mBatteryMediumARGB,6
13114b29,"<STATS_AIS ><ERROR> <*>: dsps_process_response_gyro: Query request denied, error code = <*>, QId_valid = <*>, QueryId = <*>, AckNak_valid = <*>, AckNak = <*>",9
e9ecdbb4,updateNotification(StatusBarNotification(pkg=<*> user=UserHandle{<*>} id=<*> tag=null key=<*>|<*>|<*>|null|<*>: <*> contentView=null vibrate=null sound=null defaults=<*> flags=<*> color=<*> vis=PRIVATE))),137
7133a5f1,TafficState:default sub id = 0slotIndex = <*> subscriptionId = <*>,38
5480b10e,Reading a NULL string not supported here.,56
2e8e6c7a,handleDreamLocked,19
76ac6819,FingerStat Visible: <*> Interactive: <*> Switching: false; Bouncer:false; GoingToSleep: <*> Occluded: false; dreaming: false; Authenticated: <*>,32
d90aa6ef,setSystemUiVisibility vis=<*> mask=<*> <*> newVal=<*> <*>,47
bcb1d4f1,InCallActivity - <*>,21
f15ac362,iqiyi message: failed to open <*>,32
a721f974,<*> <*>@<*>,8
9c1057ac,receive:<*>,15
cc313b57,activate called handle:<*> enable:<*>,25
f820658a,not encrypt,1
ce34163a,isBluetoothScoOn...,8
cbcdc108,BatteryStatisticsHelper:deleteBatteryInfo2DaysAgo  twoDaysMillseconds=<*> whereTimes =<*>,4
5dab9a73,<*> TcpSocket.close(TcpSocket.java:<*>) shutdown <*> <*>: Socket is closed,32
4d695f34,<*> last=<*>); user=<*>,57
a13c983e,onEntryUpdated:<*>|<*>|<*>|null|<*>,113
c86acc8e,"Scheduling evaluate for Sun Dec <*> <*>:<*>:<*> GMT<*>:<*> <*> (<*>), in +2h59m53s277ms, now=Sun Dec <*> <*>:<*>:<*> GMT<*>:<*> <*> (<*>)",1
bb0dacd2,Message queue size is too large: <*>,1
1118016c,[ACC]processReportInd: X: <*> Y: <*> Z: <*> x_offset:<*>.<*> y_offset:<*>.<*> z_offset:<*>.<*>,164
8ec489f1,"PermissionDbVisitor:insertHistoryRecord:HistoryRecord[packageName:<*>,permissionType:<*>,action:<*>,dateStartTime:<*>,timestamp:<*>]",211
007e9474,upstreamIfaceTypes.add:<*>,19
0ad8f7b2,Launcher.Folder childCount: <*>,53
dd89ff5c,"[Thermal_Hw] temperature_filter: get invalid temperature, use old temp",197
fc314fdb,Change to single clock mode!,91
4ec45a2e,mAm.startProcessLocked for service: ServiceRecord{<*> u0 euid: <*> <*> appinfo euid: <*>,15
31f8841b,<*> <*> <*> <*> - hexdump(len=<*>): [REMOVED],5
02333bff,"postEventFromNative: msg=<*>,arg1=<*>,arg2=<*>",103
f4aaa700,<*>|upDateHealthNotification()|<*>|<*>.<*>|<*>,117
4a5d7581,"PowerManagerNotifier onWakefulnessChangeStarted: wakefulness=<*>, reason=<*>, <*> <*> <*>",31
db4d0254,"[INFO:CONSOLE(<*>)] ""Uncaught SyntaxError: Unexpected token var"", source:  (<*>)",442
c7ccfbee,"notifyListenerHuawei::origin typeIcon:<*> <*> isSuspend:false, <*> <*> isRoaming=false",259
9e9dd6c0,"Install provider in hsm ui process, name:ComponentInfo{<*><*>.<*>}",2
c0440256,"PowerManagerNotifier onUserActivity: event=<*>, uid=<*>",207
37194169,"set ordinal Value failed! name is not in the enum map, name = ChrVolteStatisticInfo",15
4b7fa003,Broadcasting intent <*>,93
e9aa76e5,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",245
b0e6cff6,getMobileDataEnabled()+ subId=<*>,5
2c0886d0,Setting HAL <*> mode to <*>,29
f56a70a2,fpc poll irq interupt,13
5cd45ac4,<*> : <*> <*> = <*>,59
8c39c0a4,@@@@@@@@@@@@ uid :<*> download <*>,35
26b0b6b2,performReset,2
b1047697,: successes to get AllImpl object and return....,6
6b2c294d,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*> <*> <*>,265
c0076149,<*> for <*> <*>,136
5b22f6cc,Trying to end session,4
b36de9b8,manageDisableList userId=<*> what=<*> pkg=<*>,16
95252d2e,<*> begin,31
9e7fbcf3,onCellLocationChanged,24
0b15d6ef,<*> receive <*> on <*>,27
cb1dc376,Watch Thread{<*>} WatchThread.onLoop(WatchThread.java:<*>) watch thread onLoop...,63
9b50b930,onStepCounterChange stepsNum:<*>,113
5bf18944,chinaDateTime:早上8:<*>,9
378757b2,"onProposedRotationChanged, rotation=<*>",37
9f01ff4a,collapsePanel:false,11
a110105a,Apply window <*> <*>,82
147e02fb,<*>|REPORT : <*> <*> <*> <*>,119
e226c199,applyModeBackground <*> <*> animate=false,24
9132d987,<*>: <*> (No such file or directory),178
33689a4e,<*> <*> actions!,36
c3d2ddeb,"void android::IppAlgoSmartAE::setHdrAndExifInfo(AE_OutputData *), isHDR=<*>, frameNumber=<*>",9
3228c4df,<*> data is null tableType is <*>,8
3039ffa9,Sending non-protected broadcast <*> from system <*> pkg android,12
af89bb87,[SdcardManager.isMounted]Path:<*>,32
29fe0dff,platform_get_native_support:napb: ui Prop enabled(<*>) version(<*>),16
22270aa3,notifyFinishedGoingToSleep,9
ce4ce874,"updateLightsLocked,mInCall <*> = <*> == <*>",31
f306caa0,SND -> {<*> bandwidth gettetherstats},22
fc2747b0,No peeking: not <*> <*> <*>|<*>|<*>|null|<*>,78
419d1c33,"Application <*> has active app widget, delay to H!",3
42656095,"[<*>] [onQueryComplete] isXmsThread:true, isXmsGroupConversation:false, tid:<*>",2
e2350ea0,<*> <*>],3
4aa6a60b,Sending non-protected broadcast <*> from system <*> pkg <*>,69
61f81244,platform_can_split_snd_device: snd_device(<*>) num devices(<*>) new_snd_devices(<*>),35
03b77cb0,do not support AFT because of no config,22
f9f34ed4,server obtain null buf part1:<*> rear:<*> front:<*> mFrameCount:<*>,5
616e28f8,AwareMem_EventTracker: <*> is abandoned for memory <*>,36
59abb7ab,CTRL_IFACE: <*> id=<*> <*>,66
8121af5c,setOverlap <*> mDimmed:false,33
5860d61a,Initialize JNI module (<*><*>) <*>,7
849a457f,Watch Thread{<*>} WatchThread.onLoop(WatchThread.java:<*>) watch <*> <*> <*>,80
92f978ea,updateRotationUnchecked(alwaysSendConfiguration=false),46
4f35069d,StatusBarNotifier - buildAndSendNotification state=<*> showHeadUpNotification=false mHeadupViewShow=false,6
11e518d0,<*> <*> <*> { act=<*> flg=<*> (has extras) },55
680625b1,onStartedWakingUp,6
d8f0cf20,"flush,<*> handle <*>",10
fd97bb32,<*> Control interface command <*> <*> <*>,34
7581ef5a,Setting mDismissKeyguard true by win Window{<*> u0 <*><*>.<*>},81
63b7eff9,"<*> <*> <*> <*> = <*>, <*> = <*>",119
0015662e,DisplayPowerController Blocking screen on until initial contents have been drawn.,5
f0e833de,Screen turned on for keyguard,7
b789ddd8,<*> exit: returns -,12
3ab27eea,Received kernel message payload: event <*>,111
2ab4fb33,batch called handle:<*> sample_ns:<*> latency_ns:<*>,29
6ee09992,"onTouchEvent: code=<*>, action=<*>, event=MotionEvent { <*> actionButton=<*>, id[<*>]=<*>, x[<*>]=<*>.<*>, y[<*>]=<*>.<*>, toolType[<*>]=TOOL_TYPE_FINGER, buttonState=<*>, metaState=<*>, flags=<*>, edgeFlags=<*>, pointerCount=<*>, historySize=<*>, eventTime=<*>, downTime=<*>, deviceId=<*>, source=<*> }",37
fce30c3e,"int qcamera::QCameraParameters::getRealGain(const void*, float*) const real_gain = <*>.<*>",5
a25288cb,[RouteService.onDestroy],12
4ffef652,Report temperature: <*> temp :<*> report_threshold:<*>,54
13d7f369,"selectOutput() commonFlags for output <*>, <*>",51
6f8a9e27,FingerprintService <*>,26
ce745562,<*> @<*> lifecycle <*>,13
f0d4584e,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*> <*>,89
1bfa58a5,"collectReceiverComponents, callerApp: ProcessRecord{<*> <*> <*> receiver size:<*>, flags: <*>",148
6b15297e,<*> <*> <*> OK !,38
b284a9e6,audio_extn_set_anc_parameters: anc_enabled:<*>,48
e770cf57,"notifyUiVisibilityChanged:vis=<*>, SystemUiVisibility=<*>",39
588c7dfb,BatteryStatisticsHelper:uap.getUid() =<*> uap.getPower() =<*>.<*>,11
8068282f,[main<*>]isAutoDownloadAvailable isFeatureSupport is true;isRootedByUser is false(hwouc<*>.java:<*>),1
6056199b,"HwPhoneWindowManager has intercept Key : <*>, isdown : <*> flags : <*>",37
d5784c47,|CORE| CNE received unexpected action: <*>,22
0fbde1bc,<*> <*> <*> = <*> <*> = <*>,56
a42a0aed,msg.recv{<*>} CallManager.register(CallManager.java:<*>) not supportRegister,3
992c17bf,<*>()<-<*>> : <*> <*> <*> <*>,144
44c8e78c,New app record ProcessRecord{<*> <*> thread=<*>@<*> pid=<*> <*>,26
b9bf2173,"In onAllocateComponent create compenent, codec name: <*>",5
1b6baa91,enqueueNotificationInternal: pkg=<*> id=<*> <*> contentView=null vibrate=null sound=null defaults=<*> flags=<*> color=<*> vis=PRIVATE),122
3f4514b0,oem-qmi: Waiting to accept connection,16
b5f27b4b,moveTaskToTop mTaskChanged:true,22
bfbb33f1,"checkPhoneWindowIsTop:pakcage name:<*>,ClassName name:<*>",7
e1031707,<*>|compensate <*> <*>,151
751a34a0,check dependency pid: <*> is depended by pid: <*>,34
0ce98313,<*> <*> <*> <*>,29
f90ad77c,to: <*> <*>,122
b0fb9415,Received TIME_TICK alarm; rescheduling,31
b93839db,"refreshState=sound, <*>",4
ed94ff47,<<*><*><*> <*>:<*>:<*>> [NOTICE] SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> Level[NOTICE] magic[<*> <*>]:Total <*> callback!,6
