EventId,EventTemplate,Occurrences
69fa5000,setTodayTotalDetailSteps=1514686740000##4067##10722##29978##8911##884597,1
f1c934c3,setTodayTotalDetailSteps=1514298420000##5198##1063553##77229##64555##70325949,1
999d95d2,setTodayTotalDetailSteps=1514628900000##4983##1418647##84671##102904##70790676,1
91c4e9a6,setWriteDBLastDataMinute=25239634,1
fee5e2f7,setTodayTotalDetailSteps=1514902980000##22585##345263##72787##44170##9936771,1
407c9114,setTodayTotalDetailSteps=1514615580000##3775##1381005##84671##101896##57515436,1
821f0ba3,REPORT : <*> <*> <*> 150,702
07b91ff2,setTodayTotalDetailSteps=1514113140000##10598##623360##8661##23262##12460371,1
a8a20a87,setTodayTotalDetailSteps=1514375580000##6013##1098925##77229##72294##147475410,1
514abfb6,"insertHiHealthData() bulkSaveDetailHiHealthData fail errorCode = 4,errorMessage = ERR_DATA_INSERT",82
05ac96c0,REPORT : <*> <*> <*> 510,520
b6e99849,<*> size = <*> = <*>,446
dede275d,<*> <*>,113
f52d2395,getTodaySportData <*>,94
46c87663,"insertHiHealthData() size = <*> = 1,One Data Type = <*> = com.huawei.health,writeStatType = 0",301
a36eee97,setTodayTotalDetailSteps=1514543220000##3362##1333832##83501##100712##315108842,1
ff274ca0,flushTempCacheToDB by <*>,188
c1643b51,setTodayTotalDetailSteps=1514058120000##0##549659##8661##16256##46827181,1
599897cb,setTodayTotalDetailSteps=1514262000000##2422##995191##77229##62451##33910130,1
36ac09f5,setTodayTotalDetailSteps=1514626980000##4327##1386313##84671##102904##68898179,1
03c259bc,"startInsertSportSync start auto sync,app is 1",270
35247ddd,setTodayTotalDetailSteps=1514125800000##16363##758200##31825##54384##25146053,1
2b8f7296,setTodayTotalDetailSteps=1514890860000##14310##315958##32208##29341##205005280,1
366e39b5,REPORT : <*> <*> <*> 570,726
bd0534da,setTodayTotalDetailSteps=1514202960000##7847##833262##45591##59646##102309350,1
4545b919,setTodayTotalDetailSteps=1514296860000##4658##1029349##77229##64555##68748204,1
1ef13a62,setTodayTotalDetailSteps=1514524560000##1834##1262346##83501##100712##296454994,1
a7812a14,setTodayTotalDetailSteps=1514873580000##8677##245332##32208##29189##187736634,1
7c62ae10,"stepSyncOrNot appSynTimes is 0, statsyncTimes is 0",283
defbd06c,REPORT : <*> <*> <*> 480,281
2c0cd61b,setTodayTotalDetailSteps=1514162340000##386##770403##45591##57350##61693441,1
e967a3e6,setTodayTotalDetailSteps=1514722440000##10546##69565##31610##10363##36566634,1
cd9a2032,setTodayTotalDetailSteps=1514284140000##4250##1013675##77229##62451##56038538,1
0ec8d9ad,saveHealthDetailData() saveOneDetailData fail hiHealthData = <*> = <*>,101
6e805a4c,needAutoSync autoSyncSwitch is open,303
3b251b90,writeDataToDB size <*>,161
f91aad43,setTodayTotalDetailSteps=1514521440000##1349##1230458##83501##91877##293351433,1
1fb57ad9,<*> <*> 1 4,21
7984fdc8,setTodayTotalDetailSteps=1514205180000##9367##839759##45591##60231##104525660,1
8495ef29,setTodayTotalDetailSteps=1514521500000##1458##1232278##83501##100237##293421432,1
93dae036,setTodayTotalDetailSteps=1514542980000##2970##1298916##83501##100712##314868339,1
9eada61f,setTodayTotalDetailSteps=1514628900000##4977##1417939##84671##102904##70787171,1
911953e3,setTodayTotalDetailSteps=1514814120000##6225##135535##31610##19177##128225742,1
178cf92e,setTodayTotalDetailSteps=1514686140000##3363##10722##24674##1987##287065,1
63cf699e,setTodayTotalDetailSteps=1514521320000##1138##1217157##83501##91877##293225936,1
df85fbe7,setTodayTotalDetailSteps=1514521440000##1275##1223633##83501##91877##293305433,1
f0b3e6b2,setTodayTotalDetailSteps=1514261940000##2345##987347##77229##62451##33860632,1
09cfb8b4,setTodayTotalDetailSteps=1514458680000##4173##1184738##81989##76569##230567740,1
0fb1d09d,setTodayTotalDetailSteps=1514542980000##2950##1297976##83501##100712##314855339,1
ee2d9199,setTodayTotalDetailSteps=1514903760000##23684##363171##87715##57506##10739553,1
c26e27c9,REPORT : <*> <*> <*> 30,567
27f61ae8,setTodayTotalDetailSteps=1514714460000##9945##53598##31610##10363##28613242,1
8991209d,setTodayTotalDetailSteps=1514205300000##9503##844810##45591##60231##104635642,1
9b574b17,setTodayTotalDetailSteps=1514377500000##6431##1113888##77229##72294##149410628,1
1cf025d7,setTodayTotalDetailSteps=1514039340000##7189##549659##8661##16256##28068346,1
34e3b178,setTodayTotalDetailSteps=1514607120000##1557##1352348##84671##101811##49007125,1
22d92bcf,setTodayTotalDetailSteps=1514117400000##11404##648998##8661##25953##16723004,1
64ffaa75,setTodayTotalDetailSteps=1514111700000##9431##579743##8661##16256##11047033,1
642f07ff,setTodayTotalDetailSteps=1514628960000##5121##1433500##84671##102904##70866169,1
58276c39,setTodayTotalDetailSteps=1514377560000##6554##1118552##77229##72294##149482628,1
cb9d7718,setTodayTotalDetailSteps=1514377860000##7025##1136360##77229##72294##149729634,1
4ba538a6,setTodayTotalDetailSteps=1514686620000##3834##10722##24674##4352##756609,1
fb361da0,setTodayTotalDetailSteps=1514123460000##14408##730817##31825##33271##22779097,1
8b6710e0,setTodayTotalDetailSteps=1514215260000##13855##900475##76964##61450##114627414,1
d000c866,setTodayTotalDetailSteps=1514118960000##13397##712051##28550##33271##18316033,1
843b8a84,setTodayTotalDetailSteps=1514521740000##1814##1260862##83501##100712##293643475,1
df5e4b8d,REPORT : <*> <*> <*> 300,376
51042c9c,<*> <*> type = 0 <*>,207
3d629fe9,setTodayTotalDetailSteps=1514134800000##0##767037##45591##57350##34111553,1
b6d6be4c,setTodayTotalDetailSteps=1514851860000##2179##183686##31610##26503##166007057,1
273c2d37,setTodayTotalDetailSteps=1514903520000##23622##362574##87715##57506##10492053,1
42503d18,setTodayTotalDetailSteps=1514261940000##2340##986817##77229##62451##33857628,1
ed971e23,REPORT : <*> <*> <*> 630,195
11906a8d,registerLogCallback com.huawei.health.c.c@90842bb cb:com.huawei.health.b.a.g@2baa16,1
4b8b3b46,setTodayTotalDetailSteps=1514890800000##14169##304756##32208##29341##204919282,1
98322337,setTodayTotalDetailSteps=1514607000000##1496##1350327##84671##101811##48887613,1
dc24d800,"saveHealthDetailData() deviceID = 2,clientID=1,id=1",281
65caaa29,setTodayTotalDetailSteps=1514609100000##2030##1362635##84671##101811##51003767,1
17c9fda9,setTodayTotalDetailSteps=1514200440000##7379##808434##45591##57350##99781684,1
9ef6acf3,setTodayTotalDetailSteps=1514614980000##3501##1378939##84671##101811##56895432,1
547247b3,setTodayTotalDetailSteps=1514521440000##1362##1231641##83501##91877##293359938,1
85e18ed1,setTodayTotalDetailSteps=1514904720000##23684##363255##87715##57506##11657574,1
fc742de6,setTodayTotalDetailSteps=1514543100000##3134##1311626##83501##100712##314970838,1
1703b836,<*> true,20
3e14ec9c,REPORT : <*> <*> <*> 540,95
ade7c88f,setTodayTotalDetailSteps=1514722500000##10640##79521##31610##10363##36618635,1
9022f140,setTodayTotalDetailSteps=1514847360000##660##159952##31610##19177##161481097,1
248e79ea,setTodayTotalDetailSteps=1514678760000##186##2404##0##0##120679116,1
42267083,setTodayTotalDetailSteps=1514776260000##385##93305##31610##18631##90405155,1
47e79438,setTodayTotalDetailSteps=1514128440000##16920##767037##45591##57350##27803383,1
44f8af9b,setTodayTotalDetailSteps=1514736600000##14##92787##31610##18631##50732129,1
642d6566,setTodayTotalDetailSteps=1514208420000##11129##861809##45591##60995##107737960,1
9e44b87c,REPORT : <*> <*> <*> 810,93
73656faf,setTodayTotalDetailSteps=1514541300000##2770##1294876##83501##100712##313170855,1
f73dcde8,setTodayTotalDetailSteps=1514215260000##13817##898499##76964##61450##114605415,1
e9c045b3,setTodayTotalDetailSteps=1514301960000##5498##1074289##77229##71899##73837014,1
e6b8a3d6,setTodayTotalDetailSteps=1514643540000##7427##1500795##84671##106890##85431456,1
2ef68604,setTodayTotalDetailSteps=1514422320000##432##1144861##77229##73095##194227023,1
75f800ae,setTodayTotalDetailSteps=1514215080000##13617##885877##76964##61450##114444417,1
8811d379,setTodayTotalDetailSteps=1514628840000##4873##1416406##84671##102904##70732670,1
276ac88e,setTodayTotalDetailSteps=1514215560000##14127##915260##76964##61450##114883265,1
5a702105,setTodayTotalDetailSteps=1514643900000##8080##1552160##84671##106890##85783852,1
f777ba81,setTodayTotalDetailSteps=1514249700000##1043##957400##77229##62451##21599260,1
54011cec,setTodayTotalDetailSteps=1514123520000##14518##732738##31825##33271##22837926,1
d1782fb7,setTodayTotalDetailSteps=1514686740000##4088##10722##30890##8911##895606,1
aa1d16b4,getDiffTotalSteps= <*>,13
45fc6f05,setTodayTotalDetailSteps=1514805960000##4732##114358##31610##19177##120073848,1
00ba04bb,setTodayTotalDetailSteps=1514890920000##14416##326862##32208##29341##205068293,1
28753a5c,setTodayTotalDetailSteps=1514370060000##5579##1086097##77229##72294##141976918,1
d742f756,setTodayTotalDetailSteps=1514216460000##14216##916041##76964##61450##115777880,1
12f7b3ad,setTodayTotalDetailSteps=1514903400000##23536##359258##87715##55834##10361552,1
4d5f7fc2,setWriteDBLastDataMinute=25245426,1
d6dbcbe8,setTodayTotalDetailSteps=1514854920000##4123##236692##31692##27809##169024509,1
7878f1d7,setTodayTotalDetailSteps=1514058480000##0##549659##8661##16256##47193181,1
824e55b8,setTodayTotalDetailSteps=1514873820000##9076##249556##32208##29189##187946706,1
bcf46f3c,setTodayTotalDetailSteps=1514685360000##2621##10722##0##1987##127279694,1
cd10119a,setTodayTotalDetailSteps=1514685360000##2613##10722##0##1987##127276199,1
822cf7d8,setTodayTotalDetailSteps=1514685480000##2847##10722##2002##1987##127364633,1
161ba043,uploadStaticsToDB failed message=true,88
fe19346d,setTodayTotalDetailSteps=1514118900000##13288##712051##17135##33271##18267532,1
4c735905,setTodayTotalDetailSteps=1514644200000##8653##1586307##84671##106890##86079971,1
eb9183f3,setTodayTotalDetailSteps=1514334480000##39##1074455##77229##71899##106355129,1
51715e26,REPORT : <*> <*> <*> 600,27
55da449c,setTodayTotalDetailSteps=1514195580000##5394##773351##45591##57350##94942120,1
93602cd5,setTodayTotalDetailSteps=1514525520000##2644##1291749##83501##100712##297407814,1
94c9e015,setTodayTotalDetailSteps=1514872560000##7453##238277##32208##28849##186721720,1
925ed4db,setTodayTotalDetailSteps=1514538060000##2770##1294876##83501##100712##309959473,1
df3bcb6e,setTodayTotalDetailSteps=1514631120000##5400##1450023##84671##102904##73023861,1
6c3a56e0,setTodayTotalDetailSteps=1514545320000##3481##1336495##83501##100712##317218941,1
5a8b5c77,setTodayTotalDetailSteps=1514377560000##6537##1117651##77229##72294##149471625,1
0eb97340,setTodayTotalDetailSteps=1514208360000##11074##859708##45591##60995##107704052,1
7dc1ac5c,setTodayTotalDetailSteps=1514525160000##2028##1264625##83501##100712##297026284,1
ab3b3d50,setTodayTotalDetailSteps=1514614980000##3494##1378113##84671##101811##56891436,1
76699a5e,setTodayTotalDetailSteps=1514714280000##9716##49362##31610##10265##28440255,1
b601ad03,setTodayTotalDetailSteps=1514117460000##11557##659184##8661##25953##16800415,1
2c4cac6f,setTodayTotalDetailSteps=1514085240000##0##549659##8661##16256##73973694,1
189b0eed,setTodayTotalDetailSteps=1514521500000##1417##1232278##83501##96437##293395932,1
02a28df5,REPORT : <*> <*> <*> 330,196
a6b79797,setWriteDBLastDataMinute=25236594,1
7258d42f,setTodayTotalDetailSteps=1514377620000##6571##1119539##77229##72294##149510623,1
bc2af53a,setTodayTotalDetailSteps=1514890980000##14537##332948##32208##29341##205139096,1
27801432,Alarm uploadStaticsToDB <*>,107
b003429d,setTodayTotalDetailSteps=1514608680000##1964##1362016##84671##101811##50591741,1
96b1d3cb,setTodayTotalDetailSteps=1514903280000##23373##345263##84679##55834##10252055,1
ef674ddb,setTodayTotalDetailSteps=1514521440000##1298##1225726##83501##91877##293319936,1
f39b1dbe,setTodayTotalDetailSteps=1514297040000##4912##1049137##77229##64555##68925228,1
ed7fe428,setTodayTotalDetailSteps=1514427300000##1343##1145218##77229##73641##199194392,1
7b4ca648,setTodayTotalDetailSteps=1514547900000##4156##1337733##83501##101048##319808745,1
47d1af4c,setTodayTotalDetailSteps=1514643660000##7680##1514200##84671##106890##85568300,1
b592a33f,setTodayTotalDetailSteps=1514117460000##11524##655820##8661##25953##16782911,1
77be7ef3,setTodayTotalDetailSteps=1514212440000##12556##875332##76964##61450##111804370,1
4d86c02e,setTodayTotalDetailSteps=1514117220000##11138##633414##8661##25953##16589043,1
4bbec090,setTodayTotalDetailSteps=1514458200000##3589##1174449##77229##76569##230097469,1
93a57a8f,setTodayTotalDetailSteps=1514113140000##10591##622652##8661##23262##12456365,1
4b90274d,setTodayTotalDetailSteps=1514461920000##6007##1197280##83501##91877##233789477,1
87df6bc5,setTodayTotalDetailSteps=1514629020000##5226##1444590##84671##102904##70925168,1
2f589086,setTodayTotalDetailSteps=1514284140000##4235##1012175##77229##62451##56029540,1
3c7a4dce,setTodayTotalDetailSteps=1514609400000##2388##1370030##84671##101811##51292928,1
e71aa381,REPORT : <*> <*> <*> 450,143
60679bdd,setTodayTotalDetailSteps=1514545200000##3481##1336495##83501##100712##317106942,1
ecee0af4,setTodayTotalDetailSteps=1514521560000##1468##1232658##83501##100712##293426939,1
db214929,setTodayTotalDetailSteps=1514852580000##3171##199170##31610##27490##166718093,1
d54b4d23,setTodayTotalDetailSteps=1514507580000##243##1197865##83501##91877##279459620,1
478a461e,setTodayTotalDetailSteps=1514643900000##8113##1555408##84671##106890##85800353,1
75638e92,FAILED_SCREEN_OFF block report,83
06307488,setTodayTotalDetailSteps=1514903280000##23383##345263##85783##55834##10257554,1
72cd24e9,setTodayTotalDetailSteps=1514123580000##14625##734589##31825##33271##22893625,1
991a0af0,setTodayTotalDetailSteps=1514890740000##14110##302968##32208##29341##204884762,1
5cb379ea,setTodayTotalDetailSteps=1514888760000##13723##292080##32208##29341##202914245,1
c9d01308,setTodayTotalDetailSteps=1514644020000##8352##1565859##84671##106890##85926547,1
780a070c,setTodayTotalDetailSteps=1514686740000##4093##10722##31130##8911##898099,1
6a0e7e99,setTodayTotalDetailSteps=1514125440000##15692##747919##31825##40486##24790550,1
286fd872,setTodayTotalDetailSteps=1514126100000##16914##766913##45591##57090##25467007,1
f49c9ca3,setTodayTotalDetailSteps=1514297040000##4914##1049371##77229##64555##68926228,1
f58a9ab2,setTodayTotalDetailSteps=1514555100000##4624##1344689##83501##101048##327012959,1
20749be2,setTodayTotalDetailSteps=1514334720000##367##1076910##77229##71899##106628340,1
73dab7aa,setTodayTotalDetailSteps=1514296860000##4624##1029349##77229##64555##68732208,1
aaa66d64,setTodayTotalDetailSteps=1514890980000##14456##330814##32208##29341##205092791,1
81ff14a6,setTodayTotalDetailSteps=1514890800000##14243##307864##32208##29341##204962279,1
be193564,setTodayTotalDetailSteps=1514851500000##1756##175716##31610##26503##165632065,1
161c1926,setTodayTotalDetailSteps=1514462100000##6018##1197650##83501##91877##234021477,1
d4686ba8,getStringHuid() who is com.huawei.health,36
6ae4c7db,setTodayTotalDetailSteps=1514627400000##4739##1408803##84671##102904##69335139,1
b540a59a,setTodayTotalDetailSteps=1514058780000##0##549659##8661##16256##47500186,1
0e480d6c,setTodayTotalDetailSteps=1514208360000##11078##859920##45591##60995##107706554,1
ce54fd7e,setTodayTotalDetailSteps=1514607960000##1889##1361184##84671##101811##49892371,1
440f13d1,setTodayTotalDetailSteps=1514894640000##15293##341048##32208##29341##1594928,1
e22e711e,setTodayTotalDetailSteps=1514200560000##7569##825283##45591##57350##99901215,1
f92e65ec,setTodayTotalDetailSteps=1514379000000##7391##1143631##77229##73095##150873746,1
98872f00,setTodayTotalDetailSteps=1514805780000##4561##106207##31610##18631##119941128,1
b3dfaf50,setTodayTotalDetailSteps=1514814540000##6225##135535##31610##19177##128677443,1
b2cb03d7,setTodayTotalDetailSteps=1514117700000##12048##692932##8661##25953##17041723,1
889d81a8,setTodayTotalDetailSteps=1514722440000##10593##74405##31610##10363##36592639,1
7b3c4f28,setTodayTotalDetailSteps=1514903400000##23498##355686##87715##55834##10331556,1
f2182a86,setTodayTotalDetailSteps=1514890860000##14271##311200##32208##29341##204979277,1
b19ef162,setTodayTotalDetailSteps=1514644140000##8627##1584017##84671##106890##86063915,1
af9000bd,setTodayTotalDetailSteps=1514090940000##3464##566131##8661##16256##79677623,1
8622db42,setTodayTotalDetailSteps=1514200380000##7303##806637##45591##57350##99732669,1
4c32e33f,setTodayTotalDetailSteps=1514846340000##349##151322##31610##19177##160460161,1
f55e1ece,setTodayTotalDetailSteps=1514637840000##6904##1479704##84671##106890##79766701,1
79e75d96,setTodayTotalDetailSteps=1514713740000##9402##44964##31610##10265##27873651,1
31e06077,setTodayTotalDetailSteps=1514208060000##10892##858617##45591##60365##107391573,1
6ffad1d4,<*> result=true,5
f3e58a31,setTodayTotalDetailSteps=1514351580000##4074##1083944##77229##72294##123456119,1
821bea64,setTodayTotalDetailSteps=1514890920000##14366##321962##32208##29341##205036791,1
fb27dc7e,setTodayTotalDetailSteps=1514852580000##3127##196045##31610##27490##166693086,1
ef1586ae,setTodayTotalDetailSteps=1514469720000##6073##1197794##83501##91877##241619707,1
1cd9c17b,setTodayTotalDetailSteps=1514633700000##6750##1469968##84671##106890##75631925,1
a1515f34,setTodayTotalDetailSteps=1514525520000##2650##1292397##83501##100712##297410812,1
adb6cddc,setTodayTotalDetailSteps=1514802360000##1799##95419##31610##18631##116507294,1
a82a8399,setTodayTotalDetailSteps=1514543220000##3372##1334822##83501##100712##315115341,1
547c1c5c,setTodayTotalDetailSteps=1514200560000##7546##823167##45591##57350##99887211,1
3ad56ff2,setTodayTotalDetailSteps=1514249580000##754##938030##77229##62451##21446111,1
3df96567,setTodayTotalDetailSteps=1514627340000##4600##1397067##84671##102904##69256638,1
624a57ea,setTodayTotalDetailSteps=1514261700000##1935##969964##77229##62451##33610453,1
a73aba51,setTodayTotalDetailSteps=1514215440000##14009##911990##76964##61450##114751914,1
f9620ac1,setTodayTotalDetailSteps=1514188680000##5242##772933##45591##57350##87995142,1
ae3c338c,setTodayTotalDetailSteps=1514852640000##3306##213253##31610##27490##166791092,1
fbf3ca3b,setTodayTotalDetailSteps=1514284980000##4583##1029349##77229##64555##56892766,1
d48cbf4a,setTodayTotalDetailSteps=1514627700000##4831##1416387##84671##102904##69600643,1
caac640b,setTodayTotalDetailSteps=1514901780000##19266##345263##53962##36557##8717959,1
e62e3124,setTodayTotalDetailSteps=1514525160000##2030##1264725##83501##100712##297027286,1
c456c468,setTodayTotalDetailSteps=1514525100000##2014##1263188##83501##100712##297017284,1
12f6966a,setTodayTotalDetailSteps=1514210940000##12301##875332##51753##61450##110270296,1
c75584b7,setTodayTotalDetailSteps=1514375400000##5868##1093240##77229##72294##147318376,1
8e662ed2,setTodayTotalDetailSteps=1514458320000##3676##1174999##77229##76569##230214878,1
f66e5a28,setTodayTotalDetailSteps=1514086800000##815##552896##8661##16256##75509000,1
fcb2ba89,setTodayTotalDetailSteps=1514296980000##4796##1038087##77229##64555##68868216,1
2d721110,setTodayTotalDetailSteps=1514116920000##10947##633414##8661##25953##16282729,1
45a7d9f3,setTodayTotalDetailSteps=1514890980000##14462##331396##32208##29341##205096799,1
a5c79b42,setTodayTotalDetailSteps=1514215320000##13897##902638##76964##61450##114661913,1
8da2ae0d,REPORT : <*> <*> <*> 420,97
f5fca004,setTodayTotalDetailSteps=1514298420000##5175##1062773##77229##64555##70314448,1
5e37e4cb,setTodayTotalDetailSteps=1514640960000##7014##1479959##84671##106890##82887422,1
a3bd0836,setTodayTotalDetailSteps=1514629020000##5221##1444162##84671##102904##70922170,1
56ee22f6,setTodayTotalDetailSteps=1514644200000##8733##1595979##84671##106890##86122468,1
d64eb53f,setTodayTotalDetailSteps=1514722500000##10686##83841##31610##10363##36645138,1
0a8f2166,setTodayTotalDetailSteps=1514872620000##7463##238940##32208##28849##186727222,1
304097c3,setTodayTotalDetailSteps=1514685480000##2908##10722##7854##1987##127385135,1
7abaa41c,setTodayTotalDetailSteps=1514524320000##1834##1262346##83501##100712##296214994,1
5fc87b75,setTodayTotalDetailSteps=1514609040000##2020##1362556##84671##101811##50920755,1
1a1a8d16,setTodayTotalDetailSteps=1514117460000##11590##661968##8661##25953##16815416,1
46957f49,setTodayTotalDetailSteps=1514631180000##5514##1452102##84671##105725##73078863,1
be417f99,setTodayTotalDetailSteps=1514702940000##7568##40583##31610##10265##17092152,1
9e50e6a3,setTodayTotalDetailSteps=1514885820000##13392##282288##32208##29341##199942537,1
693a85d9,setTodayTotalDetailSteps=1514521500000##1378##1232278##83501##92732##293370433,1
5b908e61,setTodayTotalDetailSteps=1514284080000##4100##1008175##77229##62451##55952460,1
43b39a19,setTodayTotalDetailSteps=1514377620000##6626##1123035##77229##72294##149530123,1
de13f1d6,setTodayTotalDetailSteps=1514276640000##3349##1006446##77229##62451##48548760,1
1a4614ea,setTodayTotalDetailSteps=1514085480000##128##550295##8661##16256##74204263,1
25f616f1,setTodayTotalDetailSteps=1514438100000##3494##1174321##77229##73641##210008849,1
386da97c,setTodayTotalDetailSteps=1514297040000##4907##1048552##77229##64555##68922234,1
a385d4e1,setTodayTotalDetailSteps=1514123520000##14517##732625##31825##33271##22837612,1
247cd5fe,setTodayTotalDetailSteps=1514377620000##6618##1122299##77229##72294##149525625,1
ef1eee59,setTodayTotalDetailSteps=1514767080000##16##92787##31610##18631##81188135,1
9dc6031b,setTodayTotalDetailSteps=1514643900000##8107##1554736##84671##106890##85797355,1
328dbab4,setTodayTotalDetailSteps=1514703000000##7616##42581##31610##10265##17137668,1
9f88363b,setTodayTotalDetailSteps=1514547360000##4156##1337733##83501##101048##319252727,1
4525e8f6,setTodayTotalDetailSteps=1514459580000##4553##1189371##82493##76569##231469455,1
05a395e6,setTodayTotalDetailSteps=1514685000000##2360##10272##0##1987##126898432,1
79f31c57,setTodayTotalDetailSteps=1514724660000##11195##91977##31610##16219##38793498,1
697e3c30,setTodayTotalDetailSteps=1514686800000##4142##15552##31610##8911##923103,1
0a8e6f12,setTodayTotalDetailSteps=1514215140000##13718##894063##76964##61450##114506413,1
2ded9878,setTodayTotalDetailSteps=1514884260000##12490##281048##32208##29341##198398397,1
fbaa4489,setTodayTotalDetailSteps=1514556060000##4655##1347929##84671##101048##327928895,1
493520ac,setTodayTotalDetailSteps=1514643480000##7329##1495668##84671##106890##85380140,1
176792cf,setTodayTotalDetailSteps=1514627400000##4695##1404139##84671##102904##69312143,1
ff2e4000,setTodayTotalDetailSteps=1514678760000##221##4624##0##0##120696617,1
01981392,setWriteDBLastDataMinute=25239456,1
63f70396,setTodayTotalDetailSteps=1514901240000##17878##345263##43323##35901##8216941,1
80c45076,setTodayTotalDetailSteps=1514215260000##13844##899903##76964##61450##114620913,1
fd0175c0,setTodayTotalDetailSteps=1514215080000##13589##885146##76964##61450##114427389,1
da9e01fc,setTodayTotalDetailSteps=1514639400000##6969##1479908##84671##106890##81328942,1
82216fa3,setTodayTotalDetailSteps=1514521680000##1740##1254118##83501##100712##293591974,1
9093ce89,setTodayTotalDetailSteps=1514551440000##4266##1340087##83501##101048##323336451,1
4ee3cc67,setTodayTotalDetailSteps=1514686800000##4148##16380##31610##8911##926105,1
6ad600fa,setTodayTotalDetailSteps=1514126100000##16896##766913##45591##56570##25460008,1
b516fcab,setTodayTotalDetailSteps=1514463180000##6044##1197650##83501##91877##235101135,1
e3a8e0b8,setTodayTotalDetailSteps=1514203920000##8196##834131##45591##59646##103263961,1
a7a44014,setTodayTotalDetailSteps=1514890800000##14235##307528##32208##29341##204957777,1
77fcfc72,setTodayTotalDetailSteps=1514543220000##3371##1334723##83501##100712##315114341,1
