EventId,EventTemplate,Occurrences
34fade56,"onNotificationPosted: StatusBarNotification(pkg=<*> user=UserHandle{<*>} id=<*> tag=null key=<*>|<*>|<*>|null|<*>: Notification(pri=<*> contentView=null vibrate=null sound=null tick defaults=<*> flags=<*> color=<*> groupKey=nf_type_1610612739 actions=<*> vis=PRIVATE)) important=<*>, post=<*>, when=<*>, vis=<*>, userid=<*>",1
36225107,"<*> <*>.<*><*>, <*>.<*><*>, <*>.<*><*>, <*>.<*><*>, <*>",38
e84c590b,<*> action:<*>,15
0c1bafa7,"Client requesting input be hidden, pid=<*>",36
e80f74c7,checkContactHasRelatedContact not update:null,1
c6bbc222,"proxyWakeLockByPidUid, pid: <*>, uid: <*>, proxy: <*>",12
4b8d59ce,<*> <*> <*> = false,20
7c5af11b,Cannot call determinedVisibility() - never saw a connection for the pid: <*>,65
5480b10e,Reading a NULL string not supported here.,7
0faa791c,"rtt=<*>,tcp_tx_pkts=<*>,tcp_rx_pkts=<*>",14
46a81f4a,[LoginActivity.isLoggedIn]isLoggedIn:true,2
a13c983e,onEntryUpdated:<*>|<*>|<*>|null|<*>,19
4c420d7a,"[<*>.<*><*>, <*>.<*><*>, <*>.<*><*>]",1
96174e4e,main{<*>} PushService.onStartCommand(PushService.java:<*>) Push Service Start by <*>,3
38363343,trim and enqueue <*> Parallel:(<*>) Ordered:(<*>)(BroadcastRecord{<*> <*> <*>}),13
a3af36d4,"retrieveServiceLocked, callerApp: ProcessRecord{<*> <*> flags: <*>",21
0dac4754,"c: true, w: <*> t: false, l: false",41
b88df35d,audio_is_true_native_stream_active:napb: not in true mode or non hdphones device,1
c4ed84c7,"mExtDataOld:ExtData [mMasterNetWorkType=<*>, mSlaveNetWorkType=<*>, mMasterNetWorkLevel=<*>, mSlaveNetWorkLevel=-<*>, mDataState=<*>, mDataActivity=<*>, mDataNetType=<*>] mExtData:ExtData [mMasterNetWorkType=<*>, mSlaveNetWorkType=<*>, mMasterNetWorkLevel=<*>, mSlaveNetWorkLevel=-<*>, mDataState=<*>, mDataActivity=<*>, mDataNetType=<*>]",21
63b7eff9,"<*> <*> <*> <*> = <*>, <*> = <*>",11
96737926,"ready=false,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=true,mode=true,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",12
fe443a49,<*> TcpClient.disconnect_i(TcpClient.java:<*>) ==================== TCP CLIENT DISCONNECT ====================,4
1b7a0525,"Animating brightness: target=<*>, rate=<*>",14
6c3aaf35,resetPagerState,4
84db6a37,transitionTo: <*> animate=false,15
06327cf8,updateNotificationShade,54
d95819d7,[HME_JPEG_DEC_Delete](<*>): HME_JPEG_DEC_Delete: decoder_ctx=null,72
65d64fd5,dispatch ordered broadcast <*> BroadcastRecord{<*> <*> <*> has <*> receivers,35
0dec0f0c,CtrlSocket processCtrlSocket pid = <*> cmd = <*> param = <*> ret = <*>,3
40b2c2e9,<<*><*><*> <*>:<*>:<*>> [NOTICE] SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> Level[NOTICE] magic[<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,6
62e1554f,Show pkg=<*> callback=<*>$Stub$Proxy@<*>,1
370498a7,Calling <*>,51
642a9679,handleLteCaStatusChange,3
c68fa020,"acquire lock=<*>, flags=<*>, <*> <*> <*> uid=<*>, pid=<*>",59
20dde6b6,earliestValidTime + <*>,50
49908fb9,LISTEN_CELL_LOCATION uid:<*>,4
7133a5f1,TafficState:default sub id = 0slotIndex = <*> subscriptionId = <*>,5
d35efea9,<<*><*><*> <*>:<*>:<*>> [NOTICE] SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> Level[NOTICE] magic[<*> <*> <*> <*> <*> <*> <*>,4
bd51c47c,setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*>,12
e33b2d0c,"[INFO:CONSOLE(<*>)] ""Uncaught ReferenceError: WebViewJavascriptBridge is not defined"", source:  (<*>)",74
3769b1e7,mSimSubId:<*> onDataActivity: direction=<*>,39
d301ec50,"check_usecases_codec_backend:<*>: (<*>) check_usecases curr device: speaker, usecase device: backends match <*>",1
22464425,<*> =<*>,4
4d74b8f7,<*> TcpCirChannel.shutdown(TcpCirChannel.java:<*>) Login_By_Step-> shut down now connect,11
fb02dfe7,"FingerprintDaemonProxyEx::onTransact, code:<*>",4
27c33194,"onTouchEvent: code=<*>, action=<*>, event=MotionEvent { action=ACTION_DOWN, actionButton=<*>, id[<*>]=<*>, x[<*>]=<*>.<*>, y[<*>]=<*>.<*>, toolType[<*>]=TOOL_TYPE_FINGER, buttonState=<*>, metaState=<*>, flags=<*>, edgeFlags=<*>, pointerCount=<*>, historySize=<*>, eventTime=<*>, downTime=<*>, deviceId=<*>, source=<*> }",3
e18c02f4,**** SHOWN CALLED ****,1
37194169,"set ordinal Value failed! name is not in the enum map, name = ChrVolteStatisticInfo",2
c285a0cd,"<*> <*> = <*>, <*> = <*>",11
427dd9c6,set(PendingIntent{<*>: PendingIntentRecord{<*> android broadcastIntent}}) : type=<*> triggerAtTime=<*> win=<*> tElapsed=<*> maxElapsed=<*> interval=<*> flags=<*>,6
3a9fdcf1,"<<*><*><*> <*>:<*>:<*>> [NOTICE] SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> Level[NOTICE] magic[<*> <*>]:s(<*>, <*>),r(<*>, <*>)in 20s;vsock(<*>, <*>, <*>, <*>), sock(<*>, <*>, <*>, <*>), times(<*>, <*>, <*>, <*>), delay(<*>, <*>)ms, m(<*>, <*>)KB, p:<*>, s:<*>, t(<*>, <*>, <*>, <*>), u(<*>, <*>, <*>, <*>), c(<*>, <*>, <*>, <*>), e(<*>, <*>)/(<*>, <*>), k:<*>, d(<*>, <*>), de(<*>), s(online, <*>, <*>), SSL(<*>), UDP(<*>), r_d(<*>), s_d(<*>), c_d(<*>), dur(<*> m), vs(<*>, <*>, <*>), sysFM(<*> KB), ls(<*>, <*>),bypass[<*>]:[<*>]",5
8dcf4814,turn off notificationLight due to incall or screenon,3
d6169692,updateDimmedActivatedHideSensitive <*>,45
ac9ac602,Enqueueing ordered <*> BroadcastRecord{<*> <*> <*> prev had <*>,29
ff2248b9,"sending:{""handlerName"":""getRegisteredJsHandler"",""callbackId"":""java_cb_1"",""data"":null}",55
5881aa26,<*> caller <*> does not hold REAL_GET_TASKS; limiting output,77
c0440256,"PowerManagerNotifier onUserActivity: event=<*>, uid=<*>",39
6bf4888f,isCardAbsent slot:<*> slotState:<*>,38
be1ace41,keyAppBroadcastQueueForIntent intent Intent { act=<*> flg=<*> cmp=<*>/.<*> (has extras) } on bgkeyapp queue,1
1b6baa91,enqueueNotificationInternal: pkg=<*> id=<*> <*> contentView=null vibrate=null sound=null defaults=<*> flags=<*> color=<*> vis=PRIVATE),13
4382623a,<*> <*> <*> = <*>@<*>,20
af1a6af9,msg = <*> received,24
8c2beeb5,Launcher.LauncherProvider  queried count: <*>,1
765af2cc,QSEECom_send_cmd return!,22
a3a47f5c,ImsSenderRxr : [UNSL]< UNSOL_SSAC_CHANGED <*>$SsacInfo@<*>[SUB0],10
52f0846c,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*>,13
09377b45,HoldService:locationInfo switch is on . pid = <*>,17
8ead5b1b,AutoStartupDataMgr:isUnderControll third party not in whitelist: <*>,7
0d48df35,TelecomServiceImpl: isInCall callState is <*>: <*>,4
e8d64dec,set notification panel padding = <*>,21
369539c7,"Invalid profile no. <*>, total profiles <*> only",21
007e9474,upstreamIfaceTypes.add:<*>,3
ded84a78,"sending alarm Alarm{<*> type <*> when <*> <*> = <*>,listenerTag <*>",15
b1ca55af,"ImsSenderRxr : Response data: [<*>, <*>, -<*>, -<*>, -<*>, -<*>, <*>, <*>, <*>, -<*>, <*>, <*>, <*>, <*>, -<*>, <*>, <*>, <*>, <*>, -<*>, -<*>, <*>, <*>, <*>, -<*>, <*>, <*>, <*>, <*>, -<*>, -<*>, <*>, <*>, <*>, -<*>, <*>, <*>, <*>, <*>, -<*>, -<*>, <*>, <*>, <*>, -<*>, <*>, <*>, <*>, <*>, -<*>, -<*>, <*>, <*>][SUB0]",2
1f8c50db,csr,42
5cbe2c03,<*> type is <*>,5
4c32608b,Application requested orientation <*> got rotation <*> which has compatible metrics,6
ea3cf8e4,<*> suspend blocker <*>,72
e9aa76e5,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",35
97fdd2c8,<*> finished,66
bd65475c,StartupResidentService:InnerHandler Message:<*>,12
214ee144,<*> compensate: cache <*>,41
bcb1d4f1,InCallActivity - <*>,8
6e0e5f14,"is3GCalling is false,mCdmaSlot is -<*>",48
738eb9b7,No peeking: unimportant notification: <*>|<*>|<*>|null|<*>,2
220146c6,applyInPlace=true shouldPeek=false alertAgain=true,14
7a51942b,"mCallingStatusReceiver:onReceive::action=InCallScreenIsForegroundActivity, <*> mPhoneState=<*>",2
51072902,setKeyguardWallpaperAVGColor:<*>,1
97c82ae7,come into oem_qmi_common_stream_from_modem_len --->modem,3
5f2ba4f1,closeAudioSink,1
26f8395e,Rcvd UNSOL response with <*> bytes data for SUB0,16
aabbf6f3,<*>|compensate received,14
cdcecfdf,get_spk_pa_type: pa is max98925,10
31c8c8aa,startDreaming = true,2
f280333c,handleMessage CHECK_FREEZE_SCREEN_MSG,1
055da6b0,formatChinaDateTime equals.,9
554165dd,"ActivityRecord info: ActivityInfo{<*> <*>}, euid: <*>",5
7912b0ad,<*> seekBarProgress:<*>,21
7e1f16ee,<*>: Permission denial: writing to settings requires:<*>,1
a072ad60,qsc_send_cmd finish,18
83dc675c,Thread<*>{<*>} getNotRecoUpdatableApkFromCache size:<*>,1
cc313b57,activate called handle:<*> enable:<*>,2
535da20b,Calling a method in the system process without a qualified user: <*>:<*> <*>:<*> <*> <*> <*>,6
c45671d8,"onInterceptTouchEvent: MotionEvent { <*> actionButton=<*>, id[<*>]=<*>, x[<*>]=<*>.<*>, y[<*>]=<*>.<*>, toolType[<*>]=TOOL_TYPE_FINGER, buttonState=<*>, metaState=<*>, flags=<*>, edgeFlags=<*>, pointerCount=<*>, historySize=<*>, eventTime=<*>, downTime=<*>, deviceId=<*>, source=<*> }",2
f96ce7bc,disableEffects=null canInterrupt=false once update: false,23
de57a9f8,platform_get_backend_index:napb: backend port - <*> device - <*>,3
a73c57b3,msg.recv{<*>} LoginC.onLoginOk(LoginC.java:<*>) Login_By_Step->LoginOK <*>,3
b35956d8,out_set_parameters: enter: usecase(<*>: low-latency-playback) kvpairs: routing=<*>,1
ec43e776,"<*> <*> <*> <*> <*>, <*> <*>",8
e22a492b,RSSI=-<*>;LINKSPEED=<*>;NOISE=<*>;FREQUENCY=<*>;,6
d8d1d071,"PTcp RTT:<*>, rtt pkt=<*>, tcp_rx=<*>, tcp_tx=<*>, tcp_reTran=<*>, <*>",3
9d3c8812,ImsSenderRxr :  networkMode = <*> status = <*> restrictCause = <*> registered = <*>[SUB0],1
f15ac362,iqiyi message: failed to open <*>,4
113ac3c0,svid: <*> cn0: <*>.<*> elev: <*>.<*> azimuth: <*>.<*>   A,3
dc7b1768,Dis-Feature : <*>,4
862ec96a,rmt_storage_disconnect_cb: clnt_h=<*> conn_h=<*>,1
699a20a0,can't adjust backlight when app launch from other scene.,4
eadd0d3b,HDebug print the key screen_state,3
ecf44762,CTRL_IFACE: GET_NETWORK id=<*> <*>,8
8ec489f1,"PermissionDbVisitor:insertHistoryRecord:HistoryRecord[packageName:<*>,permissionType:<*>,action:<*>,dateStartTime:<*>,timestamp:<*>]",27
baea943a,<*> temp_new :<*> temp_old :<*>,12
8a999a7a,"cancelNotificationLocked called,tell the app,reason = <*>",2
91eb478c,Handle message: <*>,8
4312d976,<*>|flush sensor data,1
9268ca0e,"onPreciseCallStateChanged: iDisconnectCause = -<*>, iPreciseDiscCause = -<*>, on sub: <*>",2
73b8a9b4,getTypeIcon type:<*>,1
369d5eff,cleanUpApplicationRecord -- <*>,6
386684f0,<*> running ...,37
a1ca511e,"#<*> <*>{<*> V.ED..... <*> <*>,<*><*>,<*> #<*> app:id<*>}",13
d68bb91e,"<*> activity client record, r= ActivityRecord{<*> token=<*>@<*> {<*><*>.<*>}} token= <*>@<*>",2
18f583aa,report state:<*> event type:<*> pid:<*> uid:<*> <*> to pid: <*>,17
933e6ed3,<*> = false,15
84db486e,Launcher.LauncherProvider launcher call - method:setAppBadgeCount arg:null <*> uid =<*> pid =<*>,6
f6188414,"onNotificationPosted: StatusBarNotification(pkg=<*> user=UserHandle{<*>} id=<*> tag=null key=<*>|<*>|<*>|null|<*>: <*> contentView=null vibrate=null sound=null defaults=<*> flags=<*> color=<*> vis=PRIVATE)) important=<*>, post=<*>, when=<*>, vis=<*>, userid=<*>",15
95cb4596,setColorTemperatureAccordingToSetting new.,2
71540b5f,readRilMessage: Buffer = [B@<*> HexData = [<*>],17
c4dd3c6f,updateLightsLocked --> mBatteryLight.turnOff,5
14b4b9b1,tcp.recv{<*>} TcpClientThread.readSocket(TcpClientThread.java:<*>) <<< ERROR(<*>) >>> socket read length failure -<*>,4
a8b2cf2b,<*>()<-<*>> : <*>,63
1abb529f,"update:rxPkts:<*>,txPkts:<*>,rxBytes:<*>,txBytes:<*>",4
3e6fbd08,<*> end,32
407d0251,receive screen off intent!,2
cea6a32f,notifyInterfaceClassActivity: client is <*>,95
1a7b507d,"Display device changed state: ""内置屏幕"", OFF",1
a0ca20d7,"onCreateView : ClassNotFoundException, In this case we want to let the base class take a crack at it",24
de9aca52,getRecentTasks: <*>,7
02b4a9bd,<*> exit with code(<*>),11
26c5852d,"[main<*>]HwOucApplication--onCreate, isDefaultProcess false, do not init(<*>.java:<*>)",1
08a5c467,"getTimeTickInfo:[mMillisUntilFinished:<*>, mHour:<*>, mMinute:<*>, mSecond:<*>]",3
f59cad39,mActiveIface: <*>,3
b789ddd8,<*> exit: returns -,2
876e7042,[qiyi_LOG_INFO DownloadEpisodeAdapter] <*> = <*>,5
8fb112c7,getMMIPdafTestMode: mode : (null),1
7233f052,received broadcast <*>,2
99e75217,removeNotificationChildren,28
9361d325,"apply hwPhoneState.mSubId:<*> anyMobileVisible:false mIsAirplaneMode:false, mobileGroupVisible=true",58
3a58d37a,NumTracks(<*>),2
1fe7f036,<*>()<-<*>> : current progress: progress= <*>,17
bb3e582c,completedResumed: ActivityRecord{<*> u0 <*> <*> launchTrack: <*> <*>,3
807bba4f,"<*><*><*> <*>:<*>:<*>.<*> T:<*>   DEBUG: jniRegisterJsonDelegate: <*>, <*>, delegate: <*>",1
a7dcc523,onShowStatusChange show:false,24
5f2c0349,Error reading charge file,32
e25b674b,Ignore update FP: <*> <*>,3
af89bb87,[SdcardManager.isMounted]Path:<*>,5
add4625a,The tag is null error!,3
a35fc894,"collectReceiverComponents, callerApp: null, intent:<*>, receiver size:<*>, flags: <*>",3
c2fac089,MemoryRecoveryDMEPlugin: interrupt,2
a5dcebe2,[qiyi_LOG_INFO MainHandlerHelper] 初始化离线对话框,1
02c4d19b,Create obj success use class <*>,73
9a2fac91,sendTetherStateChangedBroadcast: broadcastId= <*>,1
3df044ba,stop client <*>,2
4e3fce06,Watch Thread{<*>} WatchThread.onLoop(WatchThread.java:<*>) watch thread onLoop...--》 iWatched.doWatch(),9
23051d9f,[PhoneIntfMgr] getDataEnabled: subId=<*> <*>,12
cb08492f,"setConfig(<*>:<*>, ConfigPriority(<*>)) ERROR: Undefined(<*>)",1
03b36de6,CallCardFragment - onGlobalLayout,1
bc87acf3,ash->screen <*>,9
5aadb9ca,"CHR Info, EVENT_GET_MODEM_INFO_DONE, iFaultID:<*>, iNewFaultID:<*>, subId:<*>",1
255b14d1,"release:lock=<*>, flg=<*>, <*> <*> <*> uid=<*>, pid=<*>",43
3c38f499,perform <*> actions!,4
0de7afaf,"onBindView linkPlus = true, detailedState = CONNECTED, noInternet = false, noHandover = false, reason = <*>, ssid:TP-LINK_fen",1
cdce060c,"galaxy lib host missing meta-data,make sure you know the right way to integrate galaxy",1
ba714a92,!!! onInputChecked<*>  false,2
c73fd2b0,hw fadein is disabled!,1
dd89ff5c,"[Thermal_Hw] temperature_filter: get invalid temperature, use old temp",31
624b1208,"to: <*> <*>:<*>:<*>,isRoaming=false,dataSim=true,networkName=中国移动,networkNameData=中国移动,dataConnected=true,isDefault=true,isEmergency=false,airplaneMode=false,carrierNetworkChangeMode=false,userSetup=true",20
e0b351b6,"getStatic,count:<*>,work status:false",5
06a5e9da,process buffer and get message,16
71d4add6,notifyDatasetChanged,1
31252fc1,"cancelNotification,index:-<*>",10
39c12959,RCV <- {<*> IfaceClass active <*> <*> <*>},11
974222b2,hideTraffic,16
b7939ac8,"GetAddrInfoHandler addr: <*> {<*>, <*>, <*>} <*>",15
b1ca38cf,"statusBarIconTint=#<*>,navigationBarIconTint=#<*>",3
256a6cba,uid:<*> pid:<*> PhoneStateListener.LISTEN_CELL_LOCATION:<*> events:<*>,5
3e42a09f,DisplayPowerState Updating screen state: <*> backlight=<*>,7
c714f956,"ProximitySensor - ProximitySensor{keybrd=<*>, dpad=<*>, offhook=<*>, hor=<*>, ui=<*>, aud=EARPIECE}",4
22ba72b1,InCallActivity - onResume()... end,1
7fa6b817,"<*>()<-<*>> : emotion [<*>] = <*> = <*>,mId = <*>,mName = <*> = <*> = null,mImageUrl = http:/<*>.qiyipic.com<*>.png",2
9aeab320,Model  onReceive user=UserHandle{<*>},3
0c48b1db,network has: [ Transports: CELLULAR Capabilities: SUPL&INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VPN&VALIDATED LinkUpBandwidth>=59Kbps LinkDnBandwidth>=236Kbps Specifier: <<*>>],1
cda10a9c,"[<*>.<*><*>, <*>.<*><*>, <*>.<*><*>, <*>.<*><*>, <*>.<*><*>, <*>.<*><*>, <*>.<*><*>, <*>.<*><*>, <*>.<*><*>, <*>.<*><*>, <*>.<*><*>, <*>.<*><*>]",3
60409a50,AppAutoStartupPolicy:prevent start receiver of package <*> for action <*>,10
871155e4,"queryIntentActivitiesAsUser size results:<*>, for package:<*>",8
0abafcf6,<*> <*> = <*>,56
d040c7f0,at <*>(Native Method),27
6ed37c98,isSimPinSecure mSimDatas is null or empty,5
e77a53c2,Cache monitor msg as screen_off,6
28bff522,FingerStat Visible: <*> Interactive: <*> Switching: false; Bouncer:false; GoingToSleep: <*> Occluded: false; dreaming: false; Authenticated: false,8
1dc33255,<*> TcpClientThread.onRecv(TcpClientThread.java:<*>) tcp connection event <*>,2
b083982b,"bindServiceLocked, r: ServiceRecord{<*> u0 euid: <*> <*> euid: <*>",6
39c1db13,handle_exception_events enter,15
d00ff103,"Rac Change (PDC) data: [-<*>, -<*>]",11
b950822f,Provider.call: getPrefString,3
944eb680,"isAdjustVolumeEnable,mEnableAdjustVolume:true",1
f4aaa700,<*>|upDateHealthNotification()|<*>|<*>.<*>|<*>,13
5abbda5a,"ImsServiceSubHandler : enter detectImsRegisterState, dataRegState=<*>, rilRat=<*>",1
c5afc1ed,EventCenter Get :<*>,18
21a28837,mSeekListener onProgressChanged progress:<*> fromUser:false,22
b1a596c5,permit restrict net app: <*>,1
f1500e09,"transitionTo:mode=<*>, <*>",16
333b6e01,wlan0: Control interface command <*>,14
06ecb2d7,"DisplayPowerController updatePowerState <*> <*> useProximitySensorbyPhone=true, screenBrightness=<*>, screenAutoBrightnessAdjustment=<*>.<*>, brightnessSetByUser=true, useAutoBrightness=true, blockScreenOn=false, lowPowerMode=false, boostScreenBrightness=false, dozeScreenBrightness=-<*>, dozeScreenState=UNKNOWN, useTwilight=false, useSmartBacklight=true, <*> <*> screenAutoBrightness=-<*>, userId=<*>",13
9a41e9df,Change in state from: <*> <*>,21
680625b1,onStartedWakingUp,2
147e02fb,<*>|REPORT : <*> <*> <*> <*>,17
4b7fa003,Broadcasting intent <*>,18
57f1869f,DynamicIcon onResume isvisible = <*> <*> mWindowVisible:<*>,2
4ca0d934,Turning vibrator on for <*> ms.,2
87ad48a0,set(PendingIntent{<*>: PendingIntentRecord{<*> <*> <*> : type=<*> triggerAtTime=<*> win=<*> tElapsed=<*> maxElapsed=<*> interval=<*> flags=<*>,7
67fc6117,setOutputDevice() device <*> delayMs <*> force <*>,4
0d34c8a4,wlan0: Starting radio work 'scan'@<*> after <*>.<*> second wait,2
f4cc9358,MyOrientationListener: updateRotation.,4
fe7f67cf,updateLight --> mIsNotificationExisting: false ledOnMS: <*> ledOffMS :<*>,3
ae617c6e,TotalScanTask:result is <*>,1
c25edfef,getFileSize  = <*>/,1
18e04965,received cell-signal:<*>,26
81a27c5f,"int android::IppAlgoSmartAE::setSaturationComp(qcamera::QCameraParametersIntf *, uint32_t) qParamIntf = <*>, mSaturationCompToDriver = <*>, comp = <*>, mOutPutData.outPutSaturationComp = <*>",2
10b39291,"DisconnectedState, disable network in supplicant because of no internet, netid = <*>, ssid = ""木屋烧烤""",1
0e8ee4c2,"CallerInfoAsyncQuery - notifying listener: class <*>$<*> for token: <*>@<*> { name non-null, phoneNumber non-null }",1
fc2747b0,No peeking: not <*> <*> <*>|<*>|<*>|null|<*>,5
3642b76d,"onSignal: mSubId=<*>,currDataSubID=<*>",43
08e3e569,updateSignalStrength: signalStrength=SignalStrength: -<*> <*> -<*> <*> -<*> <*> -<*> <*> <*> <*> -<*> -<*> <*> <*> <*> false gw|lte,30
186687fa,setMobileDataIndicatorsHuawei subId:<*> visible:true strengthIcon:<*> typeIcon:<*> <*> <*> <*> <*> <*> <*> isRoaming:false,65
affebb5d,"onCellLocationChanged: cellInfo = [<*>,<*>,-<*>]",5
7707ffe6,Start pausing: ActivityRecord{<*> u0 <*> <*>,5
