LineId,Month,Date,Time,User,Component,PID,Address,Content,EventId,EventTemplate,ParameterList
1148,Jul,3,18:56:23,calvisitor-10-105-162-32,kernel,0,,ARPT: 683635.324769: AirPort_Brcm43xx::syncPowerState: WWEN[enabled],8f8ef862,ARPT: <*> AirPort_Brcm43xx::syncPowerState: WWEN[enabled],['683635.324769:']
1149,Jul,4,16:32:32,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1789 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",[]
1150,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x00af0005': four character codes must be four characters long.,3a1142a3,Cocoa scripting error for <*> four character codes must be four characters long.,"[""'0x00af0005':""]"
1151,Jul,1,09:36:29,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1583 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",[]
1152,Jul,5,22:29:03,calvisitor-10-105-161-231,kernel,0,,AppleActuatorDevice::start Entered,0b29f176,<*> Entered,['AppleActuatorDevice::start']
1153,Jul,6,23:22:21,calvisitor-10-105-162-178,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,ca501184,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,[]
1154,Jul,1,11:46:17,authorMacBook-Pro,corecaptured,31437,,"CCFile::copyFile fileName is [2017-07-01_11,44,21.136195]-CCIOReporter-003.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-01_11,44,21.136195]-CCIOReporter-003.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-01_11,46,16.756837]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-01_11,44,21.136195]-CCIOReporter-003.xml",b8b74f3f,CCFile::copyFile fileName is <*> source <*> dest <*>,"['[2017-07-01_11,44,21.136195]-CCIOReporter-003.xml,', 'path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-01_11,44,21.136195]-CCIOReporter-003.xml,', 'path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-01_11,46,16.756837]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-01_11,44,21.136195]-CCIOReporter-003.xml']"
1155,Jul,6,23:30:53,calvisitor-10-105-162-178,secd,276,,"securityd_xpc_dictionary_handler cloudd[326] copy_matching Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}",48b41a73,"securityd_xpc_dictionary_handler cloudd[326] copy_matching Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}",[]
1156,Jul,2,20:41:50,calvisitor-10-105-163-202,Safari,9852,,KeychainGetICDPStatus: keychain: -25300,7562e40d,KeychainGetICDPStatus: keychain: -25300,[]
1157,Jul,6,16:17:36,authorMacBook-Pro,networkd,195,,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc24273 203.205.147.206:8080,086cf4fa,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! <*> <*> <*>,"['QQ.10018', 'tc24273 203.205.147.206:8080']"
1158,Jul,7,20:54:35,calvisitor-10-105-160-85,cloudd,326,,"SecOSStatusWith error:[-50] Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}",bceb4345,"SecOSStatusWith error:[-50] Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}",[]
1159,Jul,6,16:57:09,calvisitor-10-105-162-178,kernel,0,,ARPT: 740622.254787: wl0: MDNS: IPV6 Addr: fe80:0:0:0:c6b3:1ff:fecd:467f,55561498,ARPT: <*> wl0: MDNS: IPV6 Addr: <*>,"['740622.254787:', 'fe80:0:0:0:c6b3:1ff:fecd:467f']"
1160,Jul,4,23:53:29,calvisitor-10-105-162-105,quicklookd,35391,,Error returned from iconservicesagent: (null),4d69df78,Error returned from iconservicesagent: (null),[]
1161,Jul,3,16:28:39,authorMacBook-Pro,corecaptured,33544,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-03_16,28,39.953068]-io80211Family-053.pcapng, Current File [2017-07-03_16,28,39.953068]-io80211Family-053.pcapng",f1885a0f,CCFile::captureLogRun Skipping current file Dir file <*> Current File <*>,"['[2017-07-03_16,28,39.953068]-io80211Family-053.pcapng,', '[2017-07-03_16,28,39.953068]-io80211Family-053.pcapng']"
1162,Jul,3,19:04:49,calvisitor-10-105-162-32,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,6a6d7984,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from <*> to <*>,"['AUTO', 'SUSPENDED']"
1163,Jul,1,09:31:20,calvisitor-10-105-160-95,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,13635c18,<*> - <*> = <*>,"['AppleCamIn::systemWakeCall', 'messageType', '0xE0000340']"
1164,Jul,5,17:01:12,airbears2-10-142-108-38,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 11 unplug = 0,fea8a7f7,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = <*> unplug = 0,"['<0>', '11']"
1165,Jul,6,21:09:12,calvisitor-10-105-162-178,Microsoft Word,14463,,CFNetwork SSLHandshake failed (-9806),515677b7,CFNetwork SSLHandshake failed <*>,['(-9806)']
1166,Jul,7,03:23:15,calvisitor-10-105-162-178,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 34916 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",[]
1167,Jul,3,21:52:42,airbears2-10-142-110-255,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,ca501184,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,[]
1168,Jul,3,10:20:32,authorMacBook-Pro,com.apple.AddressBook.InternetAccountsBridge,33227,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 2,fe0771c3,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,['2']
1169,Jul,3,19:46:35,authorMacBook-Pro,kernel,0,,[HID] [MT] AppleMultitouchDevice::start entered,c33b47fd,[HID] [MT] <*> entered,['AppleMultitouchDevice::start']
1170,Jul,4,23:39:07,calvisitor-10-105-162-105,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,ca501184,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,[]
1171,Jul,2,19:21:15,calvisitor-10-105-163-202,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 63748 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",[]
1172,Jul,1,14:52:03,calvisitor-10-105-160-95,kernel,0,,hibernate_teardown completed - discarded 95030,de24e21c,hibernate_teardown completed - discarded <*>,['95030']
1173,Jul,7,07:31:11,calvisitor-10-105-162-178,kernel,0,,"ARPT: 763600.781549: wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10",a0672ef8,"ARPT: <*> wl0: setup_keepalive: interval <*> retry_interval 30, retry_count 10","['763600.781549:', '900,']"
1174,Jul,6,20:03:04,calvisitor-10-105-162-178,Dock,307,,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) when=2017-07-07 03:03:04 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),cb6d7ba7,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) <*> <*> +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),['when=2017-07-07 03:03:04']
1175,Jul,8,00:30:38,calvisitor-10-105-160-85,syslogd,44,,ASL Sender Statistics,b5dd3697,ASL Sender Statistics,[]
1176,Jul,3,02:32:01,authorMacBook-Pro,kernel,0,,ARPT: 672161.782858: ARPT: Wake Reason: Wake on TCP Timeout,98cfb00f,ARPT: <*> ARPT: Wake Reason: Wake on <*> <*>,"['672161.782858:', 'TCP Timeout']"
1177,Jul,4,09:58:15,calvisitor-10-105-162-105,kernel,0,,"ARPT: 700361.254693: wl0: setup_keepalive: Local port: 64695, Remote port: 443",a91f5e42,ARPT: <*> wl0: setup_keepalive: Local port: <*> Remote port: <*>,"['700361.254693:', '64695,', '443']"
1178,Jul,3,16:25:21,calvisitor-10-105-160-237,kernel,0,,AppleThunderboltNHIType2::prePCIWake - power up complete - took 3 us,04f0e432,AppleThunderboltNHIType2::prePCIWake - power up complete - took <*> us,['3']
1179,Jul,4,23:50:59,calvisitor-10-105-162-105,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f995050aa00>.,b7844740,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>,['0x7f995050aa00>.']
1180,Jul,7,01:47:27,calvisitor-10-105-162-178,kernel,0,,Wake reason: RTC (Alarm),879f9d34,Wake reason: <*> <*>,['RTC (Alarm)']
1181,Jul,5,14:04:16,authorMacBook-Pro,corecaptured,36034,,Received Capture Event,3f143fab,Received Capture Event,[]
1182,Jul,1,22:08:38,calvisitor-10-105-163-202,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9951215950>.,b7844740,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>,['0x7f9951215950>.']
1183,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x00c42714': four character codes must be four characters long.,3a1142a3,Cocoa scripting error for <*> four character codes must be four characters long.,"[""'0x00c42714':""]"
1184,Jul,7,13:58:25,authorMacBook-Pro,networkd,195,,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID,9a054d77,-[NETClientConnection effectiveBundleID] using process name <*> as bundle ID (this is expected for daemons without bundle ID,['apsd']
1185,Jul,4,22:02:11,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 29965 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",[]
1186,Jul,3,01:30:54,authorMacBook-Pro,sandboxd,129,[32985],com.apple.Addres(32985) deny network-outbound /private/var/run/mDNSResponder,19147422,<*> deny network-outbound /private/var/run/mDNSResponder,['com.apple.Addres(32985)']
1187,Jul,4,11:28:45,calvisitor-10-105-162-105,com.apple.CDScheduler,43,,Thermal pressure state: 1 Memory pressure state: 0,b7aaf5db,Thermal pressure state: <*> Memory pressure state: 0,['1']
1188,Jul,7,13:41:07,calvisitor-10-105-160-205,corecaptured,38124,,"doSaveChannels@286: Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-07_13,41,06.359223] - AuthFail:sts:5_rsn:0.xml",8dc94ec9,doSaveChannels@286: Will write to: <*> - <*>,"['/Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-07_13,41,06.359223]', 'AuthFail:sts:5_rsn:0.xml']"
1189,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02670001': four character codes must be four characters long.,3a1142a3,Cocoa scripting error for <*> four character codes must be four characters long.,"[""'0x02670001':""]"
1190,Jul,3,00:41:32,authorMacBook-Pro,AddressBookSourceSync,32959,,-[SOAPParser:0x7ff582cb7830 parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),c6c6ddc6,<*> parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),['-[SOAPParser:0x7ff582cb7830']
1191,Jul,3,16:36:49,calvisitor-10-105-160-184,corecaptured,33544,,CCFile::captureLog,4a019d20,CCFile::captureLog,[]
1192,Jul,4,11:24:03,calvisitor-10-105-162-105,kernel,0,,ARPT: 700753.957867: AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,883aa790,ARPT: <*> AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,['700753.957867:']
1193,Jul,4,08:35:15,calvisitor-10-105-162-105,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 16108 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",[]
1194,Jul,4,00:35:57,airbears2-10-142-110-255,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,13635c18,<*> - <*> = <*>,"['AppleCamIn::systemWakeCall', 'messageType', '0xE0000340']"
1195,Jul,4,05:03:54,airbears2-10-142-110-255,kernel,0,,AppleCamIn::wakeEventHandlerThread,016decae,AppleCamIn::wakeEventHandlerThread,[]
1196,Jul,3,18:57:59,authorMacBook-Pro,corecaptured,33660,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-03_18,57,58.927097]-io80211Family-005.pcapng, Current File [2017-07-03_18,57,58.927097]-io80211Family-005.pcapng",f1885a0f,CCFile::captureLogRun Skipping current file Dir file <*> Current File <*>,"['[2017-07-03_18,57,58.927097]-io80211Family-005.pcapng,', '[2017-07-03_18,57,58.927097]-io80211Family-005.pcapng']"
1197,Jul,6,16:16:20,calvisitor-10-105-162-178,corecaptured,37091,,CCProfileMonitor::setStreamEventHandler,baac63ed,CCProfileMonitor::setStreamEventHandler,[]
1198,Jul,6,12:45:38,calvisitor-10-105-162-178,kernel,0,,ARPT: 739547.013054: AirPort_Brcm43xx::powerChange: System Sleep,e61842f1,ARPT: <*> AirPort_Brcm43xx::powerChange: System Sleep,['739547.013054:']
1199,Jul,7,18:09:46,authorMacBook-Pro,corecaptured,38453,,"CCFile::copyFile fileName is [2017-07-07_18,09,46.009625]-io80211Family-003.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-07_18,09,46.009625]-io80211Family-003.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-07_18,09,46.143275]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-07_18,09,46.009625]-io80211Family-003.pcapng",b8b74f3f,CCFile::copyFile fileName is <*> source <*> dest <*>,"['[2017-07-07_18,09,46.009625]-io80211Family-003.pcapng,', 'path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-07_18,09,46.009625]-io80211Family-003.pcapng,', 'path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-07_18,09,46.143275]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-07_18,09,46.009625]-io80211Family-003.pcapng']"
1200,Jul,4,12:34:55,calvisitor-10-105-162-105,kernel,0,,AirPort: Link Down on awdl0. Reason 1 (Unspecified).,005b6de9,AirPort: Link Down on awdl0. Reason 1 (Unspecified).,[]
1201,Jul,7,19:07:53,calvisitor-10-105-160-85,kernel,0,,Sandbox: QQ(10018) deny(1) mach-lookup com.apple.networking.captivenetworksupport,8fc06651,Sandbox: QQ(10018) deny(1) mach-lookup <*>,['com.apple.networking.captivenetworksupport']
1202,Jul,5,19:00:35,authorMacBook-Pro,corecaptured,36291,,CCFile::captureLogRun() Exiting CCFile::captureLogRun,2d0d617f,CCFile::captureLogRun() Exiting CCFile::captureLogRun,[]
1203,Jul,1,11:51:02,calvisitor-10-105-160-95,kernel,0,,Bluetooth -- LE is supported - Disable LE meta event,c86dfdd9,Bluetooth -- LE is supported - Disable LE meta event,[]
1204,Jul,7,22:10:52,calvisitor-10-105-160-85,kernel,0,,en0: BSSID changed to 5c:50:15:4c:18:13,ecd68958,en0: <*> changed to <*>,"['BSSID', '5c:50:15:4c:18:13']"
1205,Jul,2,13:01:41,authorMacBook-Pro,configd,53,,network changed: v4(en0!:10.105.163.202) DNS+ Proxy+ SMB,98fe7210,network changed: <*> <*> <*> SMB,"['v4(en0!:10.105.163.202)', 'DNS+ Proxy+']"
1206,Jul,5,01:47:09,calvisitor-10-105-163-10,kernel,0,,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0,31fcada6,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0,[]
1207,Jul,3,03:43:40,authorMacBook-Pro,kernel,0,,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = 2,13635c18,<*> - <*> = <*>,"['AppleThunderboltNHIType2::waitForOk2Go2Sx', 'retries', '2']"
1208,Jul,7,05:11:52,calvisitor-10-105-162-178,kernel,0,,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = 3,13635c18,<*> - <*> = <*>,"['AppleThunderboltNHIType2::waitForOk2Go2Sx', 'retries', '3']"
1209,Jul,3,22:02:51,airbears2-10-142-110-255,WeChat,24144,,jemmytest,b55176d9,jemmytest,[]
1210,Jul,5,23:50:12,authorMacBook-Pro,corecaptured,36418,,CCFile::captureLogRun() Exiting CCFile::captureLogRun,2d0d617f,CCFile::captureLogRun() Exiting CCFile::captureLogRun,[]
1211,Jul,1,13:06:35,calvisitor-10-105-160-95,kernel,0,,"ARPT: 626910.566613: wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq 3912353600, Ack 3068304397, Win size 278",0753c14d,ARPT: <*> wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq <*> Ack <*> Win size <*>,"['626910.566613:', '3912353600,', '3068304397,', '278']"
1212,Jul,8,05:56:40,authorMacBook-Pro,corecaptured,39090,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-08_05,56,40.164747]-CCIOReporter-003.xml, Current File [2017-07-08_05,56,40.164747]-CCIOReporter-003.xml",f1885a0f,CCFile::captureLogRun Skipping current file Dir file <*> Current File <*>,"['[2017-07-08_05,56,40.164747]-CCIOReporter-003.xml,', '[2017-07-08_05,56,40.164747]-CCIOReporter-003.xml']"
1213,Jul,5,14:04:18,authorMacBook-Pro,corecaptured,36034,,CCFile::captureLogRun() Exiting CCFile::captureLogRun,2d0d617f,CCFile::captureLogRun() Exiting CCFile::captureLogRun,[]
1214,Jul,6,14:44:06,calvisitor-10-105-162-178,kernel,0,,ARPT: 740103.016224: wl0: MDNS: IPV4 Addr: 10.105.162.178,703d433b,ARPT: <*> wl0: <*> <*> <*> <*>,"['740103.016224:', 'MDNS:', 'IPV4 Addr: 10.105.162.178']"
1215,Jul,3,16:07:38,authorMacBook-Pro,corecaptured,33544,,"CCFile::captureLog Received Capture notice id: 1499123258.820927, reason = AuthFail:sts:5_rsn:0",60a574ff,CCFile::captureLog Received Capture notice id: <*> reason = <*>,"['1499123258.820927,', 'AuthFail:sts:5_rsn:0']"
1216,Jul,7,05:53:40,calvisitor-10-105-162-178,kernel,0,,ARPT: 763081.053137: wl0: MDNS: IPV6 Addr: fe80:0:0:0:c6b3:1ff:fecd:467f,55561498,ARPT: <*> wl0: MDNS: IPV6 Addr: <*>,"['763081.053137:', 'fe80:0:0:0:c6b3:1ff:fecd:467f']"
1217,Jul,6,02:32:16,authorMacBook-Pro,networkd,195,,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! QQ.10018 tc23655 119.81.102.227:80,8b905e1d,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! <*> <*> <*>,"['QQ.10018', 'tc23655 119.81.102.227:80']"
1218,Jul,4,18:49:10,calvisitor-10-105-162-105,QQ,10018,,button report: 0x80039B7,5faf7ee1,button report: <*>,['0x80039B7']
1219,Jul,3,23:19:12,airbears2-10-142-110-255,com.apple.WebKit.WebContent,32778,,[23:19:12.373] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/LegibleOutput/FigAgglomerator.c line 92,d9e7a914,<*> FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/LegibleOutput/FigAgglomerator.c line 92,"['[23:19:12.373]', 'com.apple.xbs', 'CoreMedia-1731.15.207']"
1220,Jul,7,13:42:46,authorMacBook-Pro,corecaptured,38124,,CCFile::captureLog,4a019d20,CCFile::captureLog,[]
1221,Jul,7,03:22:55,calvisitor-10-105-162-178,kernel,0,,AppleCamIn::wakeEventHandlerThread,016decae,AppleCamIn::wakeEventHandlerThread,[]
1222,Jul,7,01:21:11,calvisitor-10-105-162-178,kernel,0,,"PM response took 2007 ms (54, powerd)",c6d1845b,PM response took <*> ms <*> <*>,"['2007', '(54, powerd)']"
1223,Jul,4,13:29:38,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 17518 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",[]
1224,Jul,1,11:41:25,authorMacBook-Pro,kernel,0,,in6_unlink_ifa: IPv6 address 0x77c911455cd9b10b has no prefix,df7d7c2a,in6_unlink_ifa: IPv6 address <*> has no prefix,['0x77c911455cd9b10b']
1225,Jul,3,07:21:44,authorMacBook-Pro,kernel,0,,Previous sleep cause: 5,3da9e2dc,Previous <*> cause: <*>,"['sleep', '5']"
1226,Jul,5,00:31:09,calvisitor-10-105-163-10,com.apple.WebKit.WebContent,35671,,[00:31:09.136] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,d8cfefd6,<*> <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,['[00:31:09.136]']
1227,Jul,5,23:50:09,authorMacBook-Pro,kernel,0,,[IOBluetoothHostController::setConfigState] calling registerService,da7ac207,[IOBluetoothHostController::setConfigState] calling registerService,[]
1228,Jul,1,13:47:33,calvisitor-10-105-160-95,kernel,0,,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = 5,13635c18,<*> - <*> = <*>,"['AppleThunderboltNHIType2::waitForOk2Go2Sx', 'retries', '5']"
1229,Jul,2,18:37:25,calvisitor-10-105-163-202,symptomsd,215,,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,209c69a9,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,[]
1230,Jul,3,16:28:54,calvisitor-10-105-160-184,com.apple.AddressBook.InternetAccountsBridge,33585,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,fe0771c3,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,['1']
1231,Jul,8,04:13:32,authorMacBook-Pro,QQ,10018,,tcp_connection_handle_connect_conditions_bad 25959 failed: 3 - No network route,54c05f44,tcp_connection_handle_connect_conditions_bad <*> failed: 3 - No network route,['25959']
1232,Jul,8,07:11:06,calvisitor-10-105-162-124,WindowServer,184,,no sleep images for WillPowerOffWithImages,5ede7912,no sleep images for WillPowerOffWithImages,[]
1233,Jul,7,22:10:52,calvisitor-10-105-160-85,kernel,0,,AppleThunderboltNHIType2::prePCIWake - power up complete - took 1 us,04f0e432,AppleThunderboltNHIType2::prePCIWake - power up complete - took <*> us,['1']
1234,Jul,3,12:11:03,authorMacBook-Pro,com.apple.WebKit.WebContent,32778,,[12:11:03.740] <<<< IQ-CA >>>> piqca_setUsePreQueue: (0x7fce14a2ac00) rejecting report of layer being serviced - IQ has not yet begun to update,9f6d6604,<*> <<<< IQ-CA >>>> piqca_setUsePreQueue: <*> rejecting report of layer being serviced - IQ has not yet begun to update,"['[12:11:03.740]', '(0x7fce14a2ac00)']"
1235,Jul,6,14:15:53,authorMacBook-Pro,kernel,0,,"en0: channel changed to 149,80",ecd68958,en0: <*> changed to <*>,"['channel', '149,80']"
1236,Jul,3,15:46:27,calvisitor-10-105-160-237,kernel,0,,en0: Supported channels 1 2 3 4 5 6 7 8 9 10 11 12 13 36 40 44 48 52 56 60 64 100 104 108 112 116 120 124 128 132 136 140 144 149 153 157 161,4b8095ea,en0: Supported channels 1 2 3 4 5 6 7 8 9 10 11 12 13 36 40 44 48 52 56 60 64 100 104 108 112 116 120 124 128 132 136 140 144 149 153 157 161,[]
1237,Jul,7,13:38:24,authorMacBook-Pro,corecaptured,38124,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-07_13,38,24.198541]-AirPortBrcm4360_Logs-017.txt, Current File [2017-07-07_13,38,24.198541]-AirPortBrcm4360_Logs-017.txt",f1885a0f,CCFile::captureLogRun Skipping current file Dir file <*> Current File <*>,"['[2017-07-07_13,38,24.198541]-AirPortBrcm4360_Logs-017.txt,', '[2017-07-07_13,38,24.198541]-AirPortBrcm4360_Logs-017.txt']"
1238,Jul,2,21:40:45,calvisitor-10-105-163-202,com.apple.WebKit.WebContent,32778,,[21:40:45.150] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/LegibleOutput/FigAgglomerator.c line 92,d9e7a914,<*> FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/LegibleOutput/FigAgglomerator.c line 92,"['[21:40:45.150]', 'com.apple.xbs', 'CoreMedia-1731.15.207']"
1239,Jul,5,14:56:22,calvisitor-10-105-162-98,CalendarAgent,279,,[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-8].],d8e2131a,[<*>] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-8].],['com.apple.calendar.store.log.caldav.coredav']
1240,Jul,7,07:16:48,calvisitor-10-105-162-178,corecaptured,37799,,Got an XPC error: Connection invalid,71b9734e,Got an XPC error: Connection invalid,[]
1241,Jul,6,03:53:18,authorMacBook-Pro,QQ,10018,,tcp_connection_handle_connect_conditions_bad 23689 failed: 3 - No network route,54c05f44,tcp_connection_handle_connect_conditions_bad <*> failed: 3 - No network route,['23689']
