LineId,Time,Component,Pid,Content,EventId,EventTemplate,ParameterList
85,20171227-12:13:52:219,HiH_DataStatManager,30002312,"new date =20171227, type=40034,50.693999999999996,old=50.693999999999996",a43e73fc,new date <*> <*>,"['=20171227, type=40034,50.693999999999996,old=50.693999999999996']"
86,201812-13:39:58:373,Step_LSC,30002312,onExtend:1514871404000 0 0 5,3e662616,<*> <*> 0 <*>,"['onExtend:1514871404000', '0 5']"
87,20171230-22:23:8:377,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=287714,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=287714']
88,20171229-13:29:24:840,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514525280000##2277##1268051##83501##100712##297169795,c4b91eec,setTodayTotalDetailSteps=1514525280000##2277##1268051##83501##100712##297169795,[]
89,20171224-2:54:31:880,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=0']
90,20171224-3:33:55:869,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=0']
91,201811-20:2:58:134,Step_LSC,30002312,onExtend:1514808178000 1 0 4,0ce98313,<*> <*> <*> <*>,"['onExtend:1514808178000', '1 0 4']"
92,201812-15:0:2:472,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=510,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=510']
93,20171231-18:2:56:86,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=254105,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=254105']
94,20171225-3:9:59:125,Step_LSC,30002312,onExtend:1514137263000 0 0 5,3e662616,<*> <*> 0 <*>,"['onExtend:1514137263000', '0 5']"
95,201812-23:36:48:764,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514907300000##23706##363277##87715##57506##14275494,44884ca6,setTodayTotalDetailSteps=1514907300000##23706##363277##87715##57506##14275494,[]
96,20171225-12:12:29:291,HiH_HiHealthBinder,30002312,"insertHiHealthData() size = 4,app = 1,One Data Type = 40002,packageName = com.huawei.health,writeStatType = 0",46c87663,"insertHiHealthData() size = <*> = 1,One Data Type = <*> = com.huawei.health,writeStatType = 0","['4,app', '40002,packageName']"
97,20171224-21:56:30:365,HiH_HiSyncControl,30002312,"startInsertSportSync start auto sync,app is 1",03c259bc,"startInsertSportSync start auto sync,app is 1",[]
98,20171226-12:21:21:180,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514262000000##2382##991163##77229##62451##33886128,5faaa7e4,setTodayTotalDetailSteps=1514262000000##2382##991163##77229##62451##33886128,[]
99,201812-21:59:39:210,HiH_HiBroadcastUtil,30002312,sendSyncFailedBroadcast,8764d489,sendSyncFailedBroadcast,[]
100,201811-9:25:47:439,HiH_HiHealthDataInsertStore,30002312,"bulkSaveDetailHiHealthData() size = 28,totalTime = 12",b6e99849,<*> size = <*> = <*>,"['bulkSaveDetailHiHealthData()', '28,totalTime', '12']"
101,201812-15:37:53:377,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,b0190ab5,processHandleBroadcastAction <*>,['action:android.intent.action.SCREEN_ON']
102,201812-22:29:11:830,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514903280000##23315##345263##76675##55834##10218560,51d151db,setTodayTotalDetailSteps=1514903280000##23315##345263##76675##55834##10218560,[]
103,20171231-20:17:34:494,HiH_DataStatManager,30002312,"new date =20171231, type=40042,540.0,old=540.0",a43e73fc,new date <*> <*>,"['=20171231, type=40042,540.0,old=540.0']"
104,201812-6:43:9:748,Step_StandReportReceiver,30002312,REPORT : 383 273 8203 0,8b24b6c8,REPORT : <*> <*> <*> 0,"['383', '273 8203']"
105,20171227-4:11:56:484,Step_LSC,30002312,onExtend:1514316658000 0 0 5,3e662616,<*> <*> 0 <*>,"['onExtend:1514316658000', '0 5']"
106,201813-8:37:4:267,Step_StandStepCounter,30002312,flush sensor data,b8f897f8,flush sensor data,[]
107,20171224-19:4:10:683,HiH_ListenerManager,30002312,startListenerChange subscribeList = [1],960958ed,startListenerChange subscribeList = [1],[]
108,20171228-13:13:24:504,Step_LSC,30002312,onStandStepChanged 16185,93067dc4,onStandStepChanged <*>,['16185']
109,20171224-18:34:43:974,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=0']
110,20171224-3:50:0:570,Step_LSC,30002312,onExtend:1514058601000 0 0 0,3e662616,<*> <*> 0 <*>,"['onExtend:1514058601000', '0 0']"
111,20171226-18:31:40:823,Step_LSC,30002312,onStandStepChanged 4334,93067dc4,onStandStepChanged <*>,['4334']
112,201813-8:23:9:613,Step_LSC,30002312,onExtend:1514938989000 2 0 4,0ce98313,<*> <*> <*> <*>,"['onExtend:1514938989000', '2 0 4']"
113,20171230-21:35:12:377,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25243984,0,34,0,20002",3996af7c,upLoadOneMinuteDataToEngine <*>,"['time=25243984,0,34,0,20002']"
114,201812-14:59:44:513,Step_StandReportReceiver,30002312,REPORT : 10302 7355 324154 510,05ac96c0,REPORT : <*> <*> <*> 510,"['10302', '7355 324154']"
115,20171224-12:50:31:314,Step_LSC,30002312,onStandStepChanged 7245,93067dc4,onStandStepChanged <*>,['7245']
116,20171227-8:24:14:335,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=171,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=171']
117,20171230-18:53:32:220,HiH_DataStatManager,30002312,"new date =20171230, type=40034,404.83799999999997,old=377.70599999999996",a43e73fc,new date <*> <*>,"['=20171230, type=40034,404.83799999999997,old=377.70599999999996']"
118,20171224-16:17:2:238,HiH_HiSyncControl,30002312,"initUserPrivacy the userPrivacy switch is open, start push user data!",959470fb,"<*> the <*> switch is open, start push <*> data!","['initUserPrivacy', 'userPrivacy', 'user']"
119,20171224-20:11:23:129,Step_LSC,30002312,onStandStepChanged 6410,93067dc4,onStandStepChanged <*>,['6410']
120,201812-18:40:29:246,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514889540000##14014##302176##32208##29341##203672971,72384606,setTodayTotalDetailSteps=1514889540000##14014##302176##32208##29341##203672971,[]
121,201811-14:33:0:160,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,b0190ab5,processHandleBroadcastAction <*>,['action:android.intent.action.TIME_TICK']
122,20171225-15:46:48:458,HiH_HiSyncControl,30002312,ifCanSync not! no cloud version,3f9b4da2,ifCanSync not! no cloud version,[]
123,20171228-10:21:45:485,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514427600000##1730##1147220##77229##73641##199481854,e0a83abb,getTodayTotalDetailSteps = <*>,[]
124,201812-8:26:45:462,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=210,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=210']
125,20171226-8:54:42:659,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514249580000##834##947424##77229##62451##21487106,e0a83abb,getTodayTotalDetailSteps = <*>,[]
126,20171225-22:1:48:499,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514210400000##11975##869136##45591##61450##109759148,e0a83abb,getTodayTotalDetailSteps = <*>,[]
127,20171231-18:1:24:503,HiH_HiSyncControl,30002312,"startInsertSportSync start auto sync,app is 1",03c259bc,"startInsertSportSync start auto sync,app is 1",[]
128,201811-13:24:47:567,Step_LSC,30002312,onExtend:1514784259000 21 0 0,a17ba72d,<*> <*> 0 0,['onExtend:1514784259000 21']
129,20171227-20:26:55:692,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514377500000##6458##1113888##77229##72294##149420122,e0a83abb,getTodayTotalDetailSteps = <*>,[]
130,20171228-12:32:39:333,Step_FlushableStepDataCache,30002312,writeDataToDB size 741,3b251b90,writeDataToDB size <*>,['741']
131,20171226-22:5:16:778,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514297040000##4906##1048435##77229##64555##68921726,3e70f5f2,setTodayTotalDetailSteps=1514297040000##4906##1048435##77229##64555##68921726,[]
132,20171231-18:1:24:369,HiH_HiHealthBinder,30002312,insertHiHealthData() checkAppType  0 appID = 1,2c4eecd0,<*> checkAppType 0 appID = 1,[]
133,201812-6:10:43:700,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=0']
134,20171224-18:2:23:511,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=77806,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=77806']
135,201812-18:27:26:19,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514888760000##13680##287479##32208##29341##202889743,c659392e,setTodayTotalDetailSteps=1514888760000##13680##287479##32208##29341##202889743,[]
136,20171224-22:28:46:474,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514125620000##15998##752035##31825##49260##24977541,7df8c9f7,setTodayTotalDetailSteps=1514125620000##15998##752035##31825##49260##24977541,[]
137,20171225-23:22:55:720,Step_LSC,30002312,onExtend:1514215375000 1 0 4,0ce98313,<*> <*> <*> <*>,"['onExtend:1514215375000', '1 0 4']"
138,201812-7:7:7:604,Step_LSC,30002312,onStandStepChanged 15695,93067dc4,onStandStepChanged <*>,['15695']
139,201812-22:29:45:325,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514903280000##23373##345263##84679##55834##10252055,96b1d3cb,setTodayTotalDetailSteps=1514903280000##23373##345263##84679##55834##10252055,[]
140,20171224-22:32:14:501,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=630,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=630']
141,20171231-9:14:57:38,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=106990,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=106990']
142,20171227-20:35:52:856,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,b0190ab5,processHandleBroadcastAction <*>,['action:android.intent.action.SCREEN_ON']
143,20171226-22:30:42:183,Step_LSC,30002312,onExtend:1514298641000 1 0 4,0ce98313,<*> <*> <*> <*>,"['onExtend:1514298641000', '1 0 4']"
144,20171231-10:52:30:665,Step_LSC,30002312,onStandStepChanged 1572,93067dc4,onStandStepChanged <*>,['1572']
145,20171227-17:6:32:327,Step_LSC,30002312,onExtend:1514364388000 0 0 5,3e662616,<*> <*> 0 <*>,"['onExtend:1514364388000', '0 5']"
146,20171224-18:34:44:702,HiH_HiSyncControl,30002312,"stepSyncOrNot appSynTimes is 0, statsyncTimes is 0",7c62ae10,"stepSyncOrNot appSynTimes is 0, statsyncTimes is 0",[]
147,20171225-19:16:53:146,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514200500000##7507##819555##45591##57350##99863712,e0a83abb,getTodayTotalDetailSteps = <*>,[]
148,20171225-22:10:48:677,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=510,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=510']
149,20171225-17:55:54:263,Step_LSC,30002312,onExtend:1514195755000 1 0 4,0ce98313,<*> <*> <*> <*>,"['onExtend:1514195755000', '1 0 4']"
150,201812-18:55:1:428,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,5fed72bf,getBinderPackageName packageName = com.huawei.health,[]
151,20171226-8:53:45:672,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514249520000##720##933604##77229##62451##21430106,e0a83abb,getTodayTotalDetailSteps = <*>,[]
152,20171226-22:3:47:464,Step_LSC,30002312,onStandStepChanged 4703,93067dc4,onStandStepChanged <*>,['4703']
153,201812-21:58:12:928,Step_LSC,30002312,onExtend:1514901492000 1 0 3,0ce98313,<*> <*> <*> <*>,"['onExtend:1514901492000', '1 0 3']"
154,20171225-8:21:17:336,Step_LSC,30002312,onExtend:1514160177000 0 0 5,3e662616,<*> <*> 0 <*>,"['onExtend:1514160177000', '0 5']"
155,20171231-11:32:11:333,Step_LSC,30002312,onExtend:1514691019000 0 0 1,3e662616,<*> <*> 0 <*>,"['onExtend:1514691019000', '0 1']"
156,201811-19:27:59:380,HiH_HiHealthDataInsertStore,30002312,"saveStatData() type =40004,time = 1514736000000,statClient = 2,who is 1",2ebd4dc2,"saveStatData() type <*> = <*> = 2,who is 1","['=40004,time', '1514736000000,statClient']"
157,20171224-18:35:27:467,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514111640000##9364##578151##8661##16256##10978534,e54c7976,setTodayTotalDetailSteps=1514111640000##9364##578151##8661##16256##10978534,[]
158,20171224-19:3:25:972,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=210,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=210']
159,20171231-10:0:48:627,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514685540000##3145##10722##13232##1987##127467798,af872dcf,setTodayTotalDetailSteps=1514685540000##3145##10722##13232##1987##127467798,[]
160,20171224-22:36:49:150,Step_LSC,30002312,onExtend:1514126210000 3 0 4,0ce98313,<*> <*> <*> <*>,"['onExtend:1514126210000', '3 0 4']"
161,201812-16:43:27:694,Step_ScreenUtil,30002312,isScreenOn false,dede275d,<*> <*>,['isScreenOn false']
162,20171231-14:51:33:525,Step_StandReportReceiver,30002312,REPORT : 7615 5437 184821 390,c145f72f,REPORT : <*> <*> <*> 390,"['7615', '5437 184821']"
163,20171231-10:52:30:967,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514688660000##4933##32787##31610##8911##2794132,e0a83abb,getTodayTotalDetailSteps = <*>,[]
