EventId,EventTemplate,Occurrences
a8b2cf2b,<*>()<-<*>> : <*>,131
cea6a32f,notifyInterfaceClassActivity: client is <*>,161
c8f0c625,"read from oem info: x_offset=<*>.<*>, y_offset=<*>.<*>, z_offset=<*>.<*>",7
c0736e59,getConfigForPhoneId phoneId is invalid,6
3ab27eea,Received kernel message payload: event <*>,27
e796b97c,send_cmd_kernel: cmd=<*>,34
25093e1d,"batch: current sample rate, report rate & buffering are equal to requested (<*>.<*>,<*>.<*>,<*>)",2
ded84a78,"sending alarm Alarm{<*> type <*> when <*> <*> = <*>,listenerTag <*>",28
3e6fbd08,<*> end,46
8c9fc8dd,"Skipping, withExcluded: false, tr.intent:Intent { act=<*> <*> <*> <*> (has extras) }",3
20aca2f8,getOutputForAttr() returns output <*> stream <*>,3
186687fa,setMobileDataIndicatorsHuawei subId:<*> visible:true strengthIcon:<*> typeIcon:<*> <*> <*> <*> <*> <*> <*> isRoaming:false,117
1efca081,net speed good,2
c68fa020,"acquire lock=<*>, flags=<*>, <*> <*> <*> uid=<*>, pid=<*>",110
bd65475c,StartupResidentService:InnerHandler Message:<*>,27
2e4ea43d,avc:  denied  { find } for service=diskstats pid=<*> uid=<*> scontext=u:r:logserver:s0 tcontext=u:object_r:diskstats_service:s0 tclass=service_manager permissive=<*>,1
1bfa58a5,"collectReceiverComponents, callerApp: ProcessRecord{<*> <*> <*> receiver size:<*>, flags: <*>",40
3769b1e7,mSimSubId:<*> onDataActivity: direction=<*>,57
871155e4,"queryIntentActivitiesAsUser size results:<*>, for package:<*>",14
8e829e30,<*> false,169
3c00c274,random_mix_pool - hexdump(len=<*>): [REMOVED],24
62b66c4f,<*>|logicalDealBroadcastEvent : Intent { act=<*> flg=<*> },2
2bd0bdb0,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",489
d95819d7,[HME_JPEG_DEC_Delete](<*>): HME_JPEG_DEC_Delete: decoder_ctx=null,148
21a28837,mSeekListener onProgressChanged progress:<*> fromUser:false,44
da187ec1,blockResultByDeviceRestrictionManager ret: false,1
7912b0ad,<*> seekBarProgress:<*>,58
0e6678d6,CTRL-DEBUG: <*> sock=<*> sndbuf=<*> outq=<*> send_len=<*>,57
e33b2d0c,"[INFO:CONSOLE(<*>)] ""Uncaught ReferenceError: WebViewJavascriptBridge is not defined"", source:  (<*>)",116
294ba00a,windowsVisibleLocked(): ActivityRecord{<*> u0 <*> <*> idle: <*>,6
765af2cc,QSEECom_send_cmd return!,61
055da6b0,formatChinaDateTime equals.,18
5ec71037,"RCV unsolicited event from native daemon, event = <*> IfaceClass active <*> <*> <*>",10
d7273d40,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*>,10
a2351fbc,<*>()<-<*>> : 当前进度：<*> 缓冲大小:<*> 缓冲进度：<*>,37
14cd63a0,"onTouchEvent: y=<*>.<*>, h=<*>",1
00c4aab7,DisplayPowerStatesetScreenState: state=<*>,4
de64a334,I<*> :: OSOBSERVER :: Data Items In,9
f6188414,"onNotificationPosted: StatusBarNotification(pkg=<*> user=UserHandle{<*>} id=<*> tag=null key=<*>|<*>|<*>|null|<*>: <*> contentView=null vibrate=null sound=null defaults=<*> flags=<*> color=<*> vis=PRIVATE)) important=<*>, post=<*>, when=<*>, vis=<*>, userid=<*>",36
14def3f5,[SdcardManager.isMounted]Mounted:<*>:true,9
18f583aa,report state:<*> event type:<*> pid:<*> uid:<*> <*> to pid: <*>,19
b2d13f09,mThermalService is NULL!,19
aabbf6f3,<*>|compensate received,44
ab8bfce1,<*> notification <*> <*> <*>|<*>|<*>|null|<*>,35
4b7fa003,Broadcasting intent <*>,35
e63e8706,Lib:oem_qmi_cmd: Send to server  passed!!,5
3cfd5964,"doTemperatueWarning, health:<*>",3
d6bb7c93,"proc: <*> launch 2times, lastTimes = <*>",3
51a0fa8b,Connectivity Change to notify im app: <*>,1
10dd3131,This is not beta user build,1
3e03b5e1,handleTimeUpdate,9
0abafcf6,<*> <*> = <*>,127
04bbd147,updateTint: tint=<*>,76
fdbb8863,"<*> connect Time:<*> process quit, so close socket(android<*>:-<*>)",2
f0d4584e,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*> <*>,32
e84c590b,<*> action:<*>,22
65d64fd5,dispatch ordered broadcast <*> BroadcastRecord{<*> <*> <*> has <*> receivers,71
497a4a16,<*> null,11
6d0c8a22,"VideoPauseController: - VideoPauseController:onStateChange, hasPrimaryCallChanged=false canVideoPause=false IsInBackground=false",1
662f59ae,######### CMD_QUERY_PKTS ########,20
a110105a,Apply window <*> <*>,22
7581ef5a,Setting mDismissKeyguard true by win Window{<*> u0 <*><*>.<*>},22
5d7d8c1e,<SENSOR><ERROR> <*>: ois_process:,2
f0e833de,Screen turned on for keyguard,1
1d257956,keyAppBroadcastQueueForIntent intent Intent { <*> <*> (has extras) } on bgkeyapp queue,30
8aad1a96,Ignoring duplicate uses-permissions<*>: <*> in package: <*> at: Binary XML file line #<*>,3
37c69eae,"int <*> void*, int*) const <*> = <*>",5
b38592a8,getSeekBarProgress isAutoMode:true current brightness:<*> <*>,19
8ead5b1b,AutoStartupDataMgr:isUnderControll third party not in whitelist: <*>,15
778d08f5,shouldBlockLocation  ret:false,87
97fdd2c8,<*> finished,114
9132d987,<*>: <*> (No such file or directory),63
629c2dcc,begin of formatChinaDateRange <*>,32
bfda29b2,"Skipping, withExcluded: false, tr.intent:Intent { act=<*> <*> typ=application<*>.android.package-archive flg=<*> cmp=<*>/.PackageInstallerActivity (has extras) }",15
94464034,<<*><*><*> <*>:<*>:<*>> [ERR] SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> Level[ERR] magic[<*> <*>]:CMTM_RestoreEnv!,3
8ad710b7,proxy <*> bc config <*>,3
08d1761c,not done file exist.,3
7bb677d2,"[adevcheck] [get_indicate_lcd_refresh_para <*>][FS] parse_vsync_result fail,start get_proc_interrupts_para",1
2ca9ba8e,Returning system default Launcher,13
cde4b72e,"handleTouchEvent:MotionEvent { <*> actionButton=<*>, id[<*>]=<*>, x[<*>]=<*>.<*>, <*> toolType[<*>]=TOOL_TYPE_FINGER, buttonState=<*>, metaState=<*>, flags=<*>, edgeFlags=<*>, pointerCount=<*>, historySize=<*>, eventTime=<*>, downTime=<*>, deviceId=<*>, source=<*> }",11
164f7556,"writeSummaryFromParcelLocked, IType:<*>, mGsmCsCallTimeLen:<*>",6
78e73e71,msg.recv{<*>} <*> <*> <*> bytes <*> <*>,30
1b58e9b5,To broadcast an Intent via the notifier to external apps,12
4d74b8f7,<*> TcpCirChannel.shutdown(TcpCirChannel.java:<*>) Login_By_Step-> shut down now connect,6
3642b76d,"onSignal: mSubId=<*>,currDataSubID=<*>",86
fa3dbc7a,QSEECom_dealloc_memory,1
f4cc9358,MyOrientationListener: updateRotation.,11
08e3e569,updateSignalStrength: signalStrength=SignalStrength: -<*> <*> -<*> <*> -<*> <*> -<*> <*> <*> <*> -<*> -<*> <*> <*> <*> false gw|lte,56
5ca31677,doAction not pull down return,1
0fbde1bc,<*> <*> <*> = <*> <*> = <*>,13
cc313b57,activate called handle:<*> enable:<*>,6
4803bf95,<*> off,5
4de3e872,"getTempInfo error: null, <*>",283
6b2c294d,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*> <*> <*>,66
1f8c50db,csr,98
4aa6a60b,Sending non-protected broadcast <*> from system <*> pkg <*>,22
d4b8d889,"presently, hw_update_color_temp_for_rg_led interface not achieved.",156
b1ffc7b2,Split enqueueing broadcast [callerApp]:ProcessRecord{<*> <*>,109
4f89ddda,Start pausing: ActivityRecord{<*> u0 <*> <*> f},6
6562224f,[main<*>]Network available(hwouc<*>.java:<*>),2
14f6875d,new Process app=ProcessRecord{<*> <*> name: <*> euid: <*>,13
87b60e60,"<*> send <*> notify package: <*>, pid: <*>",5
5e6a4da8,isInMultiWindowMode ret: <*>,4
42aad734,mDateString is: <*>,21
2561f5e6,onDataActivity: direction=<*>,81
2ad3d50e,<*> <*> - hexdump(len=<*>): [REMOVED],22
5989d572,<*> <*> <*> volume=<*>,5
af89bb87,[SdcardManager.isMounted]Path:<*>,13
345a3ac3,<*> <*> <*> is <*>,25
76e26663,"[Thermal_Hw] temperature_valid, battery : temperature is invalid, invalid temperatrue is <*>",62
fd11b9b3,<*> tethering: false,8
5f8dae6f,wlan0:   key_info <*> (ver=<*> keyidx=<*> rsvd=<*> Pairwise Ack),1
a69523ee,enqueueNotificationInternal: n.getKey = <*>|<*>|<*>|null|<*>,27
a9e0e535,<*> proc exit count:<*> pid: <*>,1
78a6628e,DisplayPowerStatesetColorFadeLevel: <*>,13
fdd7ca0a,JIT profile information will not be recorded: profile file does not exits.,8
c5afc1ed,EventCenter Get :<*>,31
d382fac0,<*> cnt=<*> dispatchEvent: <*>,2
c0076149,<*> for <*> <*>,39
c94847fb,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*> <*> <*> <*>,36
36225107,"<*> <*>.<*><*>, <*>.<*><*>, <*>.<*><*>, <*>.<*><*>, <*>",77
8f29116c,<*> -> <*>,24
91eb478c,Handle message: <*>,27
f4979c49,main{<*>} BaseActivity.bindHeartBeatService(BaseActivity.java:<*>) autologin true : <*>,1
618736b7,tcp.conn{<*>} TcpSocket.connect_i(TcpSocket.java:<*>) connecting to ip address <*>,12
5bbdcd5a,updateSystemUiColorLw window=Window{<*> u0 <*> <*>,4
386684f0,<*> running ...,82
1d2e98e7,bssid=<*>:<*>:bc:0b:<*>:<*>;freq=<*>;level=-<*>;flags=<*>;ssid=wlanaccessv2.<*>;,2
8d425952,Surport <*> dimension color temperature.,3
d35ba69c,"<*> cacheContents is null, return <*>",2
1fe7f036,<*>()<-<*>> : current progress: progress= <*>,33
a7dcc523,onShowStatusChange show:false,34
e4b9b611,"not in link monitoring mode, ignore TCP result .",21
147e02fb,<*>|REPORT : <*> <*> <*> <*>,28
1135b152,"vel=<*>.<*>, MinimumFlingVelocity=<*>",6
1b6baa91,enqueueNotificationInternal: pkg=<*> id=<*> <*> contentView=null vibrate=null sound=null defaults=<*> flags=<*> color=<*> vis=PRIVATE),35
b2b3607f,<*> updatePackage : package[<*>] matched activity's size is <*> and data List size is <*>,6
30f487cd,batch:sensor(<*>) handle:<*> flags:<*> period_ns <*>,9
ec43e776,"<*> <*> <*> <*> <*>, <*> <*>",11
02c4d19b,Create obj success use class <*>,149
3d0e3e7d,<*>|MSG_RECORD_DATA_TO_FILE,5
20dde6b6,earliestValidTime + <*>,110
fc2747b0,No peeking: not <*> <*> <*>|<*>|<*>|null|<*>,15
ca5d5d24,EventHub monitor: no key events in the past <*> no motion events in the past <*>,5
9361d325,"apply hwPhoneState.mSubId:<*> anyMobileVisible:false mIsAirplaneMode:false, mobileGroupVisible=true",132
2630e619,subId:<*> phoneType:<*> networktype:<*> targetClass:<*> masterLevel:<*> slaveLevel:-<*>,57
5f2c0349,Error reading charge file,51
4233be8d,audio stop and not found session about sessionId: <*>,1
e8d64dec,set notification panel padding = <*>,35
60b86640,Dispatching event to interface: wlan0,17
9aeab320,Model  onReceive user=UserHandle{<*>},8
a13c983e,onEntryUpdated:<*>|<*>|<*>|null|<*>,27
7fee6131,"Change in state from: <*> <*>:<*>:<*>,isRoaming=false,dataSim=true,networkName=中国移动,networkNameData=中国移动,dataConnected=true,isDefault=true,isEmergency=false,airplaneMode=false,carrierNetworkChangeMode=false,userSetup=true",34
6e0e5f14,"is3GCalling is false,mCdmaSlot is -<*>",110
0c1bafa7,"Client requesting input be hidden, pid=<*>",75
ce4ce874,"updateLightsLocked,mInCall <*> = <*> == <*>",10
ff2248b9,"sending:{""handlerName"":""getRegisteredJsHandler"",""callbackId"":""java_cb_1"",""data"":null}",116
7a7d0230,"PTcp RTT:<*>, rtt pkt=<*>, tcp_rx=<*>, tcp_tx=<*>, tcp_reTran=<*>, rtRate=<*>",2
09377b45,HoldService:locationInfo switch is on . pid = <*>,50
914ff115,<*> = <*> <*>,37
1982ebad,<<*><*><*> <*>:<*>:<*>> [NOTICE] SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> Level[NOTICE] magic[<*> <*> <*> <*> <*> <*> <*> <*>,34
02ccf554,sensor:<*> <*> uid:<*>,3
bd89bf8a,<*> treamType: <*>,3
b917e947,<*> <*> is null,12
06a943c5,search,9
16f166bf,<*> group=<*>|<*>|<*>|null|<*>,37
0332347e,syncCalendar end!,1
887fe452,RCV <- {<*> <*> <*> <*> <*>,38
05f6485d,Transact:getHwAdminCachedListto device policy manager service.,4
0fd2396b,perform running actions!,5
0faa791c,"rtt=<*>,tcp_tx_pkts=<*>,tcp_rx_pkts=<*>",24
5ef036cb,frozenCheckLocked mDispatchFrozen=<*> mNextUnblockedEvent=<*>,12
ab5ae1b3,"state.clipTopAmount:<*>, i:<*>",16
a38ae789,setColorTemperatureAccordingToSetting,3
affebb5d,"onCellLocationChanged: cellInfo = [<*>,<*>,-<*>]",2
b4f7e619,showNotificationAll,49
7c5af11b,Cannot call determinedVisibility() - never saw a connection for the pid: <*>,110
4ea4aa39,BD.Scheduler:Hour task coming,2
ff297ea3,"<*> isSupportCtrlSocketV2, mHasCheckCtrlSocketVersion:true,mIsSupportCtrlSokceV2:true(android<*>:-<*>)",4
dad7d83b,AudioState data received: vsid=<*>;call_state=<*>,3
d040c7f0,at <*>(Native Method),54
214ee144,<*> compensate: cache <*>,87
5185f06d,ACTION_BATTERY_CHANGED pluggedType: <*>,11
6b36b124,"iqiyi message: ==== isProcesssExist: stat=<*>, errno=<*>",10
200f0250,<<*><*><*> <*>:<*>:<*>> [NOTICE] SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> Level[NOTICE] magic[<*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,8
def6fd11,"filterLogList ,thisTypeThreshold = <*> thisTypeSent = <*> type = PowerThermal",1
f56a70a2,fpc poll irq interupt,4
369539c7,"Invalid profile no. <*>, total profiles <*> only",35
98047679,renderer audio flush completed.,1
1b7a0525,"Animating brightness: target=<*>, rate=<*>",19
37c88e73,setTracingEnabled:<*>,6
ccf6ca4f,"mAccessWebStatus : rx = <*>, tx = <*>",5
734ac61a,"CubicBezierInterpolator  mControlPoint1x = <*>.<*>, mControlPoint1y = <*>.<*>, mControlPoint2x = <*>.<*>, mControlPoint2y = <*>.<*>",16
85a6e745,<*> TcpClientThread.connect(TcpClientThread.java:<*>) will connect to <*>:<*>,8
aa2074b7,"<<*><*><*> <*>:<*>:<*>> [NOTICE] SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> Level[NOTICE] magic[<*> <*>]:s(<*>, <*>),r(<*>, <*>)in 20s;vsock(<*>, <*>, <*>, <*>), sock(<*>, <*>, <*>, <*>), times(<*>, <*>, <*>, <*>), delay(<*>, <*>)ms, m(<*>, <*>)KB, p:<*>, s:<*>, t(<*>, <*>, <*>, <*>), u(<*>, <*>, <*>, <*>), c(<*>, <*>, <*>, <*>), e(<*>, <*>)/(<*>, <*>), k:<*>, d(<*>, <*>), de(<*>), <*> <*>, <*>), SSL(<*>), UDP(<*>), r_d(<*>), s_d(<*>), c_d(<*>), dur(<*> m), vs(<*>, <*>, <*>), sysFM(<*> KB), ls(<*>, <*>),bypass[<*>]:[<*>]",15
094349a9,"<*> ok, pid: [<*>, <*>]",5
07ce01d7,"not support blur background, notify null",1
10b9fef8,"void android::HwAlgorithmicInformation::setSmartAeInfo(int, int*, SmartAE_EXIF_INFO_t*), calculated hdr exposure time sequence is",5
c4e541af,<*> = <*>,30
e9ecdbb4,updateNotification(StatusBarNotification(pkg=<*> user=UserHandle{<*>} id=<*> tag=null key=<*>|<*>|<*>|null|<*>: <*> contentView=null vibrate=null sound=null defaults=<*> flags=<*> color=<*> vis=PRIVATE))),28
77ee581f,notifyRamotingStateChanged check roaming state is not true,1
67fbab75,reject utc time request,1
a4de5f72,huawei_audio <*> test Type =<*>,16
b5d63767,nl80211: Supported vendor <*> vendor_id=<*> subcmd=<*>,3
2952cec4,WiFiDirectFTNetwork info: / static block,1
5b05e74f,sendMessage with obj100,4
264c588d,trim and enqueue <*> Parallel:(<*>) Ordered:(<*>)(BroadcastRecord{<*> <*> <*>,12
ac80de97,power log dlsym ok,8
8b3e081d,[PS filter] should not power save,2
0722c92a,<*> registerReceiver,6
e1d2b5d3,onStartCommand,2
e6b8d98f,no controller energy info supplied,17
624b1208,"to: <*> <*>:<*>:<*>,isRoaming=false,dataSim=true,networkName=中国移动,networkNameData=中国移动,dataConnected=true,isDefault=true,isEmergency=false,airplaneMode=false,carrierNetworkChangeMode=false,userSetup=true",25
8121af5c,setOverlap <*> mDimmed:false,14
f360e1f9,battery changed pluggedType: <*>,5
333b6e01,wlan0: Control interface command <*>,18
a072ad60,qsc_send_cmd finish,44
ac9ac602,Enqueueing ordered <*> BroadcastRecord{<*> <*> <*> prev had <*>,55
df702ceb,"check_usecases_codec_backend:<*>: (<*>) check_usecases curr device: voice-handset, usecase device: backends match <*>",1
b52e7a75,<*> business...,10
4ffef652,Report temperature: <*> temp :<*> report_threshold:<*>,15
3f4514b0,oem-qmi: Waiting to accept connection,2
3d5a4a7c,<*> - <*> <*>,5
0e9afdb4,<*> : <*> = <*>,10
dfdb8db3,enable_audio_route: apply mixer and update path: low-latency-playback speaker,3
0f87aaed,I<*> ulp_msg_process_system_update(const UlpSystemEvent): systemEvent:<*>,4
8c39c0a4,@@@@@@@@@@@@ uid :<*> download <*>,8
fc07a722,RecentLogic{<*>} RecentLogic.addConversationEntity(RecentLogic.java:<*>) add chat recent!,6
f2f25527,clear hibernation actions!,4
b7e2a7f0,<*> <*> <*> : <*>,24
066474a4,<*> <*> rt=<*><*> <*> <*>,22
52f0846c,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*>,57
60f9e4cc,"MSG_QUERY_TCP_INFO called,count:<*>",23
fb02dfe7,"FingerprintDaemonProxyEx::onTransact, code:<*>",5
cb8e09e6,stopWifiDisplayScanLocked <*>,20
f96ce7bc,disableEffects=null canInterrupt=false once update: false,32
5b7b3a1c,nl80211: Associated with <*>:<*>:<*>:1f:f0:<*>,1
3fca3d24,Failed to <*> <*> <*>,2
c3ab5b1b,onFinishedGoingToSleep,4
cce99613,resumeTopActivityLocked: Skip resume: some activity pausing.,2
e1241fbc,"Skipping, withExcluded: false, tr.intent:Intent { act=<*> flg=<*> <*> (has extras) }",8
f36949bc,Package name: android,2
89512fe0,moveToState: Fragment state for PersonalFragment{<*> #<*> id=<*>} not updated inline; expected state <*> found <*>,1
6eb2266c,NormalTrafficAnalysis:alert byte = <*> last alert byte = <*>,11
e9aa76e5,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",49
39c12959,RCV <- {<*> IfaceClass active <*> <*> <*>},23
b90ada8f,<*> = <*> <*> = <*>,3
31534c26,<*> mReceivers <*>(android<*>:-<*>),10
29679b15,"onFling::not valid gesture or touch plus on, false, return!",12
56b980c4,InCallPresenter - <*>,7
236f1f72,pool<*>-thread<*>{<*>} <*>.run(RecentConversationFunc.java:<*>) <<< ERROR(<*>) >>> not connect!,4
369d5eff,cleanUpApplicationRecord -- <*>,8
acd2ef40,<*> unread <*> <*> <*> = <*>,11
8d589afa,begin,89
7b53c9a1,platform_check_codec_backend_cfg:<*>: afe: only 48KHZ sample rate is supported Configure afe to default Sample Rate(48k),2
b1ca38cf,"statusBarIconTint=#<*>,navigationBarIconTint=#<*>",4
795ba818,activate: <*> activate sensors is <*>,2
4b8d59ce,<*> <*> <*> = false,21
cdcecfdf,get_spk_pa_type: pa is max98925,11
b809e708,<*> isEmuiLight=-<*>,4
e22a492b,RSSI=-<*>;LINKSPEED=<*>;NOISE=<*>;FREQUENCY=<*>;,4
92f978ea,updateRotationUnchecked(alwaysSendConfiguration=false),7
7ef40a35,APS <*>,24
5c47a0fd,setBeaconMute(<*>) mBeaconMuteRefCount=<*> mBeaconPlayingRefCount=<*>,3
4c32608b,Application requested orientation <*> got rotation <*> which has compatible metrics,15
8c0829da,[PushServiceManager] initDaemonCfgInfo,1
cda10a9c,"[<*>.<*><*>, <*>.<*><*>, <*>.<*><*>, <*>.<*><*>, <*>.<*><*>, <*>.<*><*>, <*>.<*><*>, <*>.<*><*>, <*>.<*><*>, <*>.<*><*>, <*>.<*><*>, <*>.<*><*>]",4
5508fe10,<*> volume=<*>,33
52ec7f6b,"onSignalStrengthsChanged signalStrength=SignalStrength: -<*> <*> -<*> <*> -<*> <*> -<*> <*> <*> <*> <*> <*> <*> <*> <*> false gw|lte level=<*> isSuspend=false levelOld=<*>,mSignalStrength level=<*>",4
1ff751f8,"MotionServiceReceiver info:MotionServiceReceiver onReceiver | intent.action: <*> , registerPkg: <*> , motionType: <*> , opType(register:<*> | unregister:<*>): <*>",1
a3a47f5c,ImsSenderRxr : [UNSL]< UNSOL_SSAC_CHANGED <*>$SsacInfo@<*>[SUB0],14
d639dd08,isWiredHeadsetOn...,22
60dd383e,isAirSharingExist()-->pInfo = PackageInfo{<*> <*>},1
8ec489f1,"PermissionDbVisitor:insertHistoryRecord:HistoryRecord[packageName:<*>,permissionType:<*>,action:<*>,dateStartTime:<*>,timestamp:<*>]",52
29cf7af1,<*>|rebuild notification,39
33b306cc,<*> not recognition motionApps <*>,4
6853fd05,traffic enable:false,1
0dac4754,"c: true, w: <*> t: false, l: false",106
5756495f,MemoryRecoveryDMEPlugin: handle message MSG_MEM_LEAK_CHECK,4
e53a0c8f,[ReceiverUtils.launchOpenService],2
8a99a4e6,codec does not support config priority (err -<*>),2
d9b1635d,<*> <*> = <*> <*>,8
9f8ce8e9,"QOS_level:<*>(<*>),use <*>",16
02333bff,"postEventFromNative: msg=<*>,arg1=<*>,arg2=<*>",30
e1031707,<*>|compensate <*> <*>,30
b0fb9415,Received TIME_TICK alarm; rescheduling,6
e0b351b6,"getStatic,count:<*>,work status:false",19
25c4419d,<*> XmlMsg.encodeBuf(XmlMsg.java:<*>) SEND <*> bytes <*> <*>,17
9b6ac439,"<*> <*>{<*> <*> <*> <*>,<*><*>,<*> #<*> app:id<*>}",28
fce30c3e,"int qcamera::QCameraParameters::getRealGain(const void*, float*) const real_gain = <*>.<*>",1
11e518d0,<*> <*> <*> { act=<*> flg=<*> (has extras) },15
adfe9989,update_calls: cur_state=<*> new_state=<*> vsid=<*>,3
6bf4888f,isCardAbsent slot:<*> slotState:<*>,64
c0440256,"PowerManagerNotifier onUserActivity: event=<*>, uid=<*>",61
71540b5f,readRilMessage: Buffer = [B@<*> HexData = [<*>],36
40e397aa,LoginThread{<*>} LoginC.doLoginByStep(LoginC.java:<*>) Login_By_Step-> at <*>,7
23051d9f,[PhoneIntfMgr] getDataEnabled: subId=<*> <*>,24
7358612f,network not connect,2
2a1ac20b,"cancelNotificationWithTag pid <*>,uid = <*>,tag = <*> <*> =<*>",16
083fb82f,"updateDataConnectionState: state=<*>,networkType=<*>",2
