EventId,EventTemplate,Occurrences
a1aa3a25,REPORT : <*> <*> <*> 180,102
df5e4b8d,REPORT : <*> <*> <*> 300,155
f034e86a,"startInsertSportSync first 500 steps sync,do all sync",119
abe213b1,setTodayTotalDetailSteps=1514123580000##14723##736981##31825##33271##22947625,1
f257f214,"initUserPrivacy the userPrivacy switch is open, start push user data!",122
b26107b2,"startSync hiSyncOption = <*> syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1",131
9cbaf5de,setTodayTotalDetailSteps=1514942100000##1570##369658##93937##57506##49086152,1
1cab78c4,setTodayTotalDetailSteps=1514901480000##18513##345263##47448##36557##8447952,1
6b8efa86,setWriteDBLastDataMinute=25236808,1
65c060d9,setTodayTotalDetailSteps=1514607000000##1462##1350273##84671##101811##48883115,1
2433642b,setTodayTotalDetailSteps=1514205300000##9541##847078##45591##60231##104658646,1
e27c3aa5,setTodayTotalDetailSteps=1514891940000##14639##337448##32208##29341##206102786,1
5d8e38e3,setTodayTotalDetailSteps=1514855100000##4155##236692##32208##27809##169239978,1
2dbd8d4d,setTodayTotalDetailSteps=1514054940000##0##549659##8661##16256##43649188,1
e354167a,setTodayTotalDetailSteps=1514200380000##7284##804281##45591##57350##99721168,1
22a31b02,setTodayTotalDetailSteps=1514265360000##3211##1005954##77229##62451##37233422,1
3943e105,setTodayTotalDetailSteps=1514377800000##6943##1128307##77229##72294##149690636,1
ff274ca0,flushTempCacheToDB by <*>,66
075a3684,setTodayTotalDetailSteps=1514805840000##4616##110985##31610##18631##119980128,1
0b6b9e42,setTodayTotalDetailSteps=1514879580000##11931##279412##32208##29341##193687058,1
30e616fb,setTodayTotalDetailSteps=1514903280000##23342##345263##80401##55834##10235053,1
50f56aa3,setTodayTotalDetailSteps=1514766420000##16##92787##31610##18631##80575008,1
f5bf1123,setTodayTotalDetailSteps=1514262360000##2478##1000870##77229##62451##34277135,1
f5df7a00,<*> success,97
0ef59057,setTodayTotalDetailSteps=1514525460000##2525##1286711##83501##100712##297344625,1
4c99ad42,setTodayTotalDetailSteps=1514112540000##9679##581834##8661##18830##11876851,1
1013c5b6,setTodayTotalDetailSteps=1514200380000##7313##807877##45591##57350##99739170,1
c376f536,setTodayTotalDetailSteps=1514614500000##2883##1373033##84671##101811##56411790,1
e0181d54,setTodayTotalDetailSteps=1514208480000##11282##867221##45591##60995##107827144,1
ed971e23,REPORT : <*> <*> <*> 630,78
fea6e869,setTodayTotalDetailSteps=1514909400000##0##363277##87715##57506##16355131,1
94bd40f0,setTodayTotalDetailSteps=1514123580000##14675##735837##31825##33271##22921625,1
b3d6ad7f,flush2DB result success,50
f6ec6e87,setTodayTotalDetailSteps=1514644260000##8785##1602175##84671##106890##86150967,1
bacbfc7b,setTodayTotalDetailSteps=1514633700000##6658##1463456##84671##106890##75581428,1
ff3cab8b,setTodayTotalDetailSteps=1514379780000##7391##1143631##77229##73095##151665821,1
3917ea4a,setTodayTotalDetailSteps=1514894640000##15286##340910##32208##29341##1593424,1
6d2e4a09,setTodayTotalDetailSteps=1514853420000##3517##225320##31610##27490##167544258,1
98a48831,setTodayTotalDetailSteps=1514940060000##438##363384##93937##57506##47008579,1
c0df8ce6,checkInsertStatus <*> or <*> is enough,224
54309c5f,setTodayTotalDetailSteps=1514109900000##8804##575897##8661##16256##9219425,1
b75cc925,setTodayTotalDetailSteps=1514688000000##4238##19988##31610##8911##2125043,1
07615ebd,setTodayTotalDetailSteps=1514521500000##1386##1232278##83501##93492##293375439,1
dede275d,<*> <*>,43
f55bfe05,setTodayTotalDetailSteps=1514339220000##1761##1080961##77229##71899##111095357,1
456238eb,setTodayTotalDetailSteps=1514284140000##4292##1017875##77229##62451##56064040,1
0664fb9a,setTodayTotalDetailSteps=1514722380000##10480##62871##31610##10363##36527133,1
0be64176,setTodayTotalDetailSteps=1514199900000##6850##790601##45591##57350##99259621,1
93b2d172,setTodayTotalDetailSteps=1514118780000##12993##712051##11181##33271##18134054,1
799c103a,setTodayTotalDetailSteps=1514626980000##4348##1386313##84671##102904##68913389,1
89f7d489,setTodayTotalDetailSteps=1514547960000##4264##1339757##83501##101048##319884763,1
993d31ed,setTodayTotalDetailSteps=1514205300000##9523##845944##45591##60231##104647147,1
3c3adcc7,setTodayTotalDetailSteps=1514734800000##11796##92787##31610##18631##48926762,1
1c02f165,setTodayTotalDetailSteps=1514461680000##5632##1194513##83501##78901##233574420,1
f58819b7,setTodayTotalDetailSteps=1514545680000##3567##1336495##83501##100712##317593022,1
4a0595b0,setTodayTotalDetailSteps=1514365500000##4074##1083944##77229##72294##137398839,1
24155299,setTodayTotalDetailSteps=1514367240000##4074##1083944##77229##72294##139151269,1
02a28df5,REPORT : <*> <*> <*> 330,91
c0c818ce,setTodayTotalDetailSteps=1514423520000##1057##1144927##77229##73641##195399668,1
0e8ebaa1,setTodayTotalDetailSteps=1514808240000##5947##135004##31610##19177##122385097,1
f52d2395,getTodaySportData <*>,38
53ff7617,getDiffTotalCalories,1
654b9a71,setTodayTotalDetailSteps=1514181660000##4467##772662##45591##57350##81009607,1
86c929dd,setTodayTotalDetailSteps=1514118960000##13385##712051##27109##33271##18309032,1
d439a2bf,setTodayTotalDetailSteps=1514459940000##4616##1190250##83501##76569##231846762,1
7f0f0dd7,setTodayTotalDetailSteps=1514787180000##651##93669##31610##18631##101304231,1
08afea02,setTodayTotalDetailSteps=1514852700000##3428##224734##31610##27490##166858105,1
08d08940,setTodayTotalDetailSteps=1514252160000##1556##962210##77229##62451##24063636,1
941a9ead,setTodayTotalDetailSteps=1514894520000##15168##337460##32208##29341##1470420,1
061a7a40,setTodayTotalDetailSteps=1514846340000##317##147416##31610##19177##160444160,1
4ac30bef,setTodayTotalDetailSteps=1514288340000##4583##1029349##77229##64555##60251980,1
3d39c7ee,setTodayTotalDetailSteps=1514117640000##11949##682531##8661##25953##16993221,1
f9315c61,setTodayTotalDetailSteps=1514215440000##14066##914042##76964##61450##114775415,1
cc39ea85,setTodayTotalDetailSteps=1514200620000##7603##828681##45591##57350##99971731,1
26812564,setTodayTotalDetailSteps=1514391660000##0##1143631##77229##73095##163544670,1
dd51a44e,setTodayTotalDetailSteps=1514104920000##6262##567328##8661##16256##4251438,1
4d6a6dd3,setTodayTotalDetailSteps=1514125560000##15800##752035##31825##41289##24877078,1
fb9483d8,setTodayTotalDetailSteps=1514459520000##4409##1188552##81989##76569##231400241,1
4e4f14f8,REPORT : <*> <*> <*> 840,27
c828b464,setTodayTotalDetailSteps=1514517720000##1048##1215437##83501##91877##289587807,1
514abfb6,"insertHiHealthData() bulkSaveDetailHiHealthData fail errorCode = 4,errorMessage = ERR_DATA_INSERT",33
46d8f841,setTodayTotalDetailSteps=1514111580000##9307##577107##8661##16256##10931537,1
81b11362,setTodayTotalDetailSteps=1514525400000##2485##1282806##83501##100712##297321624,1
91521abe,setTodayTotalDetailSteps=1514847840000##900##166125##31610##19177##162000720,1
ebc667c5,setTodayTotalDetailSteps=1514607420000##1775##1360986##84671##101811##49353278,1
82d246a6,setWriteDBLastDataMinute=25237753,1
9e44b87c,REPORT : <*> <*> <*> 810,31
c671ee36,setTodayTotalDetailSteps=1514125560000##15847##752035##31825##44501##24901080,1
f491d814,getStepsNotificationShowStatus,3
557fff82,setTodayTotalDetailSteps=1514643780000##7906##1538556##84671##106890##85689817,1
4131c8ab,onExtend:1514125788000 129 1 3,1
c145f72f,REPORT : <*> <*> <*> 390,38
2b5fd73d,setTodayTotalDetailSteps=1514900280000##15472##342597##32208##29341##7264182,1
d22c2c25,setTodayTotalDetailSteps=1514458560000##3942##1176909##81853##76569##230450026,1
1e71be94,setTodayTotalDetailSteps=1514846280000##275##143788##31610##19177##160425629,1
a66ab790,setTodayTotalDetailSteps=1514800320000##1768##95419##31610##18631##114480063,1
2db92156,setTodayTotalDetailSteps=1514631060000##5389##1449825##84671##102904##72978866,1
20c4a566,<*> enter...,2
1c422829,setTodayTotalDetailSteps=1514633640000##6650##1462934##84671##106890##75577426,1
ad0482f8,setTodayTotalDetailSteps=1514722380000##10486##63326##31610##10363##36531133,1
2834e0fc,setTodayTotalDetailSteps=1514546100000##4136##1337697##83501##100712##318012118,1
5c7637ce,timeStamp <*>,94
7bac2713,setTodayTotalDetailSteps=1514205240000##9428##840766##45591##60231##104561632,1
b3d30b45,setTodayTotalDetailSteps=1514375400000##5846##1090930##77229##72294##147305873,1
8e4eefcf,setTodayTotalDetailSteps=1514131920000##0##767037##45591##57350##31246925,1
71c128cc,<*> <*> 0 3,66
b54e1980,setTodayTotalDetailSteps=1514871480000##7281##238202##32208##28849##185642472,1
5b07a342,setTodayTotalDetailSteps=1514212320000##12515##875332##76964##61450##111640223,1
44e2ac2a,setTodayTotalDetailSteps=1514125380000##15611##744958##31825##40486##24748554,1
7e0f4630,setWriteDBLastDataMinute=25239134,1
983cda43,setTodayTotalDetailSteps=1514521380000##1256##1222534##83501##91877##293292935,1
3230d45c,setTodayTotalDetailSteps=1514902380000##20943##345263##70925##38482##9329011,1
960958ed,startListenerChange subscribeList = [1],105
0885716e,setTodayTotalDetailSteps=1514249460000##606##922584##77229##62451##21372619,1
bdd7c061,setTodayTotalDetailSteps=1514461500000##5320##1194033##83501##76965##233419527,1
b9ec1fc4,setTodayTotalDetailSteps=1514333280000##0##1074433##77229##71899##105181259,1
5b17e07c,setTodayTotalDetailSteps=1514117460000##11618##664984##8661##25953##16828915,1
6e08b279,setTodayTotalDetailSteps=1514878140000##11165##267992##32208##29189##192296276,1
7787bd71,setTodayTotalDetailSteps=1514685600000##3295##10722##22385##1987##127531603,1
b4f28726,setTodayTotalDetailSteps=1514421180000##0##1143631##77229##73095##193063236,1
8484c88a,setTodayTotalDetailSteps=1514601840000##803##1348950##84671##101048##43759175,1
c4e71527,setTodayTotalDetailSteps=1514459460000##4331##1185861##81989##76569##231357228,1
642d6566,setTodayTotalDetailSteps=1514208420000##11129##861809##45591##60995##107737960,1
0ec8d9ad,saveHealthDetailData() saveOneDetailData fail hiHealthData = <*> = <*>,40
fc6ddc0a,setTodayTotalDetailSteps=1514628840000##4947##1416406##84671##102904##70769178,1
b6a28040,setTodayTotalDetailSteps=1514375400000##5822##1088830##77229##72294##147292435,1
5f2a2c5b,setTodayTotalDetailSteps=1514876280000##10317##266008##32208##29189##190436728,1
731fab7d,setTodayTotalDetailSteps=1514117640000##11893##675727##8661##25953##16965213,1
51850876,setTodayTotalDetailSteps=1514722500000##10652##80709##31610##10363##36625133,1
d07b2495,setTodayTotalDetailSteps=1514386620000##7408##1143631##77229##73095##158489967,1
6f913212,setWriteDBLastDataMinute=25248032,1
27990386,setTodayTotalDetailSteps=1514543040000##3080##1306530##83501##100712##314937343,1
dc90bb05,setTodayTotalDetailSteps=1514261820000##2122##985953##77229##62451##33733452,1
41eacdf5,setTodayTotalDetailSteps=1514112960000##10339##608849##8661##23262##12324812,1
a6793b61,setTodayTotalDetailSteps=1514616240000##4208##1385515##84671##101896##58152742,1
49dff5a3,setTodayTotalDetailSteps=1514525460000##2540##1288181##83501##100712##297353125,1
cc360517,setTodayTotalDetailSteps=1514851860000##2144##181061##31610##26503##165982063,1
00abe8aa,setTodayTotalDetailSteps=1514766360000##16##92787##31610##18631##80480420,1
5f5400ca,setTodayTotalDetailSteps=1514200080000##6942##792395##45591##57350##99406140,1
cdca76b0,setTodayTotalDetailSteps=1514116920000##10947##633414##8661##25953##16256736,1
d7192d13,setTodayTotalDetailSteps=1514890800000##14168##304714##32208##29341##204918779,1
c00db73b,setTodayTotalDetailSteps=1514873820000##9094##251116##32208##29189##187956245,1
bde18c8c,setTodayTotalDetailSteps=1514427300000##1357##1145218##77229##73641##199201392,1
d612b034,setTodayTotalDetailSteps=1514438100000##3499##1174361##77229##73641##210014348,1
8bb1544f,setTodayTotalDetailSteps=1514299740000##5476##1074225##77229##71899##71651969,1
c4b92c9e,setTodayTotalDetailSteps=1514195460000##5296##772933##45591##57350##94811595,1
ca8f57f1,setTodayTotalDetailSteps=1514161980000##120##767201##45591##57350##61321672,1
51715e26,REPORT : <*> <*> <*> 600,10
a9d434df,setTodayTotalDetailSteps=1514543160000##3233##1321160##83501##100712##315030837,1
64178f36,setTodayTotalDetailSteps=1514554500000##4266##1340087##83501##101048##326415249,1
5117b0ae,setTodayTotalDetailSteps=1514718600000##10111##56041##31610##10363##32729327,1
3d2ac976,setTodayTotalDetailSteps=1514112600000##9789##586949##8661##22394##11944852,1
23394009,setTodayTotalDetailSteps=1514808960000##5998##135084##31610##19177##123097112,1
b4843206,setTodayTotalDetailSteps=1514117340000##11342##641999##8661##25953##16689998,1
c068a9e1,setTodayTotalDetailSteps=1514685600000##3295##10722##22211##1987##127531583,1
341a304b,setTodayTotalDetailSteps=1514644140000##8644##1585271##84671##106890##86075470,1
34abbee9,setTodayTotalDetailSteps=1514216400000##14174##915260##76964##61450##115750885,1
15c89dd2,setTodayTotalDetailSteps=1514627100000##4453##1392200##84671##102904##69008643,1
e9255e0e,setTodayTotalDetailSteps=1514811900000##6179##135535##31610##19177##126012144,1
f177e96e,setTodayTotalDetailSteps=1514210820000##12070##869682##45591##61450##110179295,1
2bc226e4,setTodayTotalDetailSteps=1514057520000##0##549659##8661##16256##46255181,1
9afb7630,setTodayTotalDetailSteps=1514117700000##12035##691333##8661##25953##17035220,1
ec46ad0e,setTodayTotalDetailSteps=1514908860000##0##363277##87715##57506##15836132,1
f05eca62,setTodayTotalDetailSteps=1514620260000##4265##1386313##84671##102904##62157649,1
269a7a3c,setTodayTotalDetailSteps=1514261760000##2031##977838##77229##62451##33672953,1
417a3399,setTodayTotalDetailSteps=1514646600000##8930##1608406##84671##106890##88512560,1
839bc953,setTodayTotalDetailSteps=1514296980000##4845##1042182##77229##64555##68891215,1
ed172451,setTodayTotalDetailSteps=1514195640000##5514##781482##45591##57350##95004119,1
44051bda,setTodayTotalDetailSteps=1514521500000##1438##1232278##83501##98337##293408437,1
a10cd0a6,setTodayTotalDetailSteps=1514521560000##1541##1239213##83501##100712##293472448,1
61f7a5ee,setTodayTotalDetailSteps=1514112540000##9708##581834##8661##20744##11894854,1
812a5a6b,REPORT : <*> <*> <*> 270,88
1b4fa022,setTodayTotalDetailSteps=1514633280000##5997##1454091##84671##106890##75165981,1
e7d8619b,setTodayTotalDetailSteps=1514437920000##3300##1166541##77229##73641##209821591,1
bcab6d5f,setTodayTotalDetailSteps=1514125560000##15860##752035##31825##45377##24907079,1
d14987e3,setTodayTotalDetailSteps=1514643540000##7424##1500438##84671##106890##85429958,1
f9ba2512,setTodayTotalDetailSteps=1514685540000##3080##10722##10368##1987##127445904,1
5a16c997,setTodayTotalDetailSteps=1514437800000##3044##1150206##77229##73641##209691196,1
ce9f08ea,setTodayTotalDetailSteps=1514875020000##9756##257413##32208##29189##189163494,1
c0191fbf,setTodayTotalDetailSteps=1514438100000##3492##1174305##77229##73641##210006853,1
6707f070,setTodayTotalDetailSteps=1514643420000##7193##1482993##84671##106890##85304151,1
68827bb1,setTodayTotalDetailSteps=1514042160000##7214##549659##8661##16256##30905315,1
218acca4,setTodayTotalDetailSteps=1514054820000##0##549659##8661##16256##43572182,1
20e29fec,setTodayTotalDetailSteps=1514643720000##7805##1528572##84671##106890##85635802,1
66668c68,setTodayTotalDetailSteps=1514106900000##7660##570938##8661##16256##6225529,1
b7187b3e,setTodayTotalDetailSteps=1514888820000##13746##294527##32208##29341##202927247,1
4d43fd64,setTodayTotalDetailSteps=1514872680000##7515##242678##32208##28849##186789723,1
2fbd89c0,setTodayTotalDetailSteps=1514211000000##12468##875332##71681##61450##110337801,1
a4f0919d,setTodayTotalDetailSteps=1514421240000##248##1143701##77229##73095##193151158,1
ec7ddd44,uploadStaticsToDB() onResult  type = 4 obj=true,33
63f61c75,setTodayTotalDetailSteps=1514261760000##2014##976182##77229##62451##33661451,1
14d89baf,setTodayTotalDetailSteps=1514521740000##1774##1257347##83501##100712##293617974,1
402e7842,<*> <*> 2 3,2
adcb7f5e,setTodayTotalDetailSteps=1514847960000##1092##170075##31610##25615##162102075,1
3fb99fee,setTodayTotalDetailSteps=1514879700000##12018##280576##32208##29341##193825356,1
95cf43b1,setTodayTotalDetailSteps=1514108940000##7868##571806##8661##16256##8307910,1
915f2118,setTodayTotalDetailSteps=1514112900000##10280##608225##8661##22394##12223385,1
024482cd,setTodayTotalDetailSteps=1514847360000##679##161744##31610##19177##161490611,1
779e7148,setTodayTotalDetailSteps=1514521560000##1470##1232848##83501##100712##293428432,1
161ba043,uploadStaticsToDB failed message=true,34
a3e74dfd,setTodayTotalDetailSteps=1514685540000##3139##10722##12695##1987##127466344,1
6dac0438,setTodayTotalDetailSteps=1514609100000##2105##1363225##84671##101811##51038263,1
393d0b8a,setTodayTotalDetailSteps=1514542980000##3017##1301125##83501##100712##314897338,1
91c1a59c,readXmlIfSupportEX,1
dbdd0156,setTodayTotalDetailSteps=1514941620000##929##367024##93937##57506##48579175,1
66f2cc59,setTodayTotalDetailSteps=1514939640000##199##363384##87715##57506##46587163,1
0eb97340,setTodayTotalDetailSteps=1514208360000##11074##859708##45591##60995##107704052,1
1099d008,setTodayTotalDetailSteps=1514633760000##6780##1472452##84671##106890##75648426,1
365967a9,REPORT : <*> <*> <*> 240,55
28535c42,setTodayTotalDetailSteps=1514907360000##23706##363277##87715##57506##14326490,1
720000f3,setTodayTotalDetailSteps=1514375520000##5953##1095897##77229##72294##147439384,1
4ac6f633,setTodayTotalDetailSteps=1514543100000##3133##1311530##83501##100712##314969839,1
dfd3956b,setTodayTotalDetailSteps=1514543160000##3232##1321061##83501##100712##315030344,1
a1f96284,setTodayTotalDetailSteps=1514542920000##2929##1297009##83501##100712##314841342,1
81d2b4f1,setTodayTotalDetailSteps=1514900520000##15896##345263##36183##29341##7498425,1
c8925022,setTodayTotalDetailSteps=1514525520000##2627##1290129##83501##100712##297398306,1
1b7a4995,setTodayTotalDetailSteps=1514213280000##13193##877996##76964##61450##112600180,1
ae224a5b,setTodayTotalDetailSteps=1514806380000##5478##118355##31610##19177##120534864,1
cb1f9881,setTodayTotalDetailSteps=1514847540000##793##164247##31610##19177##161660118,1
f9939c02,setTodayTotalDetailSteps=1514685660000##3321##10722##24544##1987##127553654,1
c1b21d9d,setTodayTotalDetailSteps=1514643420000##7278##1490728##84671##106890##85352638,1
542f6049,setTodayTotalDetailSteps=1514038560000##7107##548584##8661##16256##27321969,1
ecf967da,setTodayTotalDetailSteps=1514213820000##13439##880764##76964##61450##113131960,1
39075223,setTodayTotalDetailSteps=1514210880000##12100##870132##45591##61450##110194793,1
86398d0b,setTodayTotalDetailSteps=1514941620000##914##366509##93937##57506##48576679,1
676a8da7,setTodayTotalDetailSteps=1514643480000##7307##1493588##84671##106890##85369145,1
494f89d4,setTodayTotalDetailSteps=1514850780000##1101##170419##31610##26503##164907052,1
77f935eb,setTodayTotalDetailSteps=1514378160000##7391##1143631##77229##72972##150030673,1
aae91304,setTodayTotalDetailSteps=1514603460000##1304##1350231##84671##101811##45351596,1
8148c5ca,setTodayTotalDetailSteps=1514678940000##547##7583##0##0##120860903,1
9819a9b8,setTodayTotalDetailSteps=1514117340000##11299##638519##8661##25953##16668996,1
0ecb74f7,setTodayTotalDetailSteps=1514089200000##2334##565495##8661##16256##77954834,1
ddfb2ea6,setTodayTotalDetailSteps=1514633760000##6806##1475286##84671##106890##75663424,1
3e14ec9c,REPORT : <*> <*> <*> 540,42
8dda390e,setTodayTotalDetailSteps=1514087400000##1746##559670##8661##16256##76120836,1
07f6a418,setTodayTotalDetailSteps=1514890260000##14014##302176##32208##29341##204415752,1
7fe24050,setTodayTotalDetailSteps=1514085420000##109##549791##8661##16256##74162011,1
b6368ffa,setTodayTotalDetailSteps=1514678760000##211##3884##0##0##120691617,1
cad32c8d,setTodayTotalDetailSteps=1514525520000##2637##1291209##83501##100712##297403806,1
daa8ac48,setTodayTotalDetailSteps=1514644080000##8441##1573478##84671##106890##85971543,1
3e7a05e9,setTodayTotalDetailSteps=1514205300000##9528##846259##45591##60231##104650648,1
53e8f251,setTodayTotalDetailSteps=1514421240000##254##1143701##77229##73095##193153662,1
af080602,setTodayTotalDetailSteps=1514199900000##6850##790601##45591##57350##99260620,1
d7145989,setTodayTotalDetailSteps=1514348460000##3067##1082453##77229##71899##120374663,1
55ab60b0,setTodayTotalDetailSteps=1514874900000##9729##257076##32208##29189##189061708,1
1d7899d3,setTodayTotalDetailSteps=1514789100000##651##93669##31610##18631##103225257,1
02d78905,setTodayTotalDetailSteps=1514525400000##2448##1279386##83501##100712##297299628,1
a498ad41,setTodayTotalDetailSteps=1514437800000##3073##1153231##77229##73641##209706201,1
6eb4f2ba,setTodayTotalDetailSteps=1514375400000##5871##1093555##77229##72294##147320381,1
9db495b5,setTodayTotalDetailSteps=1514603640000##1315##1350231##84671##101811##45553464,1
e9c9c890,setTodayTotalDetailSteps=1514805720000##4422##98539##31610##18631##119850039,1
3ba40b70,startTimer start autoSync,11
26c01a3a,setTodayTotalDetailSteps=1514118900000##13269##712051##14857##33271##18257538,1
806854ec,setTodayTotalDetailSteps=1514195820000##5832##787584##45591##57350##95159021,1
82892cd9,setTodayTotalDetailSteps=1514685360000##2512##10722##0##1987##127250700,1
4307c7ab,setTodayTotalDetailSteps=1514525460000##2499##1284163##83501##100712##297329627,1
71d63053,setTodayTotalDetailSteps=1514643780000##7861##1533426##84671##106890##85665311,1
69814372,setTodayTotalDetailSteps=1514521380000##1202##1219566##83501##91877##293256935,1
5a46d2ed,setTodayTotalDetailSteps=1514806080000##4950##117835##31610##19177##120223143,1
f08aaa19,setTodayTotalDetailSteps=1514633280000##5996##1454039##84671##106890##75165480,1
a049c9e0,setTodayTotalDetailSteps=1514643780000##7957##1544256##84671##106890##85716821,1
f41fe157,setTodayTotalDetailSteps=1514686620000##3823##10722##24674##3673##747613,1
2fcadd84,setTodayTotalDetailSteps=1514736600000##12##92787##31610##18631##50731633,1
