EventId,EventTemplate,Occurrences
3c7e27d2,<*> <<< CFByteFlume >>> fbf_TCPConnEventHandler: <*> tcp_connection succeeded in reconnection attempt. Network problem appears to be resolved.,2
bceb4345,"SecOSStatusWith error:[-50] Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}",71
c6d1845b,PM response took <*> ms <*> <*>,239
6c59fc08,AirPort: Link Down on en0. Reason <*> (Disassociated <*> <*> <*>,77
a12012c8,"NETWORK: requery, 0, 0, 0, 0, <*> items, fQueryRetries, <*> fLastRetryTimestamp, <*>",234
7562e40d,KeychainGetICDPStatus: keychain: -25300,233
c405e5b2,tcp_connection_destination_perform_socket_connect <*> connectx to <*> failed: <*> Network is <*>,59
d57cf32c,"hibernate_machine_init pagesDone <*> sum2 <*> time: <*> ms, disk(0x20000) <*> Mb/s, comp bytes: <*> time: <*> ms <*> Mb/s, crypt bytes: <*> time: <*> ms <*> Mb/s",19
832283b9,Captive: CNPluginHandler en0: <*>,172
ea92f231,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,164
699a9e89,Captive: en0: Not probing <*> (cache indicates not captive),49
f09b7e9d,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from <*> to <*>,149
d79ad80b,"IOHibernatePollerOpen, ml_get_interrupts_enabled 0",13
9f6d6604,<*> <<<< IQ-CA >>>> piqca_setUsePreQueue: <*> rejecting report of layer being serviced - IQ has not yet begun to update,56
c5de5950,RTC: PowerByCalendarDate setting ignored,83
6995a7cd,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: <*> <*>,202
91eeaa24,setting hostname to <*>,137
f51f0e26,network changed: <*> <*> <*> <*> SMB,123
98cfb00f,ARPT: <*> ARPT: Wake Reason: Wake on <*> <*>,128
016decae,AppleCamIn::wakeEventHandlerThread,372
8f7d765f,kern_open_file_for_direct_io(0),46
5faf7ee1,button report: <*>,218
246a8684,Unexpected payload found for message <*> dataLen <*>,83
a08ad6f4,<*> <*> <*> [lvl=2] main() <*> <*> <*>,20
b58d6d06,Saw change in network reachability <*>,126
92121a91,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,171
0753c14d,ARPT: <*> wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq <*> Ack <*> Win size <*>,151
5d93f388,"device_generate_lock_screen_screenshot: authw <*> 0, <*> <*> shield <*> dev [1440,900]",45
e4d725b2,<*> started,43
a65ff77f,<*> Frequent transitions for interface <*> <*>,165
d477ed02,"pages <*> wire <*> act <*> inact <*> cleaned 0 spec <*> zf <*> throt 0, compr <*> xpmapped 40000",35
b7844740,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>,218
b5dd3697,ASL Sender Statistics,198
de1b8e5e,AirPort: Link Up on <*>,251
7fac0d01,Telling CSI to <*> low power.,63
e61842f1,ARPT: <*> AirPort_Brcm43xx::powerChange: System Sleep,183
7771bb1b,<*> manager is not powered on,54
ca177a76,"polled file major 1, minor 0, blocksize 4096, pollers 5",48
7a123c93,KeychainGetICDPStatus: status: off,223
2fe4ad5c,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,165
cace4a18,Captive: [CNInfoNetworkActive:1748] en0: SSID <*> making interface primary (cache indicates network not captive),57
2bd47c8f,<*> took <*> ms,61
90685372,<IMMacNotificationCenterManager: <*> <*> <*> <*>,95
42e9195d,############################## _getSysMsgList,119
879f9d34,Wake reason: <*> <*>,102
0b29f176,<*> Entered,67
b0ae159c,[HID] [ATC] [Error] AppleDeviceManagementHIDEventService::start Could not make a string from out <*> notification key,34
5a47df7d,_CGXRemoveWindowFromWindowMovementGroup: window <*> is not attached to window <*>,6
cc50f92a,<*> : Scanning mode Contacts Only,68
8f5dffe0,"ARPT: <*> wl0: Roamed or switched channel, reason <*> bssid <*> last RSSI <*>",52
ecf18144,hibernate_page_list_setall time: <*> ms,42
2d0d617f,CCFile::captureLogRun() Exiting CCFile::captureLogRun,403
0c7af280,<*> : Starting AirDrop server for user 501 on wake,37
5255cceb,<*> <*> <*> [lvl=2] -[KSOmahaServer updateInfosForUpdateResponse:updateRequest:infoStore:upToDateTickets:updatedTickets:events:errors:] Response passed CUP validation.,6
7fcc70a2,IOPolledFilePollersOpen(0) <*> ms,19
5722d0e3,CCProfileMonitor::freeResources done,20
229f2521,"Google Chrome <*> triggered unnest of range 0x7fff93c00000->0x7fff93e00000 of DYLD shared region in VM map <*> While not abnormal for debuggers, this increases system memory footprint until the target exits.",55
31fcada6,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0,184
8274cb77,"network_reachability_changed : network is not reachable, netbiosd is shutting down",55
0c1adb93,Error: [AppleBluetoothHIDDeviceGen2][_setEventService:]Couldn't copy BD_ADDR,37
e9aa33af,<*> <<< FigDiskCacheRepository >>> fdcr_GetFileStats: stat failed for <*> err = 2,10
209c69a9,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,270
c17f6d5d,INIT -- Host controller is published,38
99b87c94,ARPT: <*> wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,194
4cce1026,<*> <*> <*> [lvl=2] -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] Starting engine thread,7
4cedf359,Unable to simultaneously satisfy constraints:,94
4b4d8b6f,<*> done: last_valid_compact_indx <*>,42
16651397,tcp_connection_destination_perform_socket_connect <*> connectx to <*> failed: [65] No route to host,20
a9d25eb5,"CoreAnimation: warning, deleted thread with uncommitted CATransaction; set CA_DEBUG_TRANSACTIONS=1 in environment to log backtraces.",17
a734f3ad,**** [IOBluetoothFamily][ProcessBluetoothTransportShowsUpActionWL] -- Connected to the transport successfully -- 0x5fd0 -- 0x9a00 -- <*> ****,23
da777c5b,-------------handle0x210-------------Enter,5
c95f4a44,<*> <*> signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/Player/FigPlayer_Async.c line <*>,83
a041eae4,AppleActuatorHIDEventDriver: stop,22
a91f5e42,ARPT: <*> wl0: setup_keepalive: Local port: <*> Remote port: <*>,144
72fdae65,full wake <*> (reason <*> <*> ms,20
3da9e2dc,Previous <*> cause: <*>,201
8efa77b8,WARNING: hibernate_page_list_setall skipped <*> xpmapped pages,41
13e1ed10,<*> <*> <*> [lvl=2] -[KSAgentApp(KeystoneDelegate) updateEngineFinishedWithErrors:] Keystone finished: <*>,17
cdd7b18f,"hibernate_alloc_pages act <*> inact <*> anon <*> throt 0, spec <*> wire <*> wireinit 39927",21
9815ad44,[BluetoothHIDDeviceController] <*>,78
20465e59,CGSConnectionByID: 0 is not a valid connection ID.,6
beb0a91d,Garcon is ready (1 alive).,1
30c18829,<*> ERROR: 177: timed out after <*> <*> <*> mMajorChangePending=0,26
c24299f2,ARPT: <*> wl0: wl_update_tcpkeep_seq: Original Seq: <*> Ack: <*> Win size: <*>,131
79cb7316,BuildActDeviceEntry <*>,47
9bf40a88,nw_path_query_lqm Tried to query LQM on path with no interfaces,3
48b41a73,"securityd_xpc_dictionary_handler cloudd[326] copy_matching Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}",71
a5e823f1,-[MMCoreTextView(Drawing) batchDrawData:]@1058: Conversion error: some text may not be rendered,2
baac63ed,CCProfileMonitor::setStreamEventHandler,12
2874a578,RTC: Maintenance <*> <*> sleep <*> <*>,78
a38de5bb,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" <*> {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" <*> <*> <*> <*> NSLocalizedDescription=The Internet connection appears to be offline.}}, <*> <*> <*> <*> NSLocalizedDescription=The Internet connection appears to be offline.}",23
ac18d0cb,tcp_connection_destination_handle_tls_close_notify <*> closing socket due to TLS CLOSE_NOTIFY alert,17
81c4f0ae,"[CardDAVPlugin-ERROR] -getPrincipalInfo:[_controller <*> Error Domain=NSURLErrorDomain Code=-1001 ""The request timed out."" <*> {Error Domain=kCFErrorDomainCFNetwork Code=-1001 ""The request timed out."" <*> <*> _kCFStreamErrorCodeKey=-2102, _kCFStreamErrorDomainKey=4, NSLocalizedDescription=The request timed out.}}, <*> <*> _kCFStreamErrorDomainKey=4, _kCFStreamErrorCodeKey=-2102, NSLocalizedDescription=The request timed out.}",11
de24e21c,hibernate_teardown completed - discarded <*>,21
3ec86991,Could not get event name for stream/token: <*>/4505: 132: Request for stale data,1
02c53fa6,<*> completed - took <*> msecs,39
24508ac9,plugin <*> invalidated,29
83b3b3d7,"ARPT: <*> IOPMPowerSource Information: <*> SleepType: Standby, 'ExternalConnected': <*> 'TimeRemaining': <*>",52
6a81335d,<*> <*> <*> [lvl=2] -[KSOutOfProcessFetcher(PrivateMethods) launchedHelperTaskForToolPath:error:] KSOutOfProcessFetcher launched '/Users/xpc/Library/Google/GoogleSoftwareUpdate/GoogleSoftwareUpdate.bundle/Contents/MacOS/ksfetch' with process id: <*>,13
e194959f,IOHibernatePollerOpen(0),20
ebc0a1ae,.sdef warning for <*> <*> of <*> <*> <*> <*> <*> <*> Suite': <*> is not a valid type name.,13
3b5e5eaf,"VDCAssistant:  Found a camera (0x1430000005ac8290) , but was not able to start it up (0x0 -- (os/kern) successful)",21
f74428c8,network changed,2
0f0c2047,<*> <<<< CRABS >>>> crabsFlumeHostUnavailable: <*> Byte flume reports host unavailable.,80
62a029a2,[BluetoothHIDDeviceController]ERROR: Could not find the disconnected object,38
a3ed931c,"Service ""<*>"" tried to hijack endpoint ""<*>"" from owner: <*>",15
1bf3d457,"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3",168
f8c8f20c,tcp_connection_destination_perform_socket_connect <*> connectx to <*> failed: [49] Can't assign requested address,8
94f37b2f,assertion failed: 15G1510: <*> + 38574 [10D2E324-788C-30CC-A749-55AE67AEC7BC]: 0x7fc235807b90,24
53faf4a2,Wake reason: <*>,71
7b8bc33b,"hibernate_machine_init: state 2, image pages <*> sum was <*> imageSize <*> image1Size <*> conflictCount <*> nextFree <*>",15
47bc472f,<*> Failed to read DnsConfig.,66
5958dfc0,[<*>] [Coalescing failed operation [<CalDAVAccountRefreshQueueableOperation: <*> Sequence: 0>]],7
bbfca46f,en0: Supported channels 1 2 3 4 5 6 7 8 9 10 11 12 13 36 40 44 48 52 56 60 64 100 104 108 112 116 120 124 128 132 136 140 144 149 153 157 161 165,86
79084c06,"no application identifier provided, can't use provisioning profiles <*>",14
9492eb67,"[<*>] [Account refresh failed with error: Error Domain=NSURLErrorDomain Code=-1009 ""似乎已断开与互联网的连接。"" <*> CalDAVErrFromRefresh=YES, <*> {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""似乎已断开与互联网的连接。"" <*> <*> _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=似乎已断开与互联网的连接。}}, <*> NSLocalizedDescription=似乎已断开与互联网的连接。, _kCFStreamErrorDomainKey=12, <*> _kCFStreamErrorCodeKey=8}]",23
c2ec6658,<*> <*> <*> [lvl=2] -[KSAgentUploader fetcher:finishedWithData:] Successfully uploaded stats to <NSMutableURLRequest: <*> { URL: https://<*>/service/update2 },6
1e98a618,IOBluetoothUSBDFU::probe,20
1ec5726e,Performing context menu action,2
58c2282a,<*> <*> <*> [lvl=2] <*> <*> KSOutOfProcessFetcher <*> <*> <*> URL: <*>,14
8a0e18ac,<*> FigFileForkOpenMainByCFURL signalled err=35 (errno) (open failed) at /Library/Caches/<*>/Sources/CoreMedia_frameworks/<*>/Sources/Platform/Darwin/DarwinFile.c line 456,14
832edc2a,<*> <*> <*> [lvl=2] -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] Finished with engine thread,10
5c868c23,"<*> <*> <*> [lvl=2] -[KSUpdateEngine updateAllExceptProduct:] KSUpdateEngine updating all installed products, except:'<*>'.",10
8ca4923d,<*> <<<< FigFile >>>> FigFileForkOpenMainByCFURL: opening url <*> path <*> options 0x00000480 failed errno 35 Resource temporarily unavailable,13
9464abfc,**** [IOBluetoothHostControllerUSBTransport][start] -- completed -- result = TRUE -- <*> ****,28
7bb233c9,Couldn't find a requirement string for masquerading client <*>,5
bf4fb486,"blued: unable to relinquishBluetoothPagingLockAndReply Error Domain=<*> Code=8 ""(null)""",5
8d60a944,Checking iCDP status for DSID 874161398 (checkWithServer=0),14
fce68136,<*> <*> <*> [lvl=2] main() ksfetch fetching URL (<NSMutableURLRequest: <*> { URL: <*> }) to <*>,12
f7ef02dd,Opened file <*> size <*> extents <*> maxio 2000000 ssd 1,43
a692776c,<*> <*> <*> [lvl=2] -[KSCheckAction performAction] KSCheckAction checking 1 ticket(s).,13
c85ba195,<*> <<<< CRABS >>>> crabsFlumeHostAvailable: <*> Byte flume reports host available again.,71
038257e5,hibernate_page_list_setall found pageCount <*>,22
b1be0d6d,"[Accounts] Failed to update account with identifier <*> error: Error Domain=ABAddressBookErrorDomain Code=1002 ""(null)""",43
87880e8d,<*> discard act <*> inact <*> purgeable <*> spec <*> cleaned 0,36
38f5380c,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1001 ""The request timed out."" <*> {Error Domain=kCFErrorDomainCFNetwork Code=-1001 ""The request timed out."" <*> <*> _kCFStreamErrorCodeKey=-2102, _kCFStreamErrorDomainKey=4, NSLocalizedDescription=The request timed out.}}, <*> <*> _kCFStreamErrorDomainKey=4, _kCFStreamErrorCodeKey=-2102, NSLocalizedDescription=The request timed out.}",9
c760a0f5,Sandbox: <*> deny(1) mach-lookup <*>,30
cae97e7c,[ChromeExistion Version:<*>],19
8d0bbd5d,"ARPT: <*> wl0: MDNS: 0 SRV Recs, 0 TXT Recs",153
4279d8f0,<*> : Discoverable mode changed to Off,32
1570d4da,enabling <*> for plug-in <*> <*> <*>,37
c12348be,"In -[NSApplication(NSQuietSafeQuit) _updateCanQuitQuietlyAndSafely], _LSSetApplicationInformationItem(NSCanQuitQuietlyAndSafely) returned error -50",3
b94b8842,Surface test allowed updates after <*> attempts <*> ms),13
140bf2e0,"hibernate_teardown: mark_as_unneeded_pages 4096, <*> <*>",20
ee8ee29b,CCXPCService::setStreamEventHandler Registered for notification callback.,22
1f4bfd0d,<*> deny mach-lookup <*>,54
98709a6a,Daemon connection invalidated!,15
814e9471,**** [BroadcomBluetoothHostControllerUSBTransport][start] -- Completed (matched on Device) -- <*> ****,20
aaabaca0,.sdef warning for argument '' of command <*> <*> <*> <*> <*> <*> <*> Suite': <*> is not a valid type name.,2
34f6cd94,IOBluetoothUSBDFU::probe avoid Bluetooth automatic firmware update because USB Bluetooth active,21
8dcff0e5,handle_will_sleep_auth_and_shield_windows: err 0x0,13
c85b925c,"booter start at <*> ms smc 0 ms, [18, 0, 0] total <*> ms, dsply 0, 0 ms, tramp <*> ms",24
118b2bf7,WARNING: Type1 font data isn't in the correct format required by the Adobe Type 1 Font Format specification.,21
c158ae63,hibernate_flush_memory: buffer_cache_gc freed up <*> wired pages,21
cde716e6,GVA warning: addNewReferenceEntry_MMCO mmcoFunc1 not found requested <*> curr = <*>,3
9d1238ae,<*> <*> <*> [lvl=2] main() Setting up download file handles...,14
3e741421,hibernate_page_list_setall(preflight <*> start,44
94d282ea,<*> <*> <*> [lvl=2] main() Fetcher received a request: <NSMutableURLRequest: <*> { URL: <*> },13
aa66c420,"[CardDAVPlugin-ERROR] -getPrincipalInfo:[_controller principalPropertiesAtURL:https://xpcben%40gmail.com@<*>/carddav/v1/principals/xpcben%40gmail.com/] Error Domain=CoreDAVErrorDomain Code=1 ""(null)""",3
54416845,[CardDAVPlugin-ERROR] -getHomeInfo:[_controller containersAtURLs:{(,10
8e1735b8,<*> Class <*> is implemented in both /Library/QuickLook/iWork.qlgenerator/Contents/MacOS/iWork and /System/Library/PrivateFrameworks/OfficeImport.framework/Versions/A/OfficeImport. One of the two will be used. Which one is undefined.,14
f70e801f,<*> <*> <*> [lvl=2] -[KSUpdateEngine(PrivateMethods) updateFinish] KSUpdateEngine update processing complete.,15
730bcd7b,<*> <*> <*> [lvl=2] -[KSPrefetchAction performAction] KSPrefetchAction no updates to prefetch.,9
83801e0d,ASSERTION FAILED: dvcAddrRef != ((void *)0) -[DriverServices getDeviceAddress:] line: 2789,44
8e73f6c4,<*> : <*> <*> hashes,46
f81e9894,Host controller terminated,21
876e640a,(DiskStore.Normal:2382) 12001 <*>,4
c374523c,<*> Could not write data to client <*> because of error - aborting connection,3
8019b56a,"[23:50:57.517] <<< FFR_Common >>> FigFormatReaderCreateForStreamReturningMatchingContainerLabelType: *** Could not find format reader for URL <*> path ""/Users/xpc/Desktop/[Kamigami] Sword Art Online [BDrip 1920x1080 x264 FLAC MKV Sub(Chs,Jap)]/[Kamigami] Sword Art Online - <*> [BDrip 1920x1080 x264 FLAC].mkv"" extension ""mkv"" FileType '' MIMETYPE ""(null)"" SuggFileName ""(null)"" SuggNameExtension ""(null)""",4
f1b7493a,(DiskStore.Normal:2382) 4001 1.014334,1
682a30c3,<*> : BTLE discovered device with hash <*> 00000000 0000>,4
40077747,encryptStart 14020,18
515677b7,CFNetwork SSLHandshake failed <*>,29
5dbf992a,device_generate_desktop_screenshot: authw <*> shield <*>,47
2e7a9140,(ImportBailout.Error:1331) Asked to exit for Diskarb,25
b7a26d1b,ERROR | -[LWBuiltInScreenLockAuthLion <*> | Attempted to <*> an observer when <*> observing,7
d0602538,<IMMacNotificationCenterManager: <*> Updating enabled: <*> (Topics: (,38
0581bc42,network changed: <*> DNS- Proxy-,65
f07b99e7,"mDNSOffloadUserClient: GetKeepaliveData: tcp.info sysctl failed, err=2.  a8e6e2c.49827 -> 11f90c8b.5223",1
cb8d5eeb,<*> : Discoverable mode changed to Contacts Only,37
feb55f06,DB Path: /Users/xpc/Library/Containers/<*>/Data/Documents/contents/916639562/QQ.db,10
af56cadc,Stream <*> is sending an event before being opened,35
af9e631f,Error -60005 creating authorization,8
a4cddf09,PMStats: Hibernate read took <*> ms,24
4128ff64,"ARPT: <*> wl0: Beacon Loss Event, last <*>",2
37c8aee1,"CFPasteboardRef CFPasteboardCreate(CFAllocatorRef, CFStringRef) : failed to create global data",36
164db6d5,hibernate_machine_init reading,25
b8310bd4,Failed to <*> a scan - central is not powered on: <*>,35
84c12fd5,vm_compressor_flush - starting,27
3b46cd55,childFrame with no value: <_SOAPParserFrame: <*> EWSMailboxTypeTypeDefinition:__NSCFString (Inlined Arrays: (null)),9
6ecadd3f,"IOPMrootDomain: idle cancel, state 1",38
e67adb5b,<*> <*> <*> [lvl=2] -[FetchDelegate fetcher:finishedWithData:] Fetcher downloaded successfully data of length: 0,11
9379fc26,<*> <*> <*> [lvl=2] KSHelperReceiveAllData() KSHelperTool read <*> bytes from stdin.,13
e60c49e6,host connection <NSXPCConnection: <*> connection from pid <*> invalidated,26
34e4e02b,<*> <*> <*> [lvl=2] -[KSOutOfProcessFetcher(PrivateMethods) helperDidTerminate:] KSOutOfProcessFetcher fetch ended for URL: <*>,11
d6d8efad,LaunchServices: Could not store lsd-identifiers file at /private/var/db/lsd/<*>,5
bde4c2be,[<*>] [Failed to refresh <CalManagedSubscriptionInfo: <*> (entity: SubscriptionInfo; id: 0x401eeb <x-coredata://DB05755C-483D-44B7-B93B-ED06E57FF420/SubscriptionInfo/p1> ; data: {,3
7d87b79d,00:04:54.559 : Terminate AirDrop P2P link,1
2691913f,AIDA Notification plugin running,16
fe221b33,UNINSTALLED:<*> <*>(7.55) <*> /Applications/Skype.app/Contents/PlugIns/<*>,4
2828f200,"<*> <*> <*> [lvl=2] -[KSAgentApp updateProductWithProductID:usingEngine:] Checking for updates for ""<*>"" using engine <*>",11
b35055fa,wake time set <*> s,16
c6b756d6,<*> <*> <*> [lvl=2] -[KSOutOfProcessFetcher beginFetchWithDelegate:] KSOutOfProcessFetcher fetching from URL: <*>,17
e232b73f,Surface testing disallowed updates for 10 sequential attempts...,9
5ede7912,no sleep images for WillPowerOffWithImages,14
b1d02dee,url host = <*>,17
