EventId,EventTemplate,Occurrences
de1b8e5e,AirPort: Link Up on <*>,152
ca501184,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,271
d8cfefd6,<*> <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,190
8d0bbd5d,"ARPT: <*> wl0: MDNS: 0 SRV Recs, 0 TXT Recs",70
8640a5a0,"ARPT: <*> IOPMPowerSource Information: <*> SleepType: Normal Sleep, 'ExternalConnected': <*> 'TimeRemaining': <*>",162
a5714044,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,205
c6c6ddc6,<*> parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),49
5d3b8c8e,AppleCamIn::handleWakeEvent_gated,95
5633faf0,"ARPT: <*> IOPMPowerSource Information: <*> SleepType: Standby, 'ExternalConnected': No, 'TimeRemaining': <*>",17
4a019d20,CCFile::captureLog,173
fe0771c3,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,367
b55176d9,jemmytest,74
ee8ee29b,CCXPCService::setStreamEventHandler Registered for notification callback.,10
492d7cf0,Configuration Notice:,40
e17e31e5,Error in <*> -1856,26
7c9ca2b5,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",86
f1885a0f,CCFile::captureLogRun Skipping current file Dir file <*> Current File <*>,189
b35055fa,wake time set <*> s,8
c6d1845b,PM response took <*> ms <*> <*>,132
48b0490d,"hostControllerOnline - Number of Paired devices = 1, List of Paired devices = (",14
d9e7a914,<*> FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/LegibleOutput/FigAgglomerator.c line 92,192
b4bf6097,<*> : BTLE scanner Powered <*>,78
13c2a597,ARPT: <*> wl0: wl_update_tcpkeep_seq: Original Seq: <*> Ack: <*> Win size: 4096,75
cdd7b18f,"hibernate_alloc_pages act <*> inact <*> anon <*> throt 0, spec <*> wire <*> wireinit 39927",7
209c69a9,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,103
703d433b,ARPT: <*> wl0: <*> <*> <*> <*>,220
c5e4fa9e,hibernate_page_list_setall preflight pageCount <*> est comp <*> setfile <*> min 1073741824,11
c86dfdd9,Bluetooth -- LE is supported - Disable LE meta event,86
54c05f44,tcp_connection_handle_connect_conditions_bad <*> failed: 3 - No network route,151
3da9e2dc,Previous <*> cause: <*>,115
4cedf359,Unable to simultaneously satisfy constraints:,49
229f2521,"Google Chrome <*> triggered unnest of range 0x7fff93c00000->0x7fff93e00000 of DYLD shared region in VM map <*> While not abnormal for debuggers, this increases system memory footprint until the target exits.",26
a12012c8,"NETWORK: requery, 0, 0, 0, 0, <*> items, fQueryRetries, <*> fLastRetryTimestamp, <*>",111
bb15d06c,Sandbox: <*> deny(1) <*> <*>,325
fea8a7f7,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = <*> unplug = 0,330
118b2bf7,WARNING: Type1 font data isn't in the correct format required by the Adobe Type 1 Font Format specification.,8
8e73f6c4,<*> : <*> <*> hashes,24
ecf18144,hibernate_page_list_setall time: <*> ms,22
4d69df78,Error returned from iconservicesagent: (null),126
ecd68958,en0: <*> changed to <*>,457
8fc06651,Sandbox: QQ(10018) deny(1) mach-lookup <*>,8
a91f5e42,ARPT: <*> wl0: setup_keepalive: Local port: <*> Remote port: <*>,91
42e9195d,############################## _getSysMsgList,67
a097cfec,<*> <<<< CRABS >>>> crabsFlumeHostAvailable: [0x7f961cf08cf0] Byte flume reports host available again.,30
f09b7e9d,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from <*> to <*>,71
ff56e017,the url = <*>,9
98cfb00f,ARPT: <*> ARPT: Wake Reason: Wake on <*> <*>,82
e3d70e64,<*> <*> | I | VoipWrapper | DAVEngineImpl.cpp:1400:Close | close video chat. llFriendUIN = <*>,55
33b587ef,ARPT: <*> wl0: setup_keepalive: Seq: <*> Ack: <*> Win size: 4096,70
d8e2131a,[<*>] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-8].],40
c6b40f22,Captive: [CNInfoNetworkActive:1748] en0: SSID 'CalVisitor' making interface primary (cache indicates network not captive),35
9815ad44,[BluetoothHIDDeviceController] <*>,46
cc50f92a,<*> : Scanning mode Contacts Only,33
883aa790,ARPT: <*> AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,97
7674dda1,network changed: <*> <*> DNS! Proxy SMB,56
61cb43e6,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",74
0eeaba1d,Invalid Connection ID 0,2
c95f4a44,<*> <*> signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/Player/FigPlayer_Async.c line <*>,53
9cf261a8,ARPT: <*> wlc_dump_aggfifo:,73
de24e21c,hibernate_teardown completed - discarded <*>,11
40077747,encryptStart 14020,10
bceb4345,"SecOSStatusWith error:[-50] Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}",38
c5de5950,RTC: PowerByCalendarDate setting ignored,43
ac18d0cb,tcp_connection_destination_handle_tls_close_notify <*> closing socket due to TLS CLOSE_NOTIFY alert,10
55561498,ARPT: <*> wl0: MDNS: IPV6 Addr: <*>,221
91eeaa24,setting hostname to <*>,57
832283b9,Captive: CNPluginHandler en0: <*>,98
4b4d8b6f,<*> done: last_valid_compact_indx <*>,19
2828f200,"<*> <*> <*> [lvl=2] -[KSAgentApp updateProductWithProductID:usingEngine:] Checking for updates for ""<*>"" using engine <*>",4
b9b132a2,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/<*>/Contents/MacOS/<*> error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/<*>",157
1b7a983d,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,131
2fe4ad5c,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,79
6995a7cd,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: <*> <*>,98
016decae,AppleCamIn::wakeEventHandlerThread,191
828ebfee,<*> : <*> <*> <*>,40
7fac0d01,Telling CSI to <*> low power.,34
cb6d7ba7,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) <*> <*> +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),85
5faf7ee1,button report: <*>,109
b7a2d271,en0::IO80211Interface::postMessage bssid changed,94
b8310bd4,Failed to <*> a scan - central is not powered on: <*>,18
d11880cb,Unknown class FRToolbar in Interface Builder file at path /System/Library/PrivateFrameworks/StoreUI.framework/Resources/Base.lproj/FRStoreViewController.nib.,1
879f9d34,Wake reason: <*> <*>,67
b8b74f3f,CCFile::copyFile fileName is <*> source <*> dest <*>,219
c12348be,"In -[NSApplication(NSQuietSafeQuit) _updateCanQuitQuietlyAndSafely], _LSSetApplicationInformationItem(NSCanQuitQuietlyAndSafely) returned error -50",3
93894160,Caching encoded userInfo to use until we are marked dirty again (UAUserActivity.m #1567),1
48b41a73,"securityd_xpc_dictionary_handler cloudd[326] copy_matching Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}",49
02c53fa6,<*> completed - took <*> msecs,25
df7d7c2a,in6_unlink_ifa: IPv6 address <*> has no prefix,124
5ede7912,no sleep images for WillPowerOffWithImages,7
2874a578,RTC: Maintenance <*> <*> sleep <*> <*>,39
9a054d77,-[NETClientConnection effectiveBundleID] using process name <*> as bundle ID (this is expected for daemons without bundle ID,124
8f5dffe0,"ARPT: <*> wl0: Roamed or switched channel, reason <*> bssid <*> last RSSI <*>",13
87c0c275,Unrecognized XSSimpleTypeDefinition: OneOff,4
c405e5b2,tcp_connection_destination_perform_socket_connect <*> connectx to <*> failed: <*> Network is <*>,38
bbfca46f,en0: Supported channels 1 2 3 4 5 6 7 8 9 10 11 12 13 36 40 44 48 52 56 60 64 100 104 108 112 116 120 124 128 132 136 140 144 149 153 157 161 165,42
5c63353a,"11: DNSServiceCreateConnection: 0 registered records, 1 kDNSServiceFlagsShareConnection operation PID[53](configd)",1
b58d6d06,Saw change in network reachability <*>,60
005b6de9,AirPort: Link Down on awdl0. Reason 1 (Unspecified).,79
8efa77b8,WARNING: hibernate_page_list_setall skipped <*> xpmapped pages,23
54416845,[CardDAVPlugin-ERROR] -getHomeInfo:[_controller containersAtURLs:{(,8
47bc472f,<*> Failed to read DnsConfig.,31
b5dd3697,ASL Sender Statistics,125
53faf4a2,Wake reason: <*>,40
31fcada6,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0,85
24508ac9,plugin <*> invalidated,15
d57cf32c,"hibernate_machine_init pagesDone <*> sum2 <*> time: <*> ms, disk(0x20000) <*> Mb/s, comp bytes: <*> time: <*> ms <*> Mb/s, crypt bytes: <*> time: <*> ms <*> Mb/s",14
92121a91,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,106
793e6b56,<IMMacNotificationCenterManager: <*> notification observer: <*> notification: __CFNotification <*> {name = <*>,19
44545874,TBT W (2): 0x0040 [x],114
84296ac1,-[ABAddressBook save] failed. (<ABAddressBook: <*>,4
a9d25eb5,"CoreAnimation: warning, deleted thread with uncommitted CATransaction; set CA_DEBUG_TRANSACTIONS=1 in environment to log backtraces.",9
c8ade769,<<<< MediaValidator >>>> <*> Unrecognized codec <*>,14
a8274058,vm_compressor_fastwake_warmup <*> - <*> - starting,3
e61842f1,ARPT: <*> AirPort_Brcm43xx::powerChange: System Sleep,101
94349d5a,sigio_handler: sigio_handler_active != <*>,28
0f0c2047,<*> <<<< CRABS >>>> crabsFlumeHostUnavailable: <*> Byte flume reports host unavailable.,31
0b08c3d9,<*> FigAtomStreamAdvanceToNextAtomWithType signalled err=-12894 (kFigAtomStream_BadLengthInAtom) (Atom had a bogus length) at /Library/Caches/<*>/Sources/CoreMedia_frameworks/<*>/Sources/Utilities/FigAtomStream.c line 703,3
4cce1026,<*> <*> <*> [lvl=2] -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] Starting engine thread,4
5a47df7d,_CGXRemoveWindowFromWindowMovementGroup: window <*> is not attached to window <*>,4
0581bc42,network changed: <*> DNS- Proxy-,26
7771bb1b,<*> manager is not powered on,27
7562e40d,KeychainGetICDPStatus: keychain: -25300,113
f7ef02dd,Opened file <*> size <*> extents <*> maxio 2000000 ssd 1,19
3b46cd55,childFrame with no value: <_SOAPParserFrame: <*> EWSMailboxTypeTypeDefinition:__NSCFString (Inlined Arrays: (null)),2
1ca51907,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,87
5dbf992a,device_generate_desktop_screenshot: authw <*> shield <*>,20
4b8095ea,en0: Supported channels 1 2 3 4 5 6 7 8 9 10 11 12 13 36 40 44 48 52 56 60 64 100 104 108 112 116 120 124 128 132 136 140 144 149 153 157 161,35
fce68136,<*> <*> <*> [lvl=2] main() ksfetch fetching URL (<NSMutableURLRequest: <*> { URL: <*> }) to <*>,7
8f8ef862,ARPT: <*> AirPort_Brcm43xx::syncPowerState: WWEN[enabled],82
a507ad97,<*> dealloc,145
31dee761,AutoSubmitPreference is 0,4
d0b48203,handle_will_sleep_auth_and_shield_windows: Deferring.,19
ea92f231,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,84
fddcfc77,"Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0",73
c33b47fd,[HID] [MT] <*> entered,45
d477ed02,"pages <*> wire <*> act <*> inact <*> cleaned 0 spec <*> zf <*> throt 0, compr <*> xpmapped 40000",22
9d1238ae,<*> <*> <*> [lvl=2] main() Setting up download file handles...,7
c35492ee,efi pagecount 72,11
98fe7210,network changed: <*> <*> <*> SMB,37
846f3d0d,FrameReceiverMessageCallback: KernelFrameDropNotification (Frames are dropping).  The firmware is not returning buffers quickly enough.,4
98709a6a,Daemon connection invalidated!,5
5d93f388,"device_generate_lock_screen_screenshot: authw <*> 0, <*> <*> shield <*> dev [1440,900]",20
a65ff77f,<*> Frequent transitions for interface <*> <*>,83
a3b4c6f9,<*> <*> <*> [lvl=2] main() Fetcher received a download path: <*>,9
52be8b49,network changed: v4(en0-:<*>) <*> DNS- Proxy-,6
2e7a9140,(ImportBailout.Error:1331) Asked to exit for Diskarb,13
ca177a76,"polled file major 1, minor 0, blocksize 4096, pollers 5",23
6ecadd3f,"IOPMrootDomain: idle cancel, state 1",17
5731d926,<*> <*> <*> [lvl=2] -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] Checking with local engine: <*>,6
6c59fc08,AirPort: Link Down on en0. Reason <*> (Disassociated <*> <*> <*>,41
721d335d,2017-07-07 <*> <*> [lvl=2] -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] About to run checks for any other apps.,2
d0602538,<IMMacNotificationCenterManager: <*> Updating enabled: <*> (Topics: (,24
ee436bf7,"2017-07-06 <*> <*> [lvl=2] -[KSAgentApp updateProductWithProductID:usingEngine:] Done checking for updates for '""All Products""' using engine <*>",3
1f4bfd0d,<*> deny mach-lookup <*>,24
6802d2e8,"Unexpected payload found for message 9, dataLen 0",45
79cb7316,BuildActDeviceEntry <*>,20
9464abfc,**** [IOBluetoothHostControllerUSBTransport][start] -- completed -- result = TRUE -- <*> ****,8
6acacd5e,ChromeExistion main <*> = <*>,35
a6e0cad0,"[<*>] [Sync report for calendar home iCloud, failed with error Error Domain=NSURLErrorDomain <*> <*> <*> {Error Domain=kCFErrorDomainCFNetwork <*> <*> UserInfo={NSErrorFailingURLStringKey=https://13957525385%40163.com@<*>/874161398/calendars/, NSErrorFailingURLKey=https://13957525385%40163.com@<*>/874161398/calendars/, <*> <*> <*> NSErrorFailingURLStringKey=https://13957525385%40163.com@<*>/874161398/calendars/, NSErrorFailingURLKey=https://13957525385%40163.com@<*>/874161398/calendars/, <*> <*> <*>",5
75040252,"Page bounds {{0, 0}, {400, 400}}",11
0c138af4,<*> <*> <*> [lvl=2] main() ksfetch done fetching.,4
30c18829,<*> ERROR: 177: timed out after <*> <*> <*> mMajorChangePending=0,22
3dc31524,<*> <*> <*> [lvl=2] -[KSUpdateCheckAction(PrivateMethods) finishAction] KSUpdateCheckAction found updates: {( )},7
9243e37f,CGXDisplayDidWakeNotification <*> posting kCGSDisplayDidWake,17
9615b881,<*> mv_LowLevelCheckIfVideoPlayableUsingDecoder signalled err=-12956 (kFigMediaValidatorError_VideoCodecNotSupported) (video codec <*> at line 1921,4
086cf4fa,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! <*> <*> <*>,76
743588fe,"[18:08:56.174] <<<< CRABS >>>> crabsFlumeConnectionToHostLost: [0x7f9245213640] Byte flume reports connection to host lost. No error specified, using kCFURLErrorCannotConnectToHost.",1
730bcd7b,<*> <*> <*> [lvl=2] -[KSPrefetchAction performAction] KSPrefetchAction no updates to prefetch.,4
8148599e,tcp_connection_tls_session_error_callback_imp <*> __tcp_connection_tls_session_callback_write_block_invoke.434 error <*>,42
cf5553f2,"booter start at <*> ms smc 0 ms, <*> 0, 0] total <*> ms, dsply 0, 0 ms, tramp <*> ms",13
9f6d6604,<*> <<<< IQ-CA >>>> piqca_setUsePreQueue: <*> rejecting report of layer being serviced - IQ has not yet begun to update,24
a692776c,<*> <*> <*> [lvl=2] -[KSCheckAction performAction] KSCheckAction checking 1 ticket(s).,8
5722d0e3,CCProfileMonitor::freeResources done,6
a3ed931c,"Service ""<*>"" tried to hijack endpoint ""<*>"" from owner: <*>",11
87880e8d,<*> discard act <*> inact <*> purgeable <*> spec <*> cleaned 0,17
4255f0af,setsockopt - IP_ADD_MEMBERSHIP error -1 errno 49 (Can't assign requested address) group <*> on <*>,1
164db6d5,hibernate_machine_init reading,8
2bd47c8f,<*> took <*> ms,36
8501e33e,ARPT: <*> AQM agg results 0x8001 len hi/lo: 0x0 <*> BAbitmap(0-3) 0 0 0 0,77
a4cddf09,PMStats: Hibernate read took <*> ms,9
0b29f176,<*> Entered,44
04bb0c62,**** [IOBluetoothFamily][ProcessBluetoothTransportShowsUpActionWL] -- calling IOBluetoothFamily's registerService() -- 0x5fd0 -- 0x9a00 -- <*> ****,12
f81f9360,enabling <*> for plug-in <*>(1.0) <*> <*>,17
a6bd52ec,"bitmap_size 0x7f0fc, previewSize 0x4028, writing <*> pages @ 0x97144",7
baac63ed,CCProfileMonitor::setStreamEventHandler,7
d6e80949,AirPort: RSN handshake complete on en0,2
94f37b2f,assertion failed: 15G1510: <*> + 38574 [10D2E324-788C-30CC-A749-55AE67AEC7BC]: 0x7fc235807b90,19
0c1adb93,Error: [AppleBluetoothHIDDeviceGen2][_setEventService:]Couldn't copy BD_ADDR,24
c2ec6658,<*> <*> <*> [lvl=2] -[KSAgentUploader fetcher:finishedWithData:] Successfully uploaded stats to <NSMutableURLRequest: <*> { URL: https://<*>/service/update2 },4
8274cb77,"network_reachability_changed : network is not reachable, netbiosd is shutting down",33
af56cadc,Stream <*> is sending an event before being opened,14
71b9734e,Got an XPC error: Connection invalid,9
3788e169,<*> <*> <*> [lvl=2] -[KSOutOfProcessFetcher beginFetchWithDelegate:] KSOutOfProcessFetcher start fetch from URL: <*>,6
d4dd1f76,"[15:45:00.925] HTTPRequest figHttpRequestDidReceiveResponseCallback: received http response 403 (error -12660) for https://<*>/videoplayback?id=2e514773f43464a1&itag=22&source=picasa&requiressl=yes&ttl=transient&mm=30&mn=sn-n4v7sn7l&ms=nxu&mv=m&pl=32&ei=bRpcWciBEceg_APrnY7IBg&driveid=1gnwLnyKP9R-fC9jxSRZZwrozP28F1J5SDg&mime=video/mp4&lmt=1491688542449626&mt=1499208228&ip=2607:f140:6000:8:51cf:994c:36cb:1c56&ipbits=0&expire=1499222701&cp=QVJOQUNfUVdOQlhNOnlwZFotQjE0cHB4&sparams=ip,ipbits,expire,id,itag,source,requiressl,ttl,mm,mn,ms,mv,pl,ei,driveid,mime,lmt,cp&signature=4A681A1F0098A72657CBEA27CB92E1FA4E53698F.6756F013E02C3C0B007A44B04BBEB1013346BB50&key=ck2&app=explorer&cpn=Vt8eqXHZv-rwrYSf&c=WEB&cver=1.20170627",1
838d61b0,en0: DAD complete for <*> - duplicate found.,4
b2a94231,hibernate image path: /var/vm/sleepimage,12
b1be0d6d,"[Accounts] Failed to update account with identifier <*> error: Error Domain=ABAddressBookErrorDomain Code=1002 ""(null)""",21
d66910dc,storeaccountd(345) deny file-write-create /Users/xpc/Library/Caches/<*>/ProductionBag,3
fa8cbcc5,CCProfileMonitor::profileCallback Entered token:1,12
e4d725b2,<*> started,17
515677b7,CFNetwork SSLHandshake failed <*>,18
820d392f,hciControllerOnline; HID devices? 0,11
3e741421,hibernate_page_list_setall(preflight <*> start,23
1528f364,->  DNSServiceQueryRecord      0x0000D000  0 <*>. (PTR) PID[53](),2
e5d5eae1,en0: manual intervention required!,7
e53fcc69,<*> <*> <*> [lvl=2] -[KSUpdateCheckAction performAction] KSUpdateCheckAction starting update check for ticket(s): {(,4
7ad80bd1,"[Accounts] Current connection, <NSXPCConnection: <*> connection from pid <*> doesn't have account access.",15
34f6cd94,IOBluetoothUSBDFU::probe avoid Bluetooth automatic firmware update because USB Bluetooth active,9
104264df,"2017-07-05 16:18:06.771 GoogleSoftwareUpdateAgent[36128/0x7000002a0000] [lvl=2] -[KSAgentApp uploadStats:] Successfully uploaded stats <KSStatsCollection:0x100315e20 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/Stats/Keystone.stats"", count=5, stats={",1
814e9471,**** [BroadcomBluetoothHostControllerUSBTransport][start] -- Completed (matched on Device) -- <*> ****,13
0c7af280,<*> : Starting AirDrop server for user 501 on wake,8
83801e0d,ASSERTION FAILED: dvcAddrRef != ((void *)0) -[DriverServices getDeviceAddress:] line: 2789,19
f7046139,<*> <*> <*> [lvl=2] -[KSMultiUpdateAction performAction] <*> had no updates to apply.,12
feb55f06,DB Path: /Users/xpc/Library/Containers/<*>/Data/Documents/contents/916639562/QQ.db,2
3c318f9e,<*> fragManifold_PushBytes signalled err=-16046 (kFigManifoldError_UnexpectedInitData) (Second 'ftyp' atom encountered) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/FormatHandlers/Movie/FigMovieFragmentManifold.c line 1680,5
e611702a,en0 EAP-PEAP: successfully authenticated,2
4279d8f0,<*> : Discoverable mode changed to Off,22
9d41c689,00:03:06.167 : BTLE discovered device with hash <011bcf00 00000000 0000>,1
d704a1a5,network changed: DNS* <*>,25
3b5e5eaf,"VDCAssistant:  Found a camera (0x1430000005ac8290) , but was not able to start it up (0x0 -- (os/kern) successful)",7
90685372,<IMMacNotificationCenterManager: <*> <*> <*> <*>,41
f6b506b5,Unable to start NetBIOS name service:,7
e08c9501,<INFO> RQD: UserInfoUploadHandler clean  1 records,2
e67adb5b,<*> <*> <*> [lvl=2] -[FetchDelegate fetcher:finishedWithData:] Fetcher downloaded successfully data of length: 0,7
038257e5,hibernate_page_list_setall found pageCount <*>,10
a39a02b2,<*> <*> <*> [lvl=2] -[KSUpdateCheckAction(KSServerUpdateRequestDelegate) serverRequest:fetchedWithResponse:] KSUpdateCheckAction received KSServerUpdateResponse: <*>,6
3af3554b,<*> <*> <*> [lvl=2] -[KSAgentApp(KeystoneDelegate) updateEngineFinishedWithErrors:] Keystone finished: errors=0,12
efb9cb37,en0: 802.1X User Mode,1
e9aa33af,<*> <<< FigDiskCacheRepository >>> fdcr_GetFileStats: stat failed for <*> err = 2,8
82dab732,32: Could not write data to client PID[30311](<*>) because of error - aborting connection,1
b2490040,Failed to connect <*> outlet from <*> to <*> missing setter or instance variable,7
abba7daa,"XPC Error while checking if iCDP is enabled for DSID 874161398: Error Domain=NSCocoaErrorDomain Code=4099 ""The connection to service named <*> was invalidated."" UserInfo={NSDebugDescription=The connection to service named <*> was invalidated.}",5
24692431,"wifi scan failed with error: Error Domain=<*> Code=22 ""(null)""",1
2fee169d,***** Received request to scan at 30ms/60ms *****,3
eba71aaa,"hibernate_teardown: wired_pages <*> free_pages <*> active_pages <*> inactive_pages <*> speculative_pages 0, cleaned_pages 0, compressor_pages <*>",5
cb8d5eeb,<*> : Discoverable mode changed to Contacts Only,15
fa0ba32c,"NSURLSession/NSURLConnection HTTP load failed (kCFStreamErrorDomainSSL, -9802)",2
6c762eb7,<*> <*> <*> [lvl=2] -[KSAgentApp checkForUpdates] <*> update check.,10
c17f6d5d,INIT -- Host controller is published,13
94d282ea,<*> <*> <*> [lvl=2] main() Fetcher received a request: <NSMutableURLRequest: <*> { URL: <*> },6
6a81335d,<*> <*> <*> [lvl=2] -[KSOutOfProcessFetcher(PrivateMethods) launchedHelperTaskForToolPath:error:] KSOutOfProcessFetcher launched '/Users/xpc/Library/Google/GoogleSoftwareUpdate/GoogleSoftwareUpdate.bundle/Contents/MacOS/ksfetch' with process id: <*>,8
93036dd1,tcp_connection_destination_perform_socket_connect <*> connectx to <*> failed: <*> <*> <*> <*> <*>,18
