EventId,EventTemplate,Occurrences
ed971e23,REPORT : <*> <*> <*> 630,132
f5df7a00,<*> success,117
383bf012,setTodayTotalDetailSteps=1514805960000##4784##114743##31610##19177##120105322,1
812a5a6b,REPORT : <*> <*> <*> 270,123
2ebd4dc2,"saveStatData() type <*> = <*> = 2,who is 1",283
c26e27c9,REPORT : <*> <*> <*> 30,350
821f0ba3,REPORT : <*> <*> <*> 150,450
d35b3c81,<*> the <*> is true,379
a1e653fe,REPORT : <*> <*> <*> 90,543
de455030,setTodayTotalDetailSteps=1514643420000##7216##1485086##84671##106890##85317144,1
dd9e9246,setTodayTotalDetailSteps=1514041980000##7189##549659##8661##16256##30708710,1
27801432,Alarm uploadStaticsToDB <*>,79
aced4d5c,setTodayTotalDetailSteps=1514437860000##3199##1161156##77229##73641##209770423,1
c731166e,setTodayTotalDetailSteps=1514776320000##432##93395##31610##18631##90467013,1
bc00f459,uploadStaticsToDB() onResult type = <*> obj=true,89
b8f897f8,flush sensor data,382
4d4d9023,setTodayTotalDetailSteps=1514627460000##4829##1416011##84671##102904##69380643,1
161ba043,uploadStaticsToDB failed message=true,44
6b626c6a,setTodayTotalDetailSteps=1514208300000##11023##858860##45591##60995##107650053,1
79674cac,setTodayTotalDetailSteps=1514542860000##2871##1295304##83501##100712##314768330,1
112911ff,setTodayTotalDetailSteps=1514284140000##4201##1008775##77229##62451##56008541,1
b26107b2,"startSync hiSyncOption = <*> syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1",172
84516429,setTodayTotalDetailSteps=1514644260000##8796##1603407##84671##106890##86156968,1
824b3d7b,"getAppContext() isAppValid health or wear, packageName = com.huawei.health",167
1b1b81b7,setTodayTotalDetailSteps=1514213280000##13201##878482##76964##61450##112605180,1
6e805a4c,needAutoSync autoSyncSwitch is open,185
7ad82f9f,setTodayTotalDetailSteps=1514437800000##3062##1152021##77229##73641##209700191,1
7c62ae10,"stepSyncOrNot appSynTimes is 0, statsyncTimes is 0",174
d079ccbb,setTodayTotalDetailSteps=1514897640000##15350##342114##32208##29341##4578705,1
a40a46e7,setTodayTotalDetailSteps=1514687460000##4238##19988##31610##8911##1620804,1
41de071b,setTodayTotalDetailSteps=1514521740000##1762##1256207##83501##100712##293609473,1
3f9b4da2,ifCanSync not! no cloud version,182
5c7637ce,timeStamp <*>,143
79b61ed3,setTodayTotalDetailSteps=1514261700000##1878##967528##77229##62451##33572953,1
fde79104,setTodayTotalDetailSteps=1514903340000##23463##352088##87715##55834##10305055,1
4e99275a,setTodayTotalDetailSteps=1514808120000##5842##125253##31610##19177##122227094,1
e03576e9,setTodayTotalDetailSteps=1514616540000##4265##1386313##84671##102904##58451259,1
960958ed,startListenerChange subscribeList = [1],157
3cbe4e9b,setTodayTotalDetailSteps=1514688660000##4906##31763##31610##8911##2786139,1
94b36ea4,REPORT : <*> <*> <*> 660,176
3145fdd8,setTodayTotalDetailSteps=1514204400000##8884##836641##45591##60231##103716922,1
830d75f6,setTodayTotalDetailSteps=1514631120000##5424##1450419##84671##102904##73029861,1
bdb49260,setTodayTotalDetailSteps=1514298540000##5336##1074083##77229##64963##70407945,1
6c4b6c37,REPORT : <*> <*> <*> 210,408
20c4a566,<*> enter...,9
83ef2391,setTodayTotalDetailSteps=1514507640000##280##1197936##83501##91877##279533458,1
898bb6f6,setTodayTotalDetailSteps=1514688480000##4704##22964##31610##8911##2609578,1
3774a80c,setTodayTotalDetailSteps=1514722440000##10531##67915##31610##10363##36558134,1
dede275d,<*> <*>,65
f034e86a,"startInsertSportSync first 500 steps sync,do all sync",147
6eb824a8,setTodayTotalDetailSteps=1514602680000##1266##1349962##84671##101811##44606843,1
5cbf88e2,setTodayTotalDetailSteps=1514125560000##15819##752035##31825##42676##24886578,1
f9ce5537,setTodayTotalDetailSteps=1514722500000##10618##77145##31610##10363##36606633,1
816e821c,setTodayTotalDetailSteps=1514643600000##7617##1507116##84671##106890##85537299,1
540df4b1,"checkFirstSyncByType no such data in db ,type is 1 deviceCode is 0",170
e9f62415,setTodayTotalDetailSteps=1514350620000##4048##1083764##77229##72294##122491702,1
7cdc8915,setTodayTotalDetailSteps=1514437800000##3042##1149964##77229##73641##209690194,1
077121bd,setTodayTotalDetailSteps=1514903220000##23225##345263##73639##47086##10172048,1
02955987,setTodayTotalDetailSteps=1514461860000##5988##1196769##83501##91877##233783973,1
718915e1,setTodayTotalDetailSteps=1514609160000##2162##1367495##84671##101811##51068265,1
844bc5dd,setTodayTotalDetailSteps=1514117820000##12219##696592##8661##25953##17133706,1
457cd330,setTodayTotalDetailSteps=1514643780000##7931##1541406##84671##106890##85703330,1
959470fb,"<*> the <*> switch is open, start push <*> data!",367
0e6ab830,setWriteDBLastDataMinute=25234828,1
8da2ae0d,REPORT : <*> <*> <*> 420,59
3d9a6dfd,setTodayTotalDetailSteps=1514117460000##11607##663708##8661##25953##16823411,1
97ddfb88,setTodayTotalDetailSteps=1514853360000##3517##225276##31610##27490##167499578,1
ff274ca0,flushTempCacheToDB by <*>,87
131c0e3a,setTodayTotalDetailSteps=1514873400000##8405##243226##32208##29189##187517040,1
29469dd3,setTodayTotalDetailSteps=1514852700000##3396##221231##31610##27490##166838101,1
5df1366e,setTodayTotalDetailSteps=1514060760000##0##549659##8661##16256##49501001,1
c37dd767,setTodayTotalDetailSteps=1514125800000##16314##752172##31825##54384##25122447,1
a1aa3a25,REPORT : <*> <*> <*> 180,174
2c4eecd0,<*> checkAppType 0 appID = 1,180
74e83085,setTodayTotalDetailSteps=1514205180000##9334##838431##45591##60231##104516155,1
b6e99849,<*> size = <*> = <*>,261
f52d2395,getTodaySportData <*>,42
6cc9c7db,setTodayTotalDetailSteps=1514739120000##16##92787##31610##18631##53283150,1
e71aa381,REPORT : <*> <*> <*> 450,73
8764d489,sendSyncFailedBroadcast,187
8b0b48b7,setTodayTotalDetailSteps=1514812020000##6194##135535##31610##19177##126152149,1
0be31eae,setTodayTotalDetailSteps=1514629080000##5346##1448976##84671##102904##71015564,1
f92e65ec,setTodayTotalDetailSteps=1514379000000##7391##1143631##77229##73095##150873746,1
601c2004,InsertEvent success <*> <*>,92
c145f72f,REPORT : <*> <*> <*> 390,59
12c41b4f,setTodayTotalDetailSteps=1514458560000##3901##1176909##77637##76569##230431520,1
12c424b0,setTodayTotalDetailSteps=1514880240000##12064##280684##32208##29341##194393512,1
5f31e73f,setTodayTotalDetailSteps=1514377800000##6983##1132399##77229##72294##149710133,1
ee7643e1,setTodayTotalDetailSteps=1514113020000##10361##609845##8661##23262##12337307,1
39e7cac3,setTodayTotalDetailSteps=1514846340000##361##152834##31610##19177##160466663,1
5e81e8cf,setTodayTotalDetailSteps=1514377620000##6609##1121471##77229##72294##149521129,1
076286aa,setTodayTotalDetailSteps=1514124000000##15404##741851##31825##40486##23356869,1
3acc15ab,setBasicStandardSteps <*> restartSteps=0,5
85760928,setTodayTotalDetailSteps=1514643480000##7372##1499620##84671##106890##85400639,1
ab6ba70a,setTodayTotalDetailSteps=1514874180000##9432##257028##32208##29189##188299406,1
8bd07a98,setTodayTotalDetailSteps=1514298420000##5209##1063943##77229##64555##70331946,1
07bd48ba,setTodayTotalDetailSteps=1514614560000##2934##1373033##84671##101811##56451923,1
739d37ce,setTodayTotalDetailSteps=1514208480000##11245##865017##45591##60995##107801157,1
3f605027,REPORT : <*> <*> <*> 120,101
c9760b96,setTodayTotalDetailSteps=1514118960000##13317##712051##20428##33271##18281535,1
036ef9ca,setTodayTotalDetailSteps=1514377800000##7014##1135039##77229##72294##149724136,1
bad2447b,InsertCallBack() onSuccess  type = 0 data=true,118
8039484c,setTodayTotalDetailSteps=1514118420000##12438##700315##8661##26023##17774460,1
32f954e8,setTodayTotalDetailSteps=1514644020000##8305##1562401##84671##106890##85906554,1
af7dca37,setTodayTotalDetailSteps=1514200380000##7249##799941##45591##57350##99701674,1
1f967e09,setTodayTotalDetailSteps=1514876040000##10038##259092##32208##29189##190176775,1
0a3872fc,setTodayTotalDetailSteps=1514874960000##9756##257306##32208##29189##189092709,1
04e549e3,setTodayTotalDetailSteps=1514738880000##16##92787##31610##18631##53026132,1
6f9aded1,setTodayTotalDetailSteps=1514874000000##9307##256537##32208##29189##188148231,1
03c259bc,"startInsertSportSync start auto sync,app is 1",184
9e44b87c,REPORT : <*> <*> <*> 810,60
77c4f058,setTodayTotalDetailSteps=1514641800000##7015##1479959##84671##106890##83687447,1
46c87663,"insertHiHealthData() size = <*> = 1,One Data Type = <*> = com.huawei.health,writeStatType = 0",176
fc06a681,setTodayTotalDetailSteps=1514890800000##14200##306058##32208##29341##204937278,1
2de16b4d,setTodayTotalDetailSteps=1514852460000##2974##193690##31610##26503##166617624,1
8f92deaa,setTodayTotalDetailSteps=1514334600000##129##1074455##77229##71899##106507381,1
25880807,setTodayTotalDetailSteps=1514865420000##5172##237546##32208##27809##179581716,1
3e14ec9c,REPORT : <*> <*> <*> 540,69
4b0a457f,setTodayTotalDetailSteps=1514380740000##7391##1143631##77229##73095##152605453,1
b1635ea7,setTodayTotalDetailSteps=1514816700000##6225##135535##31610##19177##130817462,1
720dd536,setWriteDBLastDataMinute=25243864,1
c31e703b,setTodayTotalDetailSteps=1514644020000##8350##1565677##84671##106890##85925544,1
ef1586ae,setTodayTotalDetailSteps=1514469720000##6073##1197794##83501##91877##241619707,1
6b005408,setTodayTotalDetailSteps=1514215380000##13983##909829##76964##61450##114709413,1
757f9883,setTodayTotalDetailSteps=1514722380000##10399##57411##31610##10363##36493123,1
f2f7a14f,setTodayTotalDetailSteps=1514461680000##5630##1194513##83501##78659##233573419,1
e4f73d0d,setTodayTotalDetailSteps=1514724180000##10826##91637##31610##10363##38290025,1
e5651d21,setTodayTotalDetailSteps=1514109660000##8599##572405##8661##16256##8971977,1
80bbb607,setTodayTotalDetailSteps=1514903700000##23643##362793##87715##57506##10632552,1
05d0e39f,setTodayTotalDetailSteps=1514112720000##9994##606497##8661##22394##12071851,1
74ec36a4,setTodayTotalDetailSteps=1514616180000##4166##1384800##84671##101896##58069739,1
cd6cf260,setTodayTotalDetailSteps=1514543100000##3159##1314026##83501##100712##314985841,1
a37c334e,setTodayTotalDetailSteps=1514644200000##8736##1596351##84671##106890##86123970,1
57c2f768,setTodayTotalDetailSteps=1514366220000##4074##1083944##77229##72294##138099650,1
bd8295e9,setTodayTotalDetailSteps=1514894340000##15156##337448##32208##29341##1268292,1
dd7796ca,setTodayTotalDetailSteps=1514055240000##0##549659##8661##16256##43950182,1
fb429451,setTodayTotalDetailSteps=1514427480000##1624##1146598##77229##73641##199364337,1
d93dde45,setTodayTotalDetailSteps=1514547420000##4156##1337733##83501##101048##319287731,1
728dbb8d,setTodayTotalDetailSteps=1514725980000##11554##92632##31610##18631##40133403,1
3be0ca21,setTodayTotalDetailSteps=1514249460000##590##922584##77229##62451##21365114,1
4608aeb3,setTodayTotalDetailSteps=1514816880000##6225##135535##31610##19177##131027462,1
b53d27b2,setTodayTotalDetailSteps=1514615640000##3798##1381885##84671##101896##57531933,1
553999cd,setTodayTotalDetailSteps=1514525460000##2512##1285437##83501##100712##297337133,1
3e3da18c,setTodayTotalDetailSteps=1514643360000##7161##1481489##84671##106890##85290644,1
75638e92,FAILED_SCREEN_OFF block report,43
4291e106,setTodayTotalDetailSteps=1514847960000##1075##170075##31610##23839##162092572,1
59aee6f6,setTodayTotalDetailSteps=1514125440000##15676##746974##31825##40486##24782551,1
56abf021,setTodayTotalDetailSteps=1514616240000##4218##1385705##84671##101896##58159741,1
4a2ab52b,setTodayTotalDetailSteps=1514296920000##4708##1031029##77229##64555##68819713,1
ed622051,setTodayTotalDetailSteps=1514714400000##9860##50060##31610##10363##28529066,1
60eb3890,setTodayTotalDetailSteps=1514377860000##7023##1136122##77229##72294##149728635,1
a5991520,setTodayTotalDetailSteps=1514643780000##7952##1543686##84671##106890##85714327,1
19211112,setTodayTotalDetailSteps=1514545680000##3576##1336495##83501##100712##317597524,1
867f689a,setTodayTotalDetailSteps=1514200620000##7606##828767##45591##57350##99972727,1
4a12162c,setTodayTotalDetailSteps=1514543160000##3235##1321358##83501##100712##315032338,1
83e2c961,setTodayTotalDetailSteps=1514200020000##6887##791585##45591##57350##99370120,1
40f31420,getTodayBasicStandardSteps= <*>,8
d9c3dea7,setTodayTotalDetailSteps=1514367420000##4226##1084559##77229##72294##139299059,1
872e4640,setTodayTotalDetailSteps=1514200380000##7273##802917##45591##57350##99714670,1
98f1dd26,setTodayTotalDetailSteps=1514123400000##14372##726812##31825##33271##22759098,1
4cc1eb84,setTodayTotalDetailSteps=1514195400000##5242##772933##45591##57350##94768190,1
5c5d59f3,setTodayTotalDetailSteps=1514873820000##9140##252316##32208##29189##187981220,1
dc4ec4a0,setTodayTotalDetailSteps=1514212920000##12556##875332##76964##61450##112288282,1
3ae766bb,setTodayTotalDetailSteps=1514424120000##1057##1144927##77229##73641##196037441,1
0663c55b,setTodayTotalDetailSteps=1514615580000##3738##1381005##84671##101896##57504946,1
47b4ad06,setTodayTotalDetailSteps=1514713800000##9503##46036##31610##10265##27920147,1
58adf064,setTodayTotalDetailSteps=1514521260000##1117##1216559##83501##91877##293146941,1
58674665,setTodayTotalDetailSteps=1514377800000##6935##1127251##77229##72294##149685640,1
f7151978,setTodayTotalDetailSteps=1514610240000##2883##1373033##84671##101811##52129456,1
9746423f,setTodayTotalDetailSteps=1514693100000##6366##37863##31610##8911##7252150,1
ddb2ddd7,setTodayTotalDetailSteps=1514261760000##1968##971950##77229##62451##33631956,1
c8b11a5a,setTodayTotalDetailSteps=1514284380000##4514##1029349##77229##62451##56296458,1
a5833d3d,setTodayTotalDetailSteps=1514644200000##8760##1599327##84671##106890##86137479,1
c69a40c4,setTodayTotalDetailSteps=1514525280000##2266##1266841##83501##100712##297163796,1
3d478eee,setTodayTotalDetailSteps=1514210940000##12384##875332##60759##61450##110300297,1
23d5f253,setTodayTotalDetailSteps=1514525460000##2507##1284947##83501##100712##297334132,1
abb1ef5d,setTodayTotalDetailSteps=1514678760000##132##406##0##0##120644588,1
45d69405,setTodayTotalDetailSteps=1514125560000##15863##752035##31825##45596##24908579,1
ce47528d, getVersion= Athene3,1
defbd06c,REPORT : <*> <*> <*> 480,172
d64a89b8,setTodayTotalDetailSteps=1514880000000##12055##280684##32208##29341##194138524,1
cefcf2d0,setTodayTotalDetailSteps=1514437800000##3105##1156982##77229##73641##209722693,1
1bb7670e,setTodayTotalDetailSteps=1514615580000##3779##1381005##84671##101896##57518435,1
ae748eee,setTodayTotalDetailSteps=1514118480000##12483##700315##8661##29965##17800557,1
d4a6d086,setTodayTotalDetailSteps=1514603640000##1304##1350231##84671##101811##45538459,1
ec46aa4b,setTodayTotalDetailSteps=1514521680000##1696##1249938##83501##100712##293564974,1
8613961f,setTodayTotalDetailSteps=1514458500000##3842##1176909##77229##76569##230405849,1
6ffad1d4,<*> result=true,3
1c91f9c9,setTodayTotalDetailSteps=1514888760000##13651##284376##32208##29341##202872744,1
d9ef145f,setTodayTotalDetailSteps=1514195640000##5419##774042##45591##57350##94954627,1
d1f115ab,setTodayTotalDetailSteps=1514685480000##2888##10722##6006##1987##127378133,1
4c5a7f27,setTodayTotalDetailSteps=1514458440000##3750##1176865##77229##76569##230306242,1
c5c2a2f9,setTodayTotalDetailSteps=1514207040000##10364##852497##45591##60231##106406637,1
ed785d32,setTodayTotalDetailSteps=1514113080000##10570##620254##8661##23262##12445860,1
efe1cb09,setTodayTotalDetailSteps=1514377800000##6989##1133059##77229##72294##149714135,1
c09892c1,setTodayTotalDetailSteps=1514532240000##2770##1294876##83501##100712##304160956,1
dcd49056,setTodayTotalDetailSteps=1514715600000##10066##55439##31610##10363##29740945,1
312c655e,setTodayTotalDetailSteps=1514627100000##4463##1392664##84671##102904##69014138,1
79fbf8f3,setTodayTotalDetailSteps=1514628840000##4938##1416406##84671##102904##70764178,1
ebc2cabb,setTodayTotalDetailSteps=1514204640000##8926##836742##45591##60231##103958982,1
15fa28f3,setTodayTotalDetailSteps=1514297100000##5050##1061278##77229##64555##68992741,1
a907278e,setTodayTotalDetailSteps=1514125500000##15721##749803##31825##40486##24844551,1
0863e85b,setTodayTotalDetailSteps=1514058720000##0##549659##8661##16256##47445181,1
e5c63756,setTodayTotalDetailSteps=1514215140000##13628##886503##76964##61450##114466914,1
7ee6011c,FAILED_ERROR_DATA,6
1eac24e0,setTodayTotalDetailSteps=1514377560000##6469##1114100##77229##72294##149426622,1
42ae9188,setTodayTotalDetailSteps=1514301900000##5489##1074225##77229##71899##73824019,1
0f023503,setTodayTotalDetailSteps=1514628900000##5046##1425491##84671##102904##70824671,1
23ab66c2,setTodayTotalDetailSteps=1514215080000##13531##882867##76964##61450##114393896,1
3e6e7599,setTodayTotalDetailSteps=1514521680000##1705##1250793##83501##100712##293569975,1
b9adbd56,next <*>,5
e7f97980,setTodayTotalDetailSteps=1514296980000##4822##1040180##77229##64555##68880215,1
6dcc4ac9,setTodayTotalDetailSteps=1514113200000##10775##626252##8661##23262##12549369,1
946b77de,setTodayTotalDetailSteps=1514055120000##0##549659##8661##16256##43868182,1
0cc2a79e,setTodayTotalDetailSteps=1514215560000##14109##915260##76964##61450##114879618,1
bdbf722d,setTodayTotalDetailSteps=1514437860000##3119##1158696##77229##73641##209729692,1
08c3c82d,setTodayTotalDetailSteps=1514125860000##16427##764913##33533##54384##25178050,1
f4eae578,setTodayTotalDetailSteps=1514117220000##11134##633414##8661##25953##16586543,1
ac877426,setTodayTotalDetailSteps=1514643420000##7217##1485177##84671##106890##85317641,1
56aca332,setTodayTotalDetailSteps=1514627340000##4551##1395147##84671##102904##69228138,1
710efb92,setTodayTotalDetailSteps=1514805960000##4805##116360##31610##19177##120118825,1
a410289f,setTodayTotalDetailSteps=1514802360000##1802##95419##31610##18631##116509302,1
c783c30d,setTodayTotalDetailSteps=1514123700000##14899##737709##31825##40486##23044029,1
04f77cfd,setTodayTotalDetailSteps=1514627280000##4532##1394547##84671##102904##69219142,1
65cc0e5e,setTodayTotalDetailSteps=1514249460000##552##922584##77229##62451##21344587,1
9f977db5,setTodayTotalDetailSteps=1514420760000##0##1143631##77229##73095##192654305,1
01fd9644,setTodayTotalDetailSteps=1514543220000##3356##1333238##83501##100712##315105344,1
e8c62de9,setTodayTotalDetailSteps=1514045280000##0##549659##8661##16256##34019759,1
56527481,setTodayTotalDetailSteps=1514375700000##6247##1107346##77229##72294##147598579,1
467fec9b,setTodayTotalDetailSteps=1514633340000##6156##1456157##84671##106890##75260948,1
0ba4b069,setTodayTotalDetailSteps=1514900520000##15914##345263##38091##29341##7504934,1
a2ce1152,setTodayTotalDetailSteps=1514296920000##4732##1032949##77229##64555##68832714,1
3cdbdff3,setWriteDBLastDataMinute=25245040,1
3b07c4d2,setTodayTotalDetailSteps=1514458500000##3821##1176909##77229##76569##230395849,1
f2902a6d,setTodayTotalDetailSteps=1514606940000##1440##1350231##84671##101811##48879132,1
0cddff15,setTodayTotalDetailSteps=1514334480000##103##1074455##77229##71899##106392368,1
e89ff534,setTodayTotalDetailSteps=1514521740000##1776##1257537##83501##100712##293619472,1
973e9459,setTodayTotalDetailSteps=1514715600000##10078##55649##31610##10363##29750448,1
9b0d93a6,stepSyncOrNot appSynTimes is 0,19
edf65b53,setTodayTotalDetailSteps=1514427300000##1337##1145218##77229##73641##199190901,1
ec679e80,setTodayTotalDetailSteps=1514851920000##2217##185500##31610##26503##166030093,1
e07dafec,userInfo changed detail,2
80f1d140,setTodayTotalDetailSteps=1514213280000##13191##877834##76964##61450##112599179,1
d4686ba8,getStringHuid() who is com.huawei.health,15
256bb81f,setTodayTotalDetailSteps=1514123580000##14633##734771##31825##33271##22897623,1
b9f9775d,setTodayTotalDetailSteps=1514250660000##1481##962072##77229##62451##22550440,1
d99884f6,setTodayTotalDetailSteps=1514216460000##14217##916112##76964##61450##115778380,1
c22c995f,setTodayTotalDetailSteps=1514879460000##11780##271870##32208##29341##193570651,1
abab1a1a,setTodayTotalDetailSteps=1514627340000##4545##1394947##84671##102904##69225138,1
226a4f65,setTodayTotalDetailSteps=1514207400000##10820##857858##45591##60298##106758964,1
e8bb98c5,setTodayTotalDetailSteps=1514418720000##0##1143631##77229##73095##190631813,1
eb7dd485,setTodayTotalDetailSteps=1514641800000##7044##1479959##84671##106890##83695944,1
0b57d136,setTodayTotalDetailSteps=1514847960000##1065##170075##31610##22729##162086574,1
737a6a08,setTodayTotalDetailSteps=1514900520000##15909##345263##37614##29341##7503436,1
9276aa13,setTodayTotalDetailSteps=1514058000000##0##549659##8661##16256##46752180,1
fddf9793,setTodayTotalDetailSteps=1514798580000##1660##95419##31610##18631##112730617,1
12a0af6e,setTodayTotalDetailSteps=1514296860000##4610##1029349##77229##64555##68730708,1
aa1d16b4,getDiffTotalSteps= <*>,7
53c3c291,setTodayTotalDetailSteps=1514643960000##8277##1560524##84671##106890##85882043,1
b9bb0c57,setTodayTotalDetailSteps=1514200500000##7438##814291##45591##57350##99818179,1
9b9029eb,setTodayTotalDetailSteps=1514475120000##6089##1197794##83501##91877##247017217,1
b6ea14a8,setTodayTotalDetailSteps=1514339700000##1808##1081117##77229##71899##111615868,1
62bd5884,setTodayTotalDetailSteps=1514805780000##4535##104388##31610##18631##119931120,1
de209916,setTodayTotalDetailSteps=1514633700000##6744##1469598##84671##106890##75628923,1
4295ca8c,setTodayTotalDetailSteps=1514038560000##7068##548559##8661##16256##27287972,1
90c4e057,setTodayTotalDetailSteps=1514541300000##2770##1294876##83501##100712##313178322,1
2beea9fd,setTodayTotalDetailSteps=1514903400000##23537##359352##87715##55834##10362554,1
b2685e2b,setTodayTotalDetailSteps=1514863380000##4710##237231##32208##27809##177508872,1
a17ba72d,<*> <*> 0 0,78
5084fe4f,<*> <*> 2 4,5
85ceebad,setTodayTotalDetailSteps=1514688660000##4932##32723##31610##8911##2793636,1
c3cf22c3,setTodayTotalDetailSteps=1514735940000##0##92787##31610##18631##50044277,1
187c1caf,setTodayTotalDetailSteps=1514125740000##16237##752035##31825##52062##25086357,1
94d5e571,setTodayTotalDetailSteps=1514902860000##22274##345263##72645##43696##9812031,1
1be9e113,setTodayTotalDetailSteps=1514805900000##4658##114204##31610##18813##120005153,1
4d75fda8,setTodayTotalDetailSteps=1514461860000##5968##1195782##83501##91877##233780473,1
305fd874,setTodayTotalDetailSteps=1514296920000##4727##1032549##77229##64555##68830221,1
6f8db98a,setTodayTotalDetailSteps=1514608800000##1975##1362380##84671##101811##50720916,1
d15491ec,setTodayTotalDetailSteps=1514105280000##6372##569173##8661##16256##4629596,1
51715e26,REPORT : <*> <*> <*> 600,11
24fa3054,setTodayTotalDetailSteps=1514713800000##9476##45299##31610##10265##27914650,1
5abeda50,setTodayTotalDetailSteps=1514112600000##9826##590297##8661##22394##11966852,1
a4cccabb,setTodayTotalDetailSteps=1514377860000##7021##1135884##77229##72294##149727636,1
f3e3002e,setTodayTotalDetailSteps=1514085840000##800##551893##8661##16256##74597535,1
592f8d65,setTodayTotalDetailSteps=1514902860000##22277##345263##72645##44170##9814025,1
97956e8d,setTodayTotalDetailSteps=1514903280000##23347##345263##81091##55834##10238053,1
cd178863,setTodayTotalDetailSteps=1514521680000##1672##1247658##83501##100712##293551475,1
1859e560,setTodayTotalDetailSteps=1514855100000##4157##236692##32208##27809##169240977,1
e05d3fd1,setTodayTotalDetailSteps=1514249580000##845##948766##77229##62451##21493113,1
2c0c6dc3,updateBasicRestartStepsInfo restart but same day,3
65bc8100,setTodayTotalDetailSteps=1514805840000##4586##108462##31610##18631##119957623,1
dc7b7029,setTodayTotalDetailSteps=1514215380000##13997##911075##76964##61450##114718913,1
be5c9697,setTodayTotalDetailSteps=1514890920000##14404##325762##32208##29341##205061292,1
cf675db2,setTodayTotalDetailSteps=1514627100000##4415##1389996##84671##102904##68982637,1
6b9dd76b,setTodayTotalDetailSteps=1514521200000##1051##1215437##83501##91877##293119938,1
1703b836,<*> true,18
b634753b,setTodayTotalDetailSteps=1514085840000##792##551563##8661##16256##74596035,1
3b640ef7,setTodayTotalDetailSteps=1514864100000##4769##237394##32208##27809##178241054,1
d5a20e81,setTodayTotalDetailSteps=1514265180000##3135##1003701##77229##62451##37088917,1
fa9d0519,setTodayTotalDetailSteps=1514302740000##5514##1074433##77229##71899##74647012,1
1082a2d0,setTodayTotalDetailSteps=1514275320000##3349##1006446##77229##62451##47228710,1
f5bcb0f7,setTodayTotalDetailSteps=1514643660000##7649##1510720##84671##106890##85553300,1
c94604d4,setTodayTotalDetailSteps=1514521500000##1433##1232278##83501##97862##293405437,1
df394e07,setTodayTotalDetailSteps=1514298420000##5165##1062461##77229##64555##70309949,1
6ece2a2b,setTodayTotalDetailSteps=1514336940000##1426##1079323##77229##71899##108815419,1
eb7bf2d1,setTodayTotalDetailSteps=1514180160000##3399##772235##45591##57350##79520494,1
69955810,setTodayTotalDetailSteps=1514627340000##4631##1398227##84671##102904##69274137,1
e9d6c56d,setTodayTotalDetailSteps=1514621400000##4265##1386313##84671##102904##63293316,1
c99bd5ea,setTodayTotalDetailSteps=1514890920000##14377##323062##32208##29341##205043791,1
0eda244f,setTodayTotalDetailSteps=1514811900000##6192##135535##31610##19177##126020149,1
e6ad82e4,setTodayTotalDetailSteps=1514521380000##1211##1220070##83501##91877##293263439,1
